target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value,perm_rep
Fornax-A,fixed,rv2_coarse,6,3.93,1145,3503,1788602.4740720524,1545062.5524550385,-243539.92161701387,-1.2447915465568233,0.21320838429537448,28
Fornax-A,fixed,rv2_coarse,7,4.7,1177,3555,376728.954279949,2904956.4045497375,2528227.4502697885,1.5095578548615167,0.1311562822068817,28
Fornax-A,fixed,rv2_coarse,8,6.55,1081,3455,637457518.6227018,7533008.663240548,-629924509.9594612,-0.9906828660390725,0.3218404601014331,28
Fornax-A,fixed,rv2_coarse,9,9.18,1243,3867,569256931.3048164,257576684.24608162,-311680247.0587348,-0.799351418688042,0.42408667170079717,28
Cygnus-A,fixed,rv2_coarse,1,0.45,16,5078,4493660.6875,1937442694.3932035,1932949033.7057035,4.193001106780114,2.7528809968702106e-05,28
Cygnus-A,fixed,rv2_coarse,2,0.7,19,4694,3335696.3157894737,304043958.9546323,300708262.6388428,1.3173615470174973,0.18771746381596577,28
Cygnus-A,fixed,rv2_coarse,3,0.9,21,4706,5170878.0,10450276.2335051,5279398.2335051,0.669223651311284,0.5033528211948237,28
Cygnus-A,fixed,rv2_coarse,4,1.31,17,4654,1876391.3235294118,2096753.5943811776,220362.27085176576,0.7380683995685074,0.4604728853996649,28
Cygnus-A,fixed,rv2_coarse,5,2.2,17,4840,1636224.1286764706,2730808.1782153924,1094584.0495389218,2.3664855874838686,0.017957873448805728,28
Cygnus-A,fixed,rv2_coarse,6,3.93,20,4628,656563.54375,1609155.7223827788,952592.1786327788,7.574247160317375,3.6193270602780103e-14,28
Cygnus-A,fixed,rv2_coarse,7,4.7,24,4708,492004.0286458333,2285200.0638645533,1793196.03521872,1.4067185890989693,0.1595108513225718,28
Cygnus-A,fixed,rv2_coarse,8,6.55,22,4514,782400.7755681818,158418455.85856763,157636055.08299944,1.0347169665308937,0.3008011101178898,28
Cygnus-A,fixed,rv2_coarse,9,9.18,41,5069,2424926.649390244,336069438.0743459,333644511.42495567,2.532367036549163,0.011329532932275344,28
Sag-A,fixed,rv2_coarse,1,0.45,770,4324,278916202.18287337,2225633770.818426,1946717568.635553,3.5151797373371547,0.0004394564532010925,28
Sag-A,fixed,rv2_coarse,2,0.7,711,4002,12590587.35724332,354396255.3603308,341805668.0030875,1.2766625039394213,0.20172142470018328,28
Sag-A,fixed,rv2_coarse,3,0.9,684,4043,6677456.131761696,11061144.79316102,4383688.6613993235,0.467427676013413,0.6401939254718876,28
Sag-A,fixed,rv2_coarse,4,1.31,709,3962,2203581.0510401973,2076691.2962045684,-126889.7548356289,-0.5292768529920319,0.5966134102912983,28
Sag-A,fixed,rv2_coarse,5,2.2,750,4107,2311633.889,2802824.9271974675,491191.03819746757,1.5982215643822948,0.10999367616833289,28
Sag-A,fixed,rv2_coarse,6,3.93,685,3963,1077101.7317518247,1696313.21418433,619211.4824325053,4.408508197581543,1.040850814360006e-05,28
Sag-A,fixed,rv2_coarse,7,4.7,714,4018,9643731.792629551,966875.4348990334,-8676856.357730517,-1.1285246732604604,0.25909840278925333,28
Sag-A,fixed,rv2_coarse,8,6.55,676,3860,2613658.239049787,184806033.57332617,182192375.33427638,1.0226501766394573,0.3064732763554252,28
Sag-A,fixed,rv2_coarse,9,9.18,765,4345,3282263.07012357,391513112.1617583,388230849.09163475,2.52606711777393,0.01153474421176326,28
Mercury,planet,rv2_coarse,1,0.45,776,4318,2662336533.6090527,1800007584.6732428,-862328948.9358099,-0.4491630660650402,0.6533140286587051,28
Mercury,planet,rv2_coarse,2,0.7,730,3983,18588456.89041096,354927478.79313177,336339021.9027208,1.2500277274663696,0.21128941871649332,28
Mercury,planet,rv2_coarse,3,0.9,687,4040,53131261.25827875,3164953.4426825494,-49966307.8155962,-0.9820104310970181,0.32609470934297224,28
Mercury,planet,rv2_coarse,4,1.31,728,3943,1955839.1560782967,2121820.6885937103,165981.5325154136,0.6331171529097206,0.5266571417361732,28
Mercury,planet,rv2_coarse,5,2.2,760,4097,4209223.242516448,2452017.9957133266,-1757205.2468031212,-1.1948186936931084,0.23215787497336304,28
Mercury,planet,rv2_coarse,6,3.93,688,3960,1358137.672329215,1647955.867550505,289818.19522129,1.7771069554470236,0.07555064400913936,28
Mercury,planet,rv2_coarse,7,4.7,750,3982,379865.0520833333,2633257.460647744,2253392.4085644106,1.5070276125406037,0.13180357961301792,28
Mercury,planet,rv2_coarse,8,6.55,703,3833,2051589.528182788,186192500.68466586,184140911.15648308,1.026363959106211,0.3047200596818693,28
Mercury,planet,rv2_coarse,9,9.18,808,4302,709954242.8355604,262666753.9238381,-447287488.9117223,-0.9041116099118808,0.3659362227851277,28
Venus,planet,rv2_coarse,1,0.45,1016,4078,2398107495.725886,1815087956.1162794,-583019539.6096065,-0.4366681171481626,0.6623520546223247,28
Venus,planet,rv2_coarse,2,0.7,985,3728,14248864.276142132,379080093.9514603,364831229.6753182,1.2693666166285356,0.20431033692141676,28
Venus,planet,rv2_coarse,3,0.9,993,3734,1863253.3502014098,12704171.88433985,10840918.534138441,1.1539058880558575,0.24853875494206923,28
Venus,planet,rv2_coarse,4,1.31,983,3688,2595669.8747456763,1962756.614391269,-632913.2603544074,-0.701770459918642,0.48282232373151546,28
Venus,planet,rv2_coarse,5,2.2,1048,3809,2365940.9344584923,2826311.7073871093,460370.77292861696,1.346927674497713,0.1780035274700118,28
Venus,planet,rv2_coarse,6,3.93,978,3670,1322955.780355317,1680232.4798024523,357276.6994471352,2.266834157653379,0.023400358640368824,28
Venus,planet,rv2_coarse,7,4.7,1005,3727,2695560.1912804144,2162997.586564261,-532562.6047161533,-0.19389406193081984,0.8462588333610399,28
Venus,planet,rv2_coarse,8,6.55,918,3618,21901406.94411254,192098571.30678314,170197164.3626706,0.8932623729852698,0.3717166829787808,28
Venus,planet,rv2_coarse,9,9.18,1040,4070,261070430.43259466,351872765.5876132,90802335.15501857,0.30711551118930186,0.7587554516484629,28
Mars,planet,rv2_coarse,1,0.45,921,4173,567745727.4997286,2232329759.3272076,1664584031.827479,2.7916159646072165,0.005244556094634811,28
Mars,planet,rv2_coarse,2,0.7,828,3885,13359761.586956521,364526084.67671657,351166323.08976007,1.2732770571210046,0.20291974505579802,28
Mars,planet,rv2_coarse,3,0.9,817,3910,5349217.015223378,11487794.908296036,6138577.893072657,0.6501422933944425,0.515600312195752,28
Mars,planet,rv2_coarse,4,1.31,865,3806,2032252.9184248555,2110428.561826721,78175.64340186538,0.31789878492619206,0.750561714317721,28
Mars,planet,rv2_coarse,5,2.2,903,3954,2522258.6150332224,2773729.8592248354,251471.24419161305,0.7234056048662378,0.4694307287653614,28
Mars,planet,rv2_coarse,6,3.93,838,3810,1361583.6272374701,1658608.1035269029,297024.4762894327,1.620875052064569,0.10504443828693422,28
Mars,planet,rv2_coarse,7,4.7,821,3911,8440924.77656821,981981.783635724,-7458942.992932485,-1.1141014639757374,0.265235660674785,28
Mars,planet,rv2_coarse,8,6.55,825,3711,2160943.5198058714,192221865.84715626,190060922.32735038,1.025646488508245,0.3050582460935136,28
Mars,planet,rv2_coarse,9,9.18,884,4226,168193611.1055041,367948947.31997603,199755336.21447194,0.9496703316268892,0.34227978931918734,28
Jupiter,planet,rv2_coarse,1,0.45,498,4596,518426681.8263052,2084471151.6862898,1566044469.8599846,2.7724770275379296,0.005563144589290969,28
Jupiter,planet,rv2_coarse,2,0.7,488,4225,9963225.428278688,336658856.2258092,326695630.79753053,1.2882076131785865,0.1976737025430837,28
Jupiter,planet,rv2_coarse,3,0.9,439,4288,1919490.7556947607,11297791.966213852,9378301.210519092,1.1464376238263612,0.2516141226387807,28
Jupiter,planet,rv2_coarse,4,1.31,481,4190,1912933.1587837837,2116961.5826670644,204028.42388328072,0.9082545506094061,0.36374374901644213,28
Jupiter,planet,rv2_coarse,5,2.2,523,4334,1129490.8738049713,2919751.653380249,1790260.7795752778,6.647747063134147,2.976130453191672e-11,28
Jupiter,planet,rv2_coarse,6,3.93,497,4151,1199363.9068158953,1653630.4727475308,454266.56593163544,2.7660950018006707,0.005673200475060369,28
Jupiter,planet,rv2_coarse,7,4.7,483,4249,14045005.505305383,938289.5594961912,-13106715.945809193,-1.1556696843828413,0.24781629278273165,28
Jupiter,planet,rv2_coarse,8,6.55,476,4060,2976119.354910714,175788544.27332494,172812424.91841424,1.020247553266508,0.30761106998949805,28
Jupiter,planet,rv2_coarse,9,9.18,559,4551,44397749.66953404,368889708.09189516,324491958.42236114,2.1363590274463062,0.032650160997014455,28
Saturn,planet,rv2_coarse,1,0.45,945,4149,1298968285.0546296,2075411152.4037268,776442867.3490973,1.0491501015683184,0.2941090400509361,28
Saturn,planet,rv2_coarse,2,0.7,882,3831,14520033.25510204,369208836.3957306,354688803.1406286,1.2681587532970005,0.20474126342274124,28
Saturn,planet,rv2_coarse,3,0.9,901,3826,2115715.555216426,12384037.814329587,10268322.25911316,1.1197441387423215,0.2628228099878931,28
Saturn,planet,rv2_coarse,4,1.31,901,3770,2767531.8471143176,1935449.253713528,-832082.5934007897,-0.8456370122369814,0.39775527128897625,28
Saturn,planet,rv2_coarse,5,2.2,946,3911,4209412.37612315,2368402.783159678,-1841009.592963472,-1.5444757049373763,0.12247313245729896,28
Saturn,planet,rv2_coarse,6,3.93,872,3776,1313210.1812643348,1672453.5688559322,359243.3875915974,2.2202202442458727,0.026403820753424068,28
Saturn,planet,rv2_coarse,7,4.7,894,3838,387078.8582766403,2716123.3710428607,2329044.5127662206,1.5013101082191032,0.13327537173593496,28
Saturn,planet,rv2_coarse,8,6.55,846,3690,11937724.890144799,191062007.3998846,179124282.50973982,0.9600656936728081,0.33702215309423167,28
Saturn,planet,rv2_coarse,9,9.18,946,4164,891868069.1362562,206514940.00686502,-685353129.1293912,-1.3496947070709222,0.1771139308478611,28
Uranus,planet,rv2_coarse,1,0.45,139,4955,2989825235.4307556,1901679150.9535444,-1088146084.4772112,-0.36491689138510197,0.7151734450264133,28
Uranus,planet,rv2_coarse,2,0.7,90,4623,13698523.388888888,308460491.98746353,294761968.59857464,1.2716035356111806,0.2035140199157075,28
Uranus,planet,rv2_coarse,3,0.9,100,4627,362165454.646875,2824949.843999892,-359340504.80287516,-1.0325243257042078,0.301826558041022,28
Uranus,planet,rv2_coarse,4,1.31,90,4581,3356221.486111111,2071191.8679327657,-1285029.6181783453,-1.4706323554022998,0.14139056888511736,28
Uranus,planet,rv2_coarse,5,2.2,78,4779,5826092.598557692,2676395.0973137687,-3149697.5012439233,-5.44402651306399,5.2089461854976093e-08,28
Uranus,planet,rv2_coarse,6,3.93,93,4555,894891.7446236559,1619556.3165340286,724664.5719103727,3.087590814404785,0.0020178610598402535,28
Uranus,planet,rv2_coarse,7,4.7,76,4656,444001.59539473685,2306010.712223328,1862009.1168285913,1.4559571212974614,0.14540447339377938,28
Uranus,planet,rv2_coarse,8,6.55,87,4449,3988519.165229885,160658827.01624224,156670307.85101235,1.0133661996808903,0.31088527788838727,28
Uranus,planet,rv2_coarse,9,9.18,100,5010,12783299.045625,339791831.07523394,327008532.02960896,2.4472482910907205,0.014395163416021317,28
Neptune,planet,rv2_coarse,1,0.45,1258,3836,3103942121.8394775,1546831780.872165,-1557110340.9673126,-1.225590296039411,0.2203528914032702,28
Neptune,planet,rv2_coarse,2,0.7,1193,3520,1122236907.7753563,25118491.644046575,-1097118416.1313097,-1.2227923653675747,0.22140812979074997,28
Neptune,planet,rv2_coarse,3,0.9,1249,3478,2210555.1022317857,13377402.26284862,11166847.160616834,1.1070371259926157,0.2682778771734038,28
Neptune,planet,rv2_coarse,4,1.31,1211,3460,2639172.741174649,1905824.1882044799,-733348.5529701691,-0.9952511176131865,0.31961414576166325,28
Neptune,planet,rv2_coarse,5,2.2,1251,3606,2516222.4768185453,2800092.366680532,283869.889861987,0.7861856733419487,0.4317587181151976,28
Neptune,planet,rv2_coarse,6,3.93,1182,3466,1899705.8193739424,1504573.478234997,-395132.3411389454,-1.4325586923984022,0.15198399373089866,28
Neptune,planet,rv2_coarse,7,4.7,1197,3535,2343892.8122389307,2253151.428885945,-90741.3833529856,-0.036450273504160545,0.9709233283295844,28
Neptune,planet,rv2_coarse,8,6.55,1189,3347,11106647.477367405,209713868.75173196,198607221.27436456,0.9659499945291794,0.33406920383038985,28
Neptune,planet,rv2_coarse,9,9.18,1314,3796,205655023.79573643,377609247.187536,171954223.39179957,0.6661071006234237,0.5053426462788826,28
Earth,earth,rv2_coarse,1,0.45,821,4273,2309834884.787759,1858654682.9602008,-451180201.82755804,-0.2478709699437921,0.8042342417217849,28
Earth,earth,rv2_coarse,2,0.7,732,3981,14340830.300606484,355877476.4589299,341536646.1583234,1.2687730571472082,0.20452201718830398,28
Earth,earth,rv2_coarse,3,0.9,745,3982,50114756.52432886,3001530.5831868406,-47113225.941142015,-1.003796313358937,0.3154768017475176,28
Earth,earth,rv2_coarse,4,1.31,743,3928,1912493.062668237,2130653.649487653,218160.5868194159,0.8346789402662212,0.40389850222072976,28
Earth,earth,rv2_coarse,5,2.2,769,4088,2199835.9354681405,2826138.3459821427,626302.4105140022,2.0424319499842043,0.04110870318726523,28
Earth,earth,rv2_coarse,6,3.93,731,3917,1630559.6104651163,1600297.3905571867,-30262.219907929655,-0.18069728956884504,0.8566051863775566,28
Earth,earth,rv2_coarse,7,4.7,762,3970,372276.72268700786,2641525.2228398784,2269248.5001528705,1.5130627219787312,0.130263727509782,28
Earth,earth,rv2_coarse,8,6.55,724,3812,2040543.1837879834,187209016.08016112,185168472.89637315,1.0264360582752372,0.3046860888361689,28
Earth,earth,rv2_coarse,9,9.18,835,4275,402214427.9244433,319950024.8595495,-82264403.06489378,-0.23029295728117832,0.8178641328324086,28
Fornax-A,fixed,rv2_coarse,1,0.45,1261,3833,528401571.4162867,2392927607.394665,1864526035.978378,2.874139629048583,0.004051298119865265,29
Fornax-A,fixed,rv2_coarse,2,0.7,1135,3578,15148606.67136564,394089450.2490341,378940843.5776685,1.265395414892131,0.20572961802657908,29
Fornax-A,fixed,rv2_coarse,3,0.9,1130,3597,2203716.8636615044,13010116.30162288,10806399.437961377,1.1076296967925041,0.268021772723674,29
Fornax-A,fixed,rv2_coarse,4,1.31,1129,3542,1713673.675653233,2217801.3271986167,504127.65154538373,1.90876811672777,0.05629201155968655,29
Fornax-A,fixed,rv2_coarse,5,2.2,1149,3708,2298534.0519473455,2859738.880006068,561204.8280587224,1.6434160266202436,0.1002968864360767,29
Fornax-A,fixed,rv2_coarse,6,3.93,1135,3513,1761277.940969163,1554583.9712674352,-206693.96970172785,-1.0614571993417263,0.28848217409806454,29
Fornax-A,fixed,rv2_coarse,7,4.7,1183,3549,373628.98594674555,2910263.991824969,2536635.0058782236,1.5120253135994945,0.1305274229868132,29
Fornax-A,fixed,rv2_coarse,8,6.55,1103,3433,624847692.8368158,7547660.170005507,-617300032.6668103,-0.990576251786945,0.3218925386113414,29
Fornax-A,fixed,rv2_coarse,9,9.18,1214,3896,524212394.7594439,273932637.6677412,-250279757.0917027,-0.6348059363177281,0.5255549911504707,29
Cygnus-A,fixed,rv2_coarse,1,0.45,20,5074,14918989.496875,1938925408.1414564,1924006418.6445813,4.168483981574646,3.0663230578875655e-05,29
Cygnus-A,fixed,rv2_coarse,2,0.7,23,4690,4484169.782608695,304294794.38337827,299810624.6007696,1.3122788324290688,0.1894260715577767,29
Cygnus-A,fixed,rv2_coarse,3,0.9,20,4707,5617232.209375,10447258.072803803,4830025.863428803,0.5954516827614178,0.5515415872921858,29
Cygnus-A,fixed,rv2_coarse,4,1.31,12,4659,2570823.7916666665,2094728.4814874437,-476095.31017922284,-0.47206331932062084,0.6368815933295975,29
Cygnus-A,fixed,rv2_coarse,5,2.2,22,4835,2580090.7670454546,2727645.3766028956,147554.60955744097,0.17242830787921462,0.8631008189856479,29
Cygnus-A,fixed,rv2_coarse,6,3.93,21,4627,564605.5208333334,1609778.9578830777,1045173.4370497443,10.180438457531983,0.0,29
Cygnus-A,fixed,rv2_coarse,7,4.7,26,4706,599137.1634615385,2285370.257354827,1686233.0938932886,1.307445129526039,0.19106157874103147,29
Cygnus-A,fixed,rv2_coarse,8,6.55,20,4516,808589.5125,158348527.62896076,157539938.11646077,1.0345442085488774,0.300881820731687,29
Cygnus-A,fixed,rv2_coarse,9,9.18,33,5077,3536036.570075758,335536481.0684798,332000444.498404,2.523795055147064,0.011609558931381825,29
Sag-A,fixed,rv2_coarse,1,0.45,765,4329,1193875874.172304,2061698049.6553187,867822175.4830148,0.9785108371034886,0.32782173409585735,29
Sag-A,fixed,rv2_coarse,2,0.7,693,4020,65119203.42568543,343810476.01717514,278691272.59148973,1.0258930208706893,0.30494201270667465,29
Sag-A,fixed,rv2_coarse,3,0.9,717,4010,6167360.509675732,11188426.660208853,5021066.150533121,0.535305991014849,0.5924382843003548,29
Sag-A,fixed,rv2_coarse,4,1.31,705,3966,2095594.160638298,2096015.1279626829,420.9673243849538,0.0018057062849324607,0.9985592556168503,29
Sag-A,fixed,rv2_coarse,5,2.2,749,4108,2354611.0953771695,2794869.44554832,440258.35017115064,1.4328741010486474,0.15189381986812167,29
Sag-A,fixed,rv2_coarse,6,3.93,683,3965,1127072.1550146414,1687393.1077395964,560320.952724955,3.911381568764043,9.176965404700255e-05,29
Sag-A,fixed,rv2_coarse,7,4.7,695,4037,2228072.879856115,2284374.3735104823,56301.49365436705,0.02454411689619011,0.9804185941075036,29
Sag-A,fixed,rv2_coarse,8,6.55,671,3865,2187394.262731697,184644341.78844598,182456947.52571428,1.0254639373982497,0.3051443329795167,29
Sag-A,fixed,rv2_coarse,9,9.18,786,4324,189860470.8919569,359483134.4751171,169622663.5831602,0.770223725896214,0.4411671922620686,29
Mercury,planet,rv2_coarse,1,0.45,756,4338,3188011670.582589,1712371848.2570884,-1475639822.3255007,-0.7243057161306167,0.4688780684773093,29
Mercury,planet,rv2_coarse,2,0.7,723,3990,18486100.49792531,354355957.6198105,335869857.1218852,1.2504676402391193,0.21112876913508982,29
Mercury,planet,rv2_coarse,3,0.9,752,3975,48491003.7734375,3225749.3220754717,-45265254.45136203,-0.973706393973739,0.3302023416479054,29
Mercury,planet,rv2_coarse,4,1.31,704,3967,1866609.4766512783,2136651.577813839,270042.10116256075,1.0877404813375564,0.27670969133421797,29
Mercury,planet,rv2_coarse,5,2.2,775,4082,3711529.5948387096,2540051.9247305244,-1171477.6701081851,-0.9526321784253671,0.34077646743386536,29
Mercury,planet,rv2_coarse,6,3.93,691,3957,1433992.665068741,1634929.245008845,200936.57994010416,1.1617475728039197,0.24533801551622547,29
Mercury,planet,rv2_coarse,7,4.7,731,4001,378222.07558139536,2622856.700852741,2244634.6252713455,1.5083232496607268,0.13147181558028787,29
Mercury,planet,rv2_coarse,8,6.55,683,3853,2368175.2213579793,185180549.93159854,182812374.71024057,1.0242736582949081,0.3057060362506525,29
Mercury,planet,rv2_coarse,9,9.18,815,4295,772541218.7726083,250061539.06677732,-522479679.70583093,-1.0775636430904247,0.28122853450027696,29
Venus,planet,rv2_coarse,1,0.45,1038,4056,2757745087.362295,1719888190.339651,-1037856897.022644,-0.6867207723709985,0.4922587043814981,29
Venus,planet,rv2_coarse,2,0.7,963,3750,15355354.026998961,376655604.1693451,361300250.14234614,1.2644911963250642,0.2060537786011316,29
Venus,planet,rv2_coarse,3,0.9,987,3740,2735705.3478976698,12456536.688368984,9720831.340471314,1.032536162429627,0.3018210160361985,29
Venus,planet,rv2_coarse,4,1.31,1018,3653,2676866.429948428,1934065.112253627,-742801.3176948011,-0.8520570674863539,0.39418241898187545,29
Venus,planet,rv2_coarse,5,2.2,1009,3848,2857665.5486868187,2692708.641924376,-164956.90676244255,-0.24682484632913115,0.8050437807031383,29
Venus,planet,rv2_coarse,6,3.93,961,3687,1434462.9628642038,1649521.3037021968,215058.34083799296,1.250194287993181,0.21122858290320323,29
Venus,planet,rv2_coarse,7,4.7,974,3758,2779924.376141495,2145525.187599787,-634399.188541708,-0.22633034449448716,0.8209444991510839,29
