frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
8,6.55,156,-0.4662601456431379,-0.03733068815736335,Random-264,rv2_coarse,random
9,9.18,151,-1.7852428991971514,-0.1452810067469806,Random-264,rv2_coarse,random
1,0.45,140,5.334955571433903,0.4508860399984967,Random-265,rv2_coarse,random
2,0.7,139,5.087502955823653,0.4315163686843752,Random-265,rv2_coarse,random
3,0.9,140,4.4104342461515005,0.37274972683352986,Random-265,rv2_coarse,random
4,1.31,142,2.579542931292038,0.21647043408662756,Random-265,rv2_coarse,random
5,2.2,145,-4.387469919501395,-0.36435954480884325,Random-265,rv2_coarse,random
6,3.93,148,-0.39799729477619716,-0.03271517610573929,Random-265,rv2_coarse,random
7,4.7,147,-4.783830371805889,-0.3945636789885197,Random-265,rv2_coarse,random
8,6.55,143,-0.2582899360437462,-0.02159928952818253,Random-265,rv2_coarse,random
9,9.18,136,0.753992335611071,0.06465430938279719,Random-265,rv2_coarse,random
1,0.45,168,-2.7174664264394237,-0.20965708650455883,Random-266,rv2_coarse,random
2,0.7,168,-5.973939924927999,-0.46089947144433907,Random-266,rv2_coarse,random
3,0.9,170,1.7439583858537784,0.13375550239566214,Random-266,rv2_coarse,random
4,1.31,171,-0.12450610786291384,-0.009521220035579233,Random-266,rv2_coarse,random
5,2.2,171,-3.6643647549475427,-0.28022097647523725,Random-266,rv2_coarse,random
6,3.93,170,-7.322267385889569,-0.5615922723956258,Random-266,rv2_coarse,random
7,4.7,169,-4.687654104599785,-0.3605887772769065,Random-266,rv2_coarse,random
8,6.55,169,-3.4870591404286553,-0.26823531849451193,Random-266,rv2_coarse,random
9,9.18,166,1.3570286806830802,0.10532585239107442,Random-266,rv2_coarse,random
1,0.45,123,-1.955893254572868,-0.1763569556299213,Random-267,rv2_coarse,random
2,0.7,123,-7.109459866206407,-0.6410384080245104,Random-267,rv2_coarse,random
3,0.9,120,-5.07432648720817,-0.4632205135316441,Random-267,rv2_coarse,random
4,1.31,120,-0.07663500995628827,-0.006995787274615347,Random-267,rv2_coarse,random
5,2.2,124,-3.045385510008641,-0.27348369215653295,Random-267,rv2_coarse,random
6,3.93,124,-0.014951198687829263,-0.0013426572779949477,Random-267,rv2_coarse,random
7,4.7,124,-1.1454525121938026,-0.10286467220494798,Random-267,rv2_coarse,random
8,6.55,122,0.4728512146985809,0.04280993748984713,Random-267,rv2_coarse,random
9,9.18,121,1.794097823767219,0.16309980216065625,Random-267,rv2_coarse,random
1,0.45,154,-2.8041374425552528,-0.22596383454944233,Random-268,rv2_coarse,random
2,0.7,156,3.466989512636387,0.27758131496003174,Random-268,rv2_coarse,random
3,0.9,156,-3.936378053723312,-0.315162475210788,Random-268,rv2_coarse,random
