frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
6,3.93,15,-1.8326044793191056,-0.4731764419058674,Random-033,rv2_coarse,random
7,4.7,16,-1.0264851155499044,-0.2566212788874761,Random-033,rv2_coarse,random
8,6.55,15,2.719001936872456,0.7020432813208489,Random-033,rv2_coarse,random
9,9.18,15,1.0561649399882538,0.27270061489484415,Random-033,rv2_coarse,random
1,0.45,12,-3.2032476884442755,-0.9246979576021744,Random-034,rv2_coarse,random
2,0.7,10,-11.237369221203489,-3.553568164727553,Random-034,rv2_coarse,random
3,0.9,10,-5.128869238326664,-1.6218908614285223,Random-034,rv2_coarse,random
4,1.31,9,5.552377246497996,1.850792415499332,Random-034,rv2_coarse,random
5,2.2,11,1.8519771735369228,0.5583921277204439,Random-034,rv2_coarse,random
6,3.93,12,8.042344575084076,2.321624902670259,Random-034,rv2_coarse,random
7,4.7,12,7.227291878736238,2.0863394558501813,Random-034,rv2_coarse,random
8,6.55,12,3.069346897599978,0.8860441287828449,Random-034,rv2_coarse,random
9,9.18,12,-6.0236734350607035,-1.7388847396213472,Random-034,rv2_coarse,random
1,0.45,3,-10.403381228231668,-6.006394952601853,Random-035,rv2_coarse,random
2,0.7,2,-8.63888812341477,-6.108616373978513,Random-035,rv2_coarse,random
3,0.9,2,-12.288625771871944,-8.689370614754424,Random-035,rv2_coarse,random
4,1.31,2,12.797396487490815,9.04912583783766,Random-035,rv2_coarse,random
5,2.2,3,-5.431026380162304,-3.1356045425626653,Random-035,rv2_coarse,random
6,3.93,3,-0.3478474887836939,-0.200829841286201,Random-035,rv2_coarse,random
7,4.7,3,1.1646218421427015,0.6723947340652066,Random-035,rv2_coarse,random
8,6.55,3,1.5436769741396021,0.8912423165613262,Random-035,rv2_coarse,random
9,9.18,3,-4.244236445294555,-2.4504110541952313,Random-035,rv2_coarse,random
1,0.45,2,0.33200147199520014,0.23476049221172168,Random-036,rv2_coarse,random
2,0.7,1,-3.4215944946053725,-3.4215944946053725,Random-036,rv2_coarse,random
3,0.9,1,-6.985716746869976,-6.985716746869976,Random-036,rv2_coarse,random
4,1.31,1,-3.836193331155319,-3.836193331155319,Random-036,rv2_coarse,random
5,2.2,2,-6.360306328424568,-4.497415735252725,Random-036,rv2_coarse,random
6,3.93,2,1.5184506980638068,1.0737067854983646,Random-036,rv2_coarse,random
7,4.7,2,1.7315214612005687,1.2243705669849616,Random-036,rv2_coarse,random
8,6.55,2,4.1058805047067874,2.9032959476198137,Random-036,rv2_coarse,random
9,9.18,2,-1.9584723981522667,-1.384849113500148,Random-036,rv2_coarse,random
1,0.45,36,11.194289628325746,1.865714938054291,Random-037,rv2_coarse,random
2,0.7,36,2.0142627335445074,0.33571045559075124,Random-037,rv2_coarse,random
3,0.9,37,-5.623204245938622,-0.9244490834434945,Random-037,rv2_coarse,random
4,1.31,36,-9.000317920872456,-1.5000529868120762,Random-037,rv2_coarse,random
5,2.2,36,-8.501580889165796,-1.4169301481942993,Random-037,rv2_coarse,random
6,3.93,37,-4.662563875496638,-0.7665207793781893,Random-037,rv2_coarse,random
7,4.7,38,-8.367201112658925,-1.3573392553824284,Random-037,rv2_coarse,random
8,6.55,36,2.391992105523294,0.39866535092054906,Random-037,rv2_coarse,random
9,9.18,37,0.26183869298732354,0.04304601596447435,Random-037,rv2_coarse,random
1,0.45,46,-9.114326535236968,-1.3438341333898245,Random-038,rv2_coarse,random
2,0.7,43,-15.338410597014574,-2.3390856872191956,Random-038,rv2_coarse,random
3,0.9,42,7.371526236724047,1.137451192659973,Random-038,rv2_coarse,random
4,1.31,42,10.029521344136395,1.5475887419165484,Random-038,rv2_coarse,random
5,2.2,45,1.1373427908983003,0.16954505294452857,Random-038,rv2_coarse,random
6,3.93,44,5.750628015090383,0.8669397924982287,Random-038,rv2_coarse,random
7,4.7,44,0.33103815289761596,0.04990587929334975,Random-038,rv2_coarse,random
8,6.55,45,10.476370805214858,1.5617251518636421,Random-038,rv2_coarse,random
9,9.18,43,-1.6251365169211474,-0.24783099542578374,Random-038,rv2_coarse,random
1,0.45,49,-9.818180794135168,-1.402597256305024,Random-039,rv2_coarse,random
2,0.7,47,-18.173052743978833,-2.6508121839912615,Random-039,rv2_coarse,random
3,0.9,44,-25.437526551559912,-3.834851416646696,Random-039,rv2_coarse,random
4,1.31,44,8.500431285715893,1.2814882332235433,Random-039,rv2_coarse,random
5,2.2,48,-7.3742613052149375,-1.0643829374101212,Random-039,rv2_coarse,random
6,3.93,48,-0.7474200379849434,-0.10788079003208184,Random-039,rv2_coarse,random
7,4.7,48,-3.397298871017041,-0.49035785442482505,Random-039,rv2_coarse,random
8,6.55,49,-0.6360658310293185,-0.09086654728990264,Random-039,rv2_coarse,random
9,9.18,46,-0.23083586945750684,-0.03403489214353128,Random-039,rv2_coarse,random
1,0.45,42,5.458493779212773,0.8422638758797703,Random-040,rv2_coarse,random
2,0.7,42,3.242054556609663,0.5002598788447356,Random-040,rv2_coarse,random
3,0.9,42,9.938401351743492,1.5335286218418034,Random-040,rv2_coarse,random
4,1.31,42,-0.5042142783010162,-0.07780195224056531,Random-040,rv2_coarse,random
5,2.2,45,-4.383378139441204,-0.653435432725139,Random-040,rv2_coarse,random
6,3.93,45,-26.66808134762704,-3.9754428481858843,Random-040,rv2_coarse,random
7,4.7,43,-6.9509718551147746,-1.0600132703271758,Random-040,rv2_coarse,random
8,6.55,42,5.516401067773774,0.8511991644919542,Random-040,rv2_coarse,random
9,9.18,41,-2.4927303291409557,-0.3892990728757662,Random-040,rv2_coarse,random
1,0.45,39,4.761482964534287,0.7624474764852486,Random-041,rv2_coarse,random
2,0.7,39,-11.716488331790078,-1.8761396456483903,Random-041,rv2_coarse,random
3,0.9,38,-19.04094990006023,-3.088849952467421,Random-041,rv2_coarse,random
4,1.31,37,-5.753912147478193,-0.9459373300894085,Random-041,rv2_coarse,random
5,2.2,35,6.113957679928882,1.033447469284397,Random-041,rv2_coarse,random
6,3.93,36,5.5602018530381265,0.9267003088396878,Random-041,rv2_coarse,random
7,4.7,37,1.765784650316222,0.2902932083113313,Random-041,rv2_coarse,random
8,6.55,38,-3.855668565480842,-0.6254720341015106,Random-041,rv2_coarse,random
9,9.18,36,0.06769694477231447,0.011282824128719079,Random-041,rv2_coarse,random
1,0.45,47,-17.562210827329977,-2.561711733012719,Random-042,rv2_coarse,random
2,0.7,49,7.410608441518848,1.058658348788407,Random-042,rv2_coarse,random
3,0.9,45,-4.409699007412138,-0.657359116059126,Random-042,rv2_coarse,random
4,1.31,43,-3.402657970828335,-0.5189004758821627,Random-042,rv2_coarse,random
5,2.2,46,4.162025457665596,0.6136571750446965,Random-042,rv2_coarse,random
6,3.93,45,-6.767220154864318,-1.0087976189988845,Random-042,rv2_coarse,random
7,4.7,45,-1.7160516801786903,-0.255813880652152,Random-042,rv2_coarse,random
8,6.55,47,-3.3512422115704847,-0.4888289166981141,Random-042,rv2_coarse,random
9,9.18,47,-4.841489248932144,-0.7062037881326351,Random-042,rv2_coarse,random
1,0.45,3,-10.403381228231668,-6.006394952601853,Random-043,rv2_coarse,random
2,0.7,2,-8.63888812341477,-6.108616373978513,Random-043,rv2_coarse,random
3,0.9,2,-12.288625771871944,-8.689370614754424,Random-043,rv2_coarse,random
4,1.31,2,12.797396487490815,9.04912583783766,Random-043,rv2_coarse,random
5,2.2,3,-5.431026380162304,-3.1356045425626653,Random-043,rv2_coarse,random
6,3.93,3,-0.3478474887836939,-0.200829841286201,Random-043,rv2_coarse,random
7,4.7,3,1.1646218421427015,0.6723947340652066,Random-043,rv2_coarse,random
8,6.55,3,1.5436769741396021,0.8912423165613262,Random-043,rv2_coarse,random
9,9.18,3,-4.244236445294555,-2.4504110541952313,Random-043,rv2_coarse,random
1,0.45,49,1.808080503953973,0.25829721485056756,Random-044,rv2_coarse,random
2,0.7,48,-24.490129087584286,-3.5348456553013676,Random-044,rv2_coarse,random
3,0.9,44,-23.585123273109904,-3.5555911150538364,Random-044,rv2_coarse,random
4,1.31,43,-6.784037067515544,-1.0345559538795164,Random-044,rv2_coarse,random
5,2.2,45,-20.570660771987168,-3.0664930552167737,Random-044,rv2_coarse,random
6,3.93,47,-10.145774708189718,-1.4799133415496468,Random-044,rv2_coarse,random
7,4.7,45,-10.667815321120006,-1.5902640152958722,Random-044,rv2_coarse,random
8,6.55,47,-1.1649551228764978,-0.16992616909380903,Random-044,rv2_coarse,random
9,9.18,44,0.6723749651713407,0.10136433990461895,Random-044,rv2_coarse,random
1,0.45,2,0.0,0.0,Random-045,rv2_coarse,random
2,0.7,2,-4.533769483321189,-3.205859145993043,Random-045,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-045,rv2_coarse,random
4,1.31,2,0.0,0.0,Random-045,rv2_coarse,random
5,2.2,2,0.0,0.0,Random-045,rv2_coarse,random
6,3.93,2,0.0,0.0,Random-045,rv2_coarse,random
7,4.7,2,0.0,0.0,Random-045,rv2_coarse,random
8,6.55,2,0.0,0.0,Random-045,rv2_coarse,random
9,9.18,2,1.1380654472489593,0.8047337951838403,Random-045,rv2_coarse,random
1,0.45,62,4.319662294566925,0.5485976600079339,Random-046,rv2_coarse,random
2,0.7,61,13.253369871214527,1.6969201269069554,Random-046,rv2_coarse,random
3,0.9,60,-5.3998772909769155,-0.697121160650574,Random-046,rv2_coarse,random
4,1.31,62,1.5426721054956885,0.19591955331760372,Random-046,rv2_coarse,random
5,2.2,62,18.301561926854507,2.324300689012374,Random-046,rv2_coarse,random
6,3.93,61,1.9451146420355026,0.24904640987801757,Random-046,rv2_coarse,random
7,4.7,61,0.4198093065641464,0.053751073779265926,Random-046,rv2_coarse,random
8,6.55,64,1.0364394963564625,0.1295549370445578,Random-046,rv2_coarse,random
9,9.18,64,-1.6366148269462935,-0.20457685336828668,Random-046,rv2_coarse,random
1,0.45,52,6.556599435805273,0.9092367484028527,Random-047,rv2_coarse,random
2,0.7,48,10.463209772317448,1.5102342446587504,Random-047,rv2_coarse,random
3,0.9,48,11.062673481959278,1.5967593781915308,Random-047,rv2_coarse,random
4,1.31,47,27.003429854984628,3.9388550662113246,Random-047,rv2_coarse,random
5,2.2,50,15.870723884080997,2.244459296154595,Random-047,rv2_coarse,random
6,3.93,49,2.2348103640049497,0.3192586234292785,Random-047,rv2_coarse,random
7,4.7,49,4.27346985328671,0.6104956933266729,Random-047,rv2_coarse,random
8,6.55,52,-3.468348779168763,-0.4809734370956117,Random-047,rv2_coarse,random
9,9.18,49,-1.9708736689100714,-0.28155338127286733,Random-047,rv2_coarse,random
1,0.45,61,0.53820199686747,0.0689097044525651,Random-048,rv2_coarse,random
2,0.7,60,25.982027337567438,3.354265305970151,Random-048,rv2_coarse,random
3,0.9,59,11.798343284424151,1.5360134635770968,Random-048,rv2_coarse,random
4,1.31,56,0.8282151342918654,0.11067490268075465,Random-048,rv2_coarse,random
5,2.2,62,-6.747463172910916,-0.8569286798887947,Random-048,rv2_coarse,random
6,3.93,63,0.6465653253350633,0.08145957415210225,Random-048,rv2_coarse,random
7,4.7,61,2.544662233678291,0.3258106128832422,Random-048,rv2_coarse,random
8,6.55,59,-1.055192682174123,-0.13737438616718367,Random-048,rv2_coarse,random
9,9.18,57,2.757665496854323,0.3652617180545401,Random-048,rv2_coarse,random
1,0.45,36,8.077398077451914,1.3462330129086524,Random-049,rv2_coarse,random
2,0.7,33,7.43680795165017,1.2945820960159562,Random-049,rv2_coarse,random
3,0.9,34,-5.460269753447043,-0.9364285372126036,Random-049,rv2_coarse,random
4,1.31,35,11.189369881226064,1.8913487125698647,Random-049,rv2_coarse,random
5,2.2,36,1.1498767370361298,0.19164612283935498,Random-049,rv2_coarse,random
6,3.93,36,19.18429612132616,3.1973826868876936,Random-049,rv2_coarse,random
7,4.7,39,14.890563304099853,2.384398411003288,Random-049,rv2_coarse,random
8,6.55,35,10.135499286994111,1.713212069240184,Random-049,rv2_coarse,random
9,9.18,34,3.0251067120995585,0.5188015210301812,Random-049,rv2_coarse,random
1,0.45,54,9.571943746868769,1.3025765570251462,Random-050,rv2_coarse,random
2,0.7,53,13.787093925892698,1.893802996874166,Random-050,rv2_coarse,random
3,0.9,52,-4.694783488912492,-0.6510493306336813,Random-050,rv2_coarse,random
4,1.31,51,0.938566145997313,0.1314255481782963,Random-050,rv2_coarse,random
5,2.2,55,2.396594212779715,0.3231566977272572,Random-050,rv2_coarse,random
6,3.93,53,1.1376379401019205,0.15626658902182472,Random-050,rv2_coarse,random
7,4.7,53,-4.663506828595453,-0.6405819279544336,Random-050,rv2_coarse,random
8,6.55,53,-2.1917560188318417,-0.3010608427846752,Random-050,rv2_coarse,random
9,9.18,54,-3.048029995596091,-0.41478434499489336,Random-050,rv2_coarse,random
1,0.45,3,5.284681782086469,3.051112449469134,Random-051,rv2_coarse,random
2,0.7,2,-4.533769483321189,-3.205859145993043,Random-051,rv2_coarse,random
3,0.9,2,0.0,0.0,Random-051,rv2_coarse,random
4,1.31,3,-9.460804366401309,-5.462197947692182,Random-051,rv2_coarse,random
5,2.2,3,-7.254331087152112,-4.188290005957942,Random-051,rv2_coarse,random
6,3.93,3,-5.377765785916389,-3.1048545241375862,Random-051,rv2_coarse,random
7,4.7,3,-3.807262767192889,-2.198124183514454,Random-051,rv2_coarse,random
8,6.55,3,0.7498664648695053,0.4329356053486819,Random-051,rv2_coarse,random
9,9.18,3,4.673670747578957,2.6983450642183904,Random-051,rv2_coarse,random
1,0.45,2,13.276775291089132,9.388097840619125,Random-052,rv2_coarse,random
2,0.7,1,-9.833312786591458,-9.833312786591458,Random-052,rv2_coarse,random
3,0.9,1,-6.985716746869976,-6.985716746869976,Random-052,rv2_coarse,random
4,1.31,2,-14.29966994539169,-10.111393587115932,Random-052,rv2_coarse,random
5,2.2,2,-24.12971591715681,-17.062285753126552,Random-052,rv2_coarse,random
6,3.93,2,-9.41769669526057,-6.659317196376889,Random-052,rv2_coarse,random
7,4.7,2,-7.59432963511871,-5.370001983558399,Random-052,rv2_coarse,random
8,6.55,2,5.942670718861723,4.202102763665859,Random-052,rv2_coarse,random
9,9.18,2,8.351570711939218,5.905452283971184,Random-052,rv2_coarse,random
1,0.45,2,-19.545876185950434,-13.821021595318204,Random-053,rv2_coarse,random
2,0.7,1,-8.795638253351653,-8.795638253351653,Random-053,rv2_coarse,random
3,0.9,1,-10.393024482638872,-10.393024482638872,Random-053,rv2_coarse,random
4,1.31,1,21.93444500683064,21.93444500683064,Random-053,rv2_coarse,random
5,2.2,2,8.59338941729448,6.076443930345642,Random-053,rv2_coarse,random
6,3.93,2,2.405281201500044,1.7007906482412078,Random-053,rv2_coarse,random
7,4.7,2,4.357768715233969,3.0814078093845287,Random-053,rv2_coarse,random
8,6.55,2,-3.1336651546214904,-2.215835880800847,Random-053,rv2_coarse,random
9,9.18,2,-7.8256232526167695,-5.533551268936445,Random-053,rv2_coarse,random
1,0.45,57,-5.789915477968851,-0.7668930395241461,Random-054,rv2_coarse,random
2,0.7,61,-6.204265225452905,-0.7943747617431552,Random-054,rv2_coarse,random
3,0.9,57,-1.0557176160502626,-0.13983321423821435,Random-054,rv2_coarse,random
4,1.31,58,-2.0478917619851664,-0.2689013621490842,Random-054,rv2_coarse,random
5,2.2,59,6.610422331860956,0.860603684508296,Random-054,rv2_coarse,random
6,3.93,58,6.174699274834639,0.8107777357600521,Random-054,rv2_coarse,random
7,4.7,57,-1.7682929991056417,-0.23421612940870112,Random-054,rv2_coarse,random
8,6.55,55,-0.428638020965346,-0.05779753895627051,Random-054,rv2_coarse,random
9,9.18,55,-3.1355668216810106,-0.4227997439843285,Random-054,rv2_coarse,random
1,0.45,1,-18.488705842229002,-18.488705842229002,Random-055,rv2_coarse,random
2,0.7,1,-8.795638253351653,-8.795638253351653,Random-055,rv2_coarse,random
3,0.9,1,-10.393024482638872,-10.393024482638872,Random-055,rv2_coarse,random
4,1.31,1,21.93444500683064,21.93444500683064,Random-055,rv2_coarse,random
5,2.2,1,-0.41198215718254627,-0.41198215718254627,Random-055,rv2_coarse,random
6,3.93,1,-2.7499030948553322,-2.7499030948553322,Random-055,rv2_coarse,random
7,4.7,1,-0.4315569317743036,-0.4315569317743036,Random-055,rv2_coarse,random
8,6.55,1,-3.1328649455556485,-3.1328649455556485,Random-055,rv2_coarse,random
9,9.18,1,-4.581534935585398,-4.581534935585398,Random-055,rv2_coarse,random
1,0.45,62,-18.23533870387025,-2.3158903312830112,Random-056,rv2_coarse,random
2,0.7,62,8.548135708085498,1.0856143205417217,Random-056,rv2_coarse,random
3,0.9,56,14.876756664507022,1.9879902308925412,Random-056,rv2_coarse,random
4,1.31,57,16.374719124526006,2.168884531828648,Random-056,rv2_coarse,random
5,2.2,61,3.0735786877420974,0.3935314254067429,Random-056,rv2_coarse,random
6,3.93,59,2.643663220487675,0.34417563567534804,Random-056,rv2_coarse,random
7,4.7,61,-0.42807425923807174,-0.05480929253242837,Random-056,rv2_coarse,random
8,6.55,59,0.42116601940028775,0.05483114540785199,Random-056,rv2_coarse,random
9,9.18,56,-2.968429205758752,-0.39667303803009774,Random-056,rv2_coarse,random
1,0.45,52,15.677125497260775,2.1740261473945237,Random-057,rv2_coarse,random
2,0.7,52,-18.871955928571747,-2.617069414183156,Random-057,rv2_coarse,random
3,0.9,51,-7.913588438287898,-1.1081240283328866,Random-057,rv2_coarse,random
4,1.31,51,-20.771304790199153,-2.908564441699147,Random-057,rv2_coarse,random
5,2.2,51,-8.999402838600565,-1.260168456303751,Random-057,rv2_coarse,random
6,3.93,52,-7.051409883099036,-0.9778546114548887,Random-057,rv2_coarse,random
7,4.7,51,-9.946232790442846,-1.3927511687563456,Random-057,rv2_coarse,random
8,6.55,51,-1.208147178513627,-0.16917444326472647,Random-057,rv2_coarse,random
9,9.18,50,2.913233624501019,0.411993450213067,Random-057,rv2_coarse,random
1,0.45,43,-2.6488795696772254,-0.4039503473590219,Random-058,rv2_coarse,random
2,0.7,48,-2.1244639391400555,-0.30663995678654093,Random-058,rv2_coarse,random
3,0.9,44,-5.044479257084063,-0.760483861749027,Random-058,rv2_coarse,random
4,1.31,44,6.450901953420836,0.972510060857619,Random-058,rv2_coarse,random
5,2.2,46,-7.243776032511308,-1.068036508181427,Random-058,rv2_coarse,random
6,3.93,44,-6.343942503520323,-0.9563853170802183,Random-058,rv2_coarse,random
7,4.7,44,-12.13076923515095,-1.8287822714264659,Random-058,rv2_coarse,random
8,6.55,45,-2.794167572567571,-0.41652990885244434,Random-058,rv2_coarse,random
9,9.18,44,-0.7544025515136915,-0.11373046382989437,Random-058,rv2_coarse,random
1,0.45,2,-19.545876185950434,-13.821021595318204,Random-059,rv2_coarse,random
2,0.7,1,-8.795638253351653,-8.795638253351653,Random-059,rv2_coarse,random
3,0.9,1,-10.393024482638872,-10.393024482638872,Random-059,rv2_coarse,random
4,1.31,1,21.93444500683064,21.93444500683064,Random-059,rv2_coarse,random
5,2.2,2,8.59338941729448,6.076443930345642,Random-059,rv2_coarse,random
6,3.93,2,2.405281201500044,1.7007906482412078,Random-059,rv2_coarse,random
7,4.7,2,4.357768715233969,3.0814078093845287,Random-059,rv2_coarse,random
8,6.55,2,-3.1336651546214904,-2.215835880800847,Random-059,rv2_coarse,random
9,9.18,2,-7.8256232526167695,-5.533551268936445,Random-059,rv2_coarse,random
1,0.45,56,5.057543927370024,0.6758427355277765,Random-060,rv2_coarse,random
2,0.7,55,-3.701620148950153,-0.4991263590626717,Random-060,rv2_coarse,random
3,0.9,52,-1.031236515498904,-0.1430067743754659,Random-060,rv2_coarse,random
4,1.31,50,-2.3077614453547937,-0.32636675347424854,Random-060,rv2_coarse,random
5,2.2,54,0.591494363595395,0.08049218758561022,Random-060,rv2_coarse,random
6,3.93,55,1.3380466091987027,0.18042216797823454,Random-060,rv2_coarse,random
7,4.7,56,2.038196665564192,0.27236548605022415,Random-060,rv2_coarse,random
8,6.55,57,-1.3802151392246005,-0.18281396116140178,Random-060,rv2_coarse,random
9,9.18,55,-1.2077051974129938,-0.1628469355983966,Random-060,rv2_coarse,random
1,0.45,49,-9.318182698401559,-1.3311689569145084,Random-061,rv2_coarse,random
2,0.7,46,-4.855142840095688,-0.7158517577551512,Random-061,rv2_coarse,random
3,0.9,44,-18.431774221877042,-2.778694514295955,Random-061,rv2_coarse,random
4,1.31,45,-7.147828983923902,-1.065535433306473,Random-061,rv2_coarse,random
5,2.2,47,-3.550415657428504,-0.5178813496848005,Random-061,rv2_coarse,random
6,3.93,46,-4.935254155828941,-0.7276635268570046,Random-061,rv2_coarse,random
7,4.7,48,-4.825297865271994,-0.696471755358728,Random-061,rv2_coarse,random
8,6.55,48,-0.866684474364943,-0.12509512864426728,Random-061,rv2_coarse,random
9,9.18,50,-4.8834565728445,-0.6906250516576726,Random-061,rv2_coarse,random
1,0.45,64,-5.993122464580318,-0.7491403080725397,Random-062,rv2_coarse,random
2,0.7,64,-5.548821608557322,-0.6936027010696653,Random-062,rv2_coarse,random
3,0.9,60,4.680015651518115,0.6041874226106572,Random-062,rv2_coarse,random
4,1.31,59,-3.9294255384641903,-0.5115676316328903,Random-062,rv2_coarse,random
5,2.2,60,6.713527503190704,0.8667126738054354,Random-062,rv2_coarse,random
6,3.93,61,-3.2448031862351714,-0.4154544759618709,Random-062,rv2_coarse,random
7,4.7,63,-8.003503582322617,-1.00834667124001,Random-062,rv2_coarse,random
8,6.55,65,0.5159034042289337,0.06398994181720491,Random-062,rv2_coarse,random
9,9.18,64,0.36402551931952143,0.04550318991494018,Random-062,rv2_coarse,random
1,0.45,51,11.030460305392733,1.5445733883302963,Random-063,rv2_coarse,random
2,0.7,55,16.129159295664312,2.17485539575692,Random-063,rv2_coarse,random
3,0.9,52,3.6237224394188816,0.5025198870528549,Random-063,rv2_coarse,random
4,1.31,51,-2.86113189130034,-0.4006386005165259,Random-063,rv2_coarse,random
5,2.2,51,-11.666031620489875,-1.6335711737812981,Random-063,rv2_coarse,random
6,3.93,52,2.6544827125391137,0.3681105203804812,Random-063,rv2_coarse,random
7,4.7,52,-1.8949594236251135,-0.26278359103092436,Random-063,rv2_coarse,random
8,6.55,51,-0.3817132901295562,-0.053450551797722304,Random-063,rv2_coarse,random
9,9.18,52,1.1961396036110594,0.1658747182089556,Random-063,rv2_coarse,random
1,0.45,44,-1.3084751733887816,-0.19726005443753697,Random-064,rv2_coarse,random
2,0.7,43,-5.675458783033744,-0.8654993503942703,Random-064,rv2_coarse,random
3,0.9,40,9.307433896537345,1.471634514225699,Random-064,rv2_coarse,random
4,1.31,40,14.182806250135659,2.242498568165023,Random-064,rv2_coarse,random
5,2.2,44,3.8881487452793855,0.586160478053766,Random-064,rv2_coarse,random
6,3.93,44,10.898304600072837,1.642981236792994,Random-064,rv2_coarse,random
7,4.7,44,-0.24538257333283403,-0.03699281481076724,Random-064,rv2_coarse,random
8,6.55,44,2.831581697363124,0.4268770024268708,Random-064,rv2_coarse,random
9,9.18,42,2.3601755023648305,0.3641829865133565,Random-064,rv2_coarse,random
1,0.45,63,6.144816731643408,0.774174139237961,Random-065,rv2_coarse,random
2,0.7,64,6.570754581616946,0.8213443227021182,Random-065,rv2_coarse,random
3,0.9,61,15.082808407127978,1.9311557290743189,Random-065,rv2_coarse,random
4,1.31,61,0.535221510998942,0.0685280923412747,Random-065,rv2_coarse,random
5,2.2,63,6.18058795374982,0.7786808896087429,Random-065,rv2_coarse,random
6,3.93,63,-1.3159606907811894,-0.16579546299732362,Random-065,rv2_coarse,random
7,4.7,61,-1.000802567527305,-0.12813963817502755,Random-065,rv2_coarse,random
8,6.55,60,-1.1536775303147682,-0.14893912872676,Random-065,rv2_coarse,random
9,9.18,61,-0.22409490134110097,-0.028692411976584713,Random-065,rv2_coarse,random
1,0.45,44,5.1896170675173225,0.7823642099354292,Random-066,rv2_coarse,random
2,0.7,47,-9.593693987898472,-1.3993840919782128,Random-066,rv2_coarse,random
3,0.9,47,16.061080123782702,2.3427493157025667,Random-066,rv2_coarse,random
4,1.31,47,10.37269348290714,1.5130128466945163,Random-066,rv2_coarse,random
5,2.2,46,-12.18474228272343,-1.7965422374080293,Random-066,rv2_coarse,random
6,3.93,44,-2.134865612668823,-0.32184310068430394,Random-066,rv2_coarse,random
7,4.7,44,-12.05509311625273,-1.8173736672457514,Random-066,rv2_coarse,random
8,6.55,44,4.069481125810443,0.6134973629884688,Random-066,rv2_coarse,random
9,9.18,44,-6.427450415885265,-0.9689746085502361,Random-066,rv2_coarse,random
1,0.45,58,-10.395958564889558,-1.3650562353131284,Random-067,rv2_coarse,random
2,0.7,60,1.0227531453437855,0.13203686330659117,Random-067,rv2_coarse,random
3,0.9,56,3.533668333086611,0.4722062936036671,Random-067,rv2_coarse,random
4,1.31,55,-0.9808232647609529,-0.1322541820405165,Random-067,rv2_coarse,random
5,2.2,61,11.663979510437148,1.4934195441176,Random-067,rv2_coarse,random
6,3.93,60,3.1935358506640816,0.4122837055046108,Random-067,rv2_coarse,random
7,4.7,58,-7.101345784565896,-0.9324523834747758,Random-067,rv2_coarse,random
8,6.55,56,0.20539262888315343,0.027446744537484635,Random-067,rv2_coarse,random
9,9.18,56,-2.323127792822077,-0.3104410095154488,Random-067,rv2_coarse,random
1,0.45,36,9.793503476492583,1.6322505794154307,Random-068,rv2_coarse,random
2,0.7,35,-4.965983929348993,-0.8394044893605477,Random-068,rv2_coarse,random
3,0.9,35,-13.909611172437671,-2.3511534128010014,Random-068,rv2_coarse,random
4,1.31,33,-6.1244443165640465,-1.066128910658665,Random-068,rv2_coarse,random
5,2.2,36,-11.255460377275524,-1.875910062879254,Random-068,rv2_coarse,random
6,3.93,36,-14.069025185577162,-2.344837530929527,Random-068,rv2_coarse,random
7,4.7,37,-8.14523126724064,-1.339067771702293,Random-068,rv2_coarse,random
8,6.55,34,1.66816000325152,0.28608708034895863,Random-068,rv2_coarse,random
9,9.18,37,0.4865924241758506,0.07999530176496869,Random-068,rv2_coarse,random
1,0.45,3,-21.514900925898715,-12.421633841155751,Random-069,rv2_coarse,random
2,0.7,2,-5.098709319887068,-3.605331935391196,Random-069,rv2_coarse,random
3,0.9,2,-2.409330405551567,-1.703653867884448,Random-069,rv2_coarse,random
4,1.31,2,18.222593124295887,12.885319168992979,Random-069,rv2_coarse,random
5,2.2,3,19.463972535765198,11.237529783023518,Random-069,rv2_coarse,random
6,3.93,3,4.22132483705718,2.437183031011816,Random-069,rv2_coarse,random
7,4.7,3,5.9515846707819895,3.4361490117808313,Random-069,rv2_coarse,random
8,6.55,3,-6.660930743181206,-3.845690157629123,Random-069,rv2_coarse,random
9,9.18,3,-9.811436161230999,-5.664635308823545,Random-069,rv2_coarse,random
1,0.45,17,5.143070857942262,1.2473779051371758,Random-070,rv2_coarse,random
2,0.7,18,-1.7056232467415822,-0.40201925464012955,Random-070,rv2_coarse,random
3,0.9,17,-12.64615325338521,-3.0671426836150375,Random-070,rv2_coarse,random
4,1.31,16,-1.5505024723550838,-0.38762561808877094,Random-070,rv2_coarse,random
5,2.2,15,-8.373132517985097,-2.1619335198496037,Random-070,rv2_coarse,random
6,3.93,16,4.420234689993771,1.1050586724984428,Random-070,rv2_coarse,random
7,4.7,16,0.7145168237780761,0.17862920594451903,Random-070,rv2_coarse,random
8,6.55,17,3.465320952563852,0.8404637831815747,Random-070,rv2_coarse,random
9,9.18,17,-2.259572289941395,-0.5480267776557144,Random-070,rv2_coarse,random
1,0.45,2,-6.269100894861299,-4.432923754699078,Random-071,rv2_coarse,random
2,0.7,2,-13.17265760673596,-9.314475519971555,Random-071,rv2_coarse,random
3,0.9,2,-12.288625771871944,-8.689370614754424,Random-071,rv2_coarse,random
4,1.31,2,12.797396487490815,9.04912583783766,Random-071,rv2_coarse,random
