event_type,pre_event_time,post_event_time,gap_seconds
Ingress,1974-11-22 00:06:44.306,1974-11-22 00:06:44.637,0.331
Ingress,1974-11-22 00:06:56.187,1974-11-22 00:06:57.740,1.553
Ingress,1974-11-22 00:06:59.665,1974-11-22 00:06:59.996,0.331
Ingress,1974-11-22 00:07:11.546,1974-11-22 00:07:13.100,1.554
Ingress,1974-11-22 00:07:15.025,1974-11-22 00:07:15.356,0.331
Ingress,1974-11-22 00:07:26.906,1974-11-22 00:07:28.460,1.554
Ingress,1974-11-22 00:07:30.385,1974-11-22 00:07:30.716,0.331
Ingress,1974-11-22 00:07:45.744,1974-11-22 00:07:46.075,0.331
Ingress,1974-11-22 00:07:57.625,1974-11-22 00:07:59.179,1.554
Ingress,1974-11-22 00:08:01.104,1974-11-22 00:08:01.435,0.331
Ingress,1974-11-22 00:08:12.985,1974-11-22 00:08:14.538,1.553
Ingress,1974-11-22 00:08:16.463,1974-11-22 00:08:18.388,1.925
Ingress,1974-11-22 00:08:28.344,1974-11-22 00:08:29.898,1.554
Ingress,1974-11-22 00:08:31.823,1974-11-22 00:08:32.154,0.331
Ingress,1974-11-22 00:08:43.704,1974-11-22 00:08:45.258,1.554
Ingress,1974-11-22 00:08:47.183,1974-11-22 00:08:47.514,0.331
Ingress,1974-11-22 00:08:59.064,1974-11-22 00:09:00.617,1.553
Ingress,1974-11-22 00:09:02.542,1974-11-22 00:09:02.873,0.331
Ingress,1974-11-22 00:09:14.423,1974-11-22 00:09:15.977,1.554
Ingress,1974-11-22 00:09:17.902,1974-11-22 00:09:18.233,0.331
Ingress,1974-11-22 00:09:29.783,1974-11-22 00:09:31.337,1.554
Ingress,1974-11-22 00:09:33.262,1974-11-22 00:09:33.592,0.33
Ingress,1974-11-22 00:09:45.142,1974-11-22 00:09:46.696,1.554
Ingress,1974-11-22 00:09:48.621,1974-11-22 00:09:48.952,0.331
Ingress,1974-11-22 00:10:00.502,1974-11-22 00:10:02.056,1.554
Ingress,1974-11-22 00:10:03.981,1974-11-22 00:10:04.312,0.331
Ingress,1974-11-22 00:10:15.862,1974-11-22 00:10:17.415,1.553
Ingress,1974-11-22 00:10:19.340,1974-11-22 00:10:19.671,0.331
Ingress,1974-11-22 00:10:31.221,1974-11-22 00:10:32.775,1.554
Ingress,1974-11-22 00:10:34.700,1974-11-22 00:10:36.625,1.925
Ingress,1974-11-22 00:10:46.581,1974-11-22 00:10:48.135,1.554
Ingress,1974-11-22 00:10:50.060,1974-11-22 00:10:50.390,0.33
Ingress,1974-11-22 00:11:01.940,1974-11-22 00:11:03.494,1.554
Ingress,1974-11-22 00:11:05.419,1974-11-22 00:11:05.750,0.331
Ingress,1974-11-22 00:11:17.300,1974-11-22 00:11:18.854,1.554
Ingress,1974-11-22 00:11:20.779,1974-11-22 00:11:21.110,0.331
Ingress,1974-11-22 00:11:32.660,1974-11-22 00:11:34.214,1.554
Ingress,1974-11-22 00:11:36.139,1974-11-22 00:11:36.469,0.33
Ingress,1974-11-22 00:11:48.019,1974-11-22 00:11:49.573,1.554
Ingress,1974-11-22 00:11:51.498,1974-11-22 00:11:51.829,0.331
Ingress,1974-11-22 00:12:03.379,1974-11-22 00:12:07.188,3.809
Ingress,1974-11-22 00:12:18.738,1974-11-22 00:12:20.292,1.554
Ingress,1974-11-22 00:12:22.217,1974-11-22 00:12:22.548,0.331
Ingress,1974-11-22 00:12:34.098,1974-11-22 00:12:35.652,1.554
Ingress,1974-11-22 00:12:37.577,1974-11-22 00:12:37.908,0.331
Ingress,1974-11-22 00:12:49.458,1974-11-22 00:12:51.012,1.554
Ingress,1974-11-22 00:12:52.937,1974-11-22 00:12:54.862,1.925
Ingress,1974-11-22 00:13:04.817,1974-11-22 00:13:06.371,1.554
Ingress,1974-11-22 00:13:08.296,1974-11-22 00:13:08.627,0.331
Ingress,1974-11-22 00:13:20.177,1974-11-22 00:13:21.731,1.554
Ingress,1974-11-22 00:13:23.656,1974-11-22 00:13:23.986,0.33
Ingress,1974-11-22 00:13:35.536,1974-11-22 00:13:37.090,1.554
Ingress,1974-11-22 00:13:39.015,1974-11-22 00:13:39.346,0.331
Ingress,1974-11-22 00:13:50.896,1974-11-22 00:13:52.450,1.554
Ingress,1974-11-22 00:13:54.375,1974-11-22 00:13:54.706,0.331
Ingress,1974-11-22 00:14:06.256,1974-11-22 00:14:07.810,1.554
Ingress,1974-11-22 00:14:21.615,1974-11-22 00:14:23.169,1.554
Ingress,1974-11-22 00:14:36.975,1974-11-22 00:14:40.454,3.479
Ingress,1974-11-22 00:14:52.334,1974-11-22 00:14:53.889,1.5550000000000002
Ingress,1974-11-22 00:15:07.694,1974-11-22 00:15:09.248,1.554
Ingress,1974-11-22 00:15:23.054,1974-11-22 00:15:24.608,1.554
Ingress,1974-11-22 00:15:38.413,1974-11-22 00:15:39.967,1.554
Ingress,1974-11-22 00:15:53.773,1974-11-22 00:15:55.327,1.554
Ingress,1974-11-22 00:16:09.132,1974-11-22 00:16:10.687,1.5550000000000002
Ingress,1974-11-22 00:16:24.492,1974-11-22 00:16:26.046,1.554
Ingress,1974-11-22 00:16:39.852,1974-11-22 00:16:41.406,1.554
Ingress,1974-11-22 00:16:55.211,1974-11-22 00:16:58.691,3.48
Ingress,1974-11-22 00:17:10.571,1974-11-22 00:17:12.125,1.554
Ingress,1974-11-22 00:17:25.930,1974-11-22 00:17:27.485,1.5550000000000002
Ingress,1974-11-22 00:17:41.290,1974-11-22 00:17:42.844,1.554
Ingress,1974-11-23 23:59:03.209,1974-11-23 23:59:05.134,1.925
Egress,1974-11-23 23:59:08.984,1974-11-23 23:59:10.909,1.925
Ingress,1974-12-02 23:59:53.715,1974-12-02 23:59:57.525,3.81
