event_key,event_time,event_type,planet,channel_id,frequency_mhz,delta_db,sign_bit
1974-09-08 18:52:53.268|1974-09-08 18:52:55.193|REAPPEARANCE,1974-09-08 18:52:55.193,REAPPEARANCE,Cygnus-A,1,0.45,-2.637447372169448,-1
1974-09-08 18:52:53.268|1974-09-08 18:52:55.193|REAPPEARANCE,1974-09-08 18:52:55.193,REAPPEARANCE,Cygnus-A,2,0.7,-3.324261793095503,-1
1974-09-08 18:52:53.268|1974-09-08 18:52:55.193|REAPPEARANCE,1974-09-08 18:52:55.193,REAPPEARANCE,Cygnus-A,3,0.9,-4.552634121976817,-1
1974-09-08 18:52:53.268|1974-09-08 18:52:55.193|REAPPEARANCE,1974-09-08 18:52:55.193,REAPPEARANCE,Cygnus-A,4,1.31,-2.0869885168465343,-1
1974-09-08 18:52:53.268|1974-09-08 18:52:55.193|REAPPEARANCE,1974-09-08 18:52:55.193,REAPPEARANCE,Cygnus-A,5,2.2,-0.1727372898493332,-1
1974-09-08 18:52:53.268|1974-09-08 18:52:55.193|REAPPEARANCE,1974-09-08 18:52:55.193,REAPPEARANCE,Cygnus-A,6,3.93,-0.9612318067063466,-1
1974-09-08 18:52:53.268|1974-09-08 18:52:55.193|REAPPEARANCE,1974-09-08 18:52:55.193,REAPPEARANCE,Cygnus-A,7,4.7,-0.28083486145952585,-1
1974-09-08 18:52:53.268|1974-09-08 18:52:55.193|REAPPEARANCE,1974-09-08 18:52:55.193,REAPPEARANCE,Cygnus-A,8,6.55,-0.3026955123029733,-1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,1,0.45,-0.5443375836917271,-1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,2,0.7,-0.23425630183154067,-1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,3,0.9,-0.1829830987514666,-1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,4,1.31,0.0,-1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,5,2.2,-0.3650209723767439,-1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,6,3.93,-0.7762309139835605,-1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,7,4.7,-1.8538862438065264,-1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,8,6.55,1.5682963604641476,1
1974-09-08 22:25:33.295|1974-09-08 22:25:35.220|DISAPPEARANCE,1974-09-08 22:25:35.220,DISAPPEARANCE,Cygnus-A,9,9.18,-0.21538473695979493,-1
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,1,0.45,1.7483854418506237,1
1974-09-09 02:07:28.186|1974-09-09 02:07:30.111|DISAPPEARANCE,1974-09-09 02:07:30.111,DISAPPEARANCE,Cygnus-A,2,0.7,0.235769258499141,1
