event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1974-11-22 00:04:41.429|1974-11-22 00:04:41.760|DISAPPEARANCE,1974-11-22 00:04:41.760,DISAPPEARANCE,Cygnus-A,3,5,3,"3,4,5",0.8220406933148517,0.8808152941153531,0.8524456202462708
1974-11-22 00:06:59.665|1974-11-22 00:06:59.996|DISAPPEARANCE,1974-11-22 00:06:59.996,DISAPPEARANCE,Cygnus-A,3,5,3,"3,4,5",0.8113274763311813,1.2443991920420285,0.9815490508193164
1974-11-22 00:09:17.902|1974-11-22 00:09:18.233|DISAPPEARANCE,1974-11-22 00:09:18.233,DISAPPEARANCE,Cygnus-A,3,5,3,"3,4,5",1.0720359726143616,1.2960055275239755,1.1801041374506984
1974-11-22 00:11:36.139|1974-11-22 00:11:36.469|DISAPPEARANCE,1974-11-22 00:11:36.469,DISAPPEARANCE,Cygnus-A,3,5,3,"3,4,5",1.2047739926215175,1.5601631072678388,1.3556257341795284
1974-11-22 00:13:54.375|1974-11-22 00:13:54.706|DISAPPEARANCE,1974-11-22 00:13:54.706,DISAPPEARANCE,Cygnus-A,3,5,3,"3,4,5",0.9531883289888022,1.9582687631539035,1.429879804691809
1974-11-22 00:16:24.492|1974-11-22 00:16:26.046|DISAPPEARANCE,1974-11-22 00:16:26.046,DISAPPEARANCE,Cygnus-A,1,4,4,"1,2,3,4",0.5490160010484487,1.617985274844957,1.1174382208189528
1974-11-22 00:16:39.852|1974-11-22 00:16:41.406|DISAPPEARANCE,1974-11-22 00:16:41.406,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.5490160010484487,1.4922488595057564,1.1218651096861352
1975-01-01 02:17:17.345|1975-01-01 02:17:18.623|REAPPEARANCE,1975-01-01 02:17:18.623,REAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.6148308968499577,3.014864036074385,1.4620727678126217
1975-01-01 02:23:00.988|1975-01-01 02:23:02.309|DISAPPEARANCE,1975-01-01 02:23:02.309,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.6424688324814829,1.1692495777247427,0.9415608748577164
1975-01-01 02:34:31.566|1975-01-01 02:34:32.164|DISAPPEARANCE,1975-01-01 02:34:32.164,DISAPPEARANCE,Cygnus-A,6,9,4,"6,7,8,9",0.5927878020132256,1.7157469097421338,0.9169542623557633
1975-01-01 02:34:46.926|1975-01-01 02:34:47.523|DISAPPEARANCE,1975-01-01 02:34:47.523,DISAPPEARANCE,Cygnus-A,7,9,3,"7,8,9",0.613298586306223,1.17268929940581,0.9172635837252251
1975-01-01 02:35:02.285|1975-01-01 02:35:02.882|DISAPPEARANCE,1975-01-01 02:35:02.882,DISAPPEARANCE,Cygnus-A,7,9,3,"7,8,9",0.8054191939923606,1.17268929940581,0.9713706919672811
1975-01-01 02:35:48.364|1975-01-01 02:35:48.961|DISAPPEARANCE,1975-01-01 02:35:48.961,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.9902484079889788,2.952602738386748,1.7859503417708502
1975-01-01 02:36:03.724|1975-01-01 02:36:04.320|DISAPPEARANCE,1975-01-01 02:36:04.320,DISAPPEARANCE,Cygnus-A,1,3,3,"1,2,3",0.9902484079889788,2.906492544844524,2.114016031536981
