event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
REAPPEARANCE,1975-05-30 06:09:19.911,1975-05-30 06:09:21.836,1975-05-30 06:09:21.836,1975-05-30 06:09:19.911|1975-05-30 06:09:21.836|REAPPEARANCE,Fornax-A,113.31424111766738,125.67238218421444,127.03015193501012,89.44639469259168,74.32392562408243,55.88249701210878,82.97354570322287,127.39089993405332,119.6367119702432
DISAPPEARANCE,1975-05-30 16:28:15.300,1975-05-30 16:28:17.225,1975-05-30 16:28:17.225,1975-05-30 16:28:15.300|1975-05-30 16:28:17.225|DISAPPEARANCE,Fornax-A,114.42603895135048,125.28413110139893,127.19631259476682,92.42086144932844,74.17471607203142,55.870602543059505,82.98433438893707,127.39089549358104,119.6356501653937
DISAPPEARANCE,1975-05-30 20:10:14.189,1975-05-30 20:10:16.114,1975-05-30 20:10:16.114,1975-05-30 20:10:14.189|1975-05-30 20:10:16.114|DISAPPEARANCE,Fornax-A,114.81282550425382,125.14163400294754,127.25464603365096,93.47724562304771,74.12124477477894,55.86637216152032,82.98820194607242,127.39090602743876,119.63527375853832
REAPPEARANCE,1975-05-30 20:57:18.471,1975-05-30 20:57:20.396,1975-05-30 20:57:20.396,1975-05-30 20:57:18.471|1975-05-30 20:57:20.396|REAPPEARANCE,Fornax-A,114.88806117883658,125.11264858194474,127.26727954840113,93.67472850864266,74.10978192436133,55.86551076771268,82.98903353373605,127.39093755401505,119.63521475572095
DISAPPEARANCE,1975-05-31 10:57:23.518,1975-05-31 10:57:27.328,1975-05-31 10:57:27.328,1975-05-31 10:57:23.518|1975-05-31 10:57:27.328|DISAPPEARANCE,Fornax-A,116.31934881072902,124.5528339733353,127.48039530627642,97.63918480747817,73.90797767865243,55.84958400422237,83.00362049648903,127.3909571387786,119.63375268609309
REAPPEARANCE,1975-05-31 11:44:27.789,1975-05-31 11:44:29.714,1975-05-31 11:44:29.714,1975-05-31 11:44:27.789|1975-05-31 11:44:29.714|REAPPEARANCE,Fornax-A,116.39899410428077,124.5222504442612,127.4924100179984,97.81949235869403,73.8965589714132,55.848732814654355,83.00444838524908,127.39098932449879,119.63369237870184
DISAPPEARANCE,1975-05-31 14:39:23.749,1975-05-31 14:39:25.674,1975-05-31 14:39:25.674,1975-05-31 14:39:23.749|1975-05-31 14:39:25.674|DISAPPEARANCE,Fornax-A,116.68549051112358,124.40080889455241,127.53500293216662,98.66270065760729,73.85472178816174,55.845411944857105,83.0074675603544,127.39097206632992,119.63336792620217
REAPPEARANCE,1975-05-31 15:26:26.150,1975-05-31 15:26:29.960,1975-05-31 15:26:29.960,1975-05-31 15:26:26.150|1975-05-31 15:26:29.960|REAPPEARANCE,Fornax-A,116.76646805260229,124.36981222247633,127.54687217629906,98.83981102322025,73.84330412499645,55.8445626940154,83.00829507112209,127.39100448613668,119.63330723115543
DISAPPEARANCE,1975-05-31 22:03:21.556,1975-05-31 22:03:23.481,1975-05-31 22:03:23.481,1975-05-31 22:03:21.556|1975-05-31 22:03:23.481|DISAPPEARANCE,Fornax-A,117.4041982060752,124.09125470833173,127.64194378597197,100.68404305691072,73.74832022177934,55.83710018262871,83.01514774077911,127.3910045352339,119.63259330720065
REAPPEARANCE,1975-05-31 22:50:23.909,1975-05-31 22:50:25.834,1975-05-31 22:50:25.834,1975-05-31 22:50:23.909|1975-05-31 22:50:25.834|REAPPEARANCE,Fornax-A,117.48746119082497,124.05950676704958,127.65349430852233,100.85517707757855,73.7369262195773,55.83625622486418,83.0159725720631,127.39103731766474,119.632531932361
DISAPPEARANCE,1975-06-01 16:33:14.152,1975-06-01 16:33:17.962,1975-06-01 16:33:17.962,1975-06-01 16:33:14.152|1975-06-01 16:33:17.962|DISAPPEARANCE,Fornax-A,119.11698557351946,123.28636626988937,127.89581070745055,105.5592238673621,73.48292901991263,55.81650155114251,83.03425643642186,127.39110081099749,119.63062716855495
REAPPEARANCE,1975-06-01 17:20:18.452,1975-06-01 17:20:20.377,1975-06-01 17:20:20.377,1975-06-01 17:20:18.452|1975-06-01 17:20:20.377|REAPPEARANCE,Fornax-A,119.20635824675851,123.2527647932391,127.90657160849837,105.72349945642335,73.47157096210321,55.815668796160665,83.03507547855375,127.39113460553311,119.63056402534643
DISAPPEARANCE,1975-06-01 20:15:15.013,1975-06-01 20:15:16.938,1975-06-01 20:15:16.938,1975-06-01 20:15:15.013|1975-06-01 20:15:16.938|DISAPPEARANCE,Fornax-A,119.44430641380866,123.12024269640975,127.94424069988496,106.49853493180977,73.4299457620446,55.812411007408286,83.03806103993666,127.39112262131802,119.63022886798989
REAPPEARANCE,1975-06-01 21:02:17.428,1975-06-01 21:02:21.238,1975-06-01 21:02:21.238,1975-06-01 21:02:17.428|1975-06-01 21:02:21.238|REAPPEARANCE,Fornax-A,119.53506763013854,123.08626146043221,127.95484888146835,106.66302090984571,73.41858708116214,55.8115799065506,83.03887942674025,127.39115666356165,119.63016534658948
DISAPPEARANCE,1975-06-01 23:57:13.879,1975-06-01 23:57:15.804,1975-06-01 23:57:15.804,1975-06-01 23:57:13.879|1975-06-01 23:57:15.804|DISAPPEARANCE,Fornax-A,119.76630640444554,122.95245323024447,127.99188006493961,107.42433588299124,73.37699197682149,55.80832971368524,83.04185949629863,127.39114527154229,119.62982888436846
REAPPEARANCE,1975-06-02 00:44:14.340,1975-06-02 00:44:20.075,1975-06-02 00:44:20.075,1975-06-02 00:44:14.340|1975-06-02 00:44:20.075|REAPPEARANCE,Fornax-A,119.85827981312627,122.91811799178443,128.00232679816682,107.58906481618155,73.365639649254,55.8075006800273,83.04267656245092,127.39117951291392,119.62976501092032
DISAPPEARANCE,1975-06-02 03:38:28.562,1975-06-02 03:38:30.487,1975-06-02 03:38:30.487,1975-06-02 03:38:28.562|1975-06-02 03:38:30.487|DISAPPEARANCE,Fornax-A,120.08281560100107,122.78357906955071,128.0385748064728,108.33573773494788,73.32424765045674,55.80427176552546,83.04563970448814,127.39116869386197,119.62942853388961
REAPPEARANCE,1975-06-02 04:26:11.252,1975-06-02 04:26:15.062,1975-06-02 04:26:15.062,1975-06-02 04:26:11.252|1975-06-02 04:26:15.062|REAPPEARANCE,Fornax-A,120.1757381421057,122.7483764166825,128.04899479296606,108.50057950194125,73.31273442495092,55.80343133247833,83.04646613636,127.39120310514109,119.62936305009286
DISAPPEARANCE,1975-06-02 18:27:06.379,1975-06-02 18:27:08.304,1975-06-02 18:27:08.304,1975-06-02 18:27:06.379|1975-06-02 18:27:08.304|DISAPPEARANCE,Fornax-A,121.29271043270003,122.08919993408138,128.2180883918108,111.82390828467854,73.11262497916661,55.7880540440195,83.06075378640817,127.39127092223569,119.62780384713639
