event_type,pre_event_time,post_event_time,gap_seconds
Ingress,1974-10-13 22:15:36.090,1974-10-13 22:15:38.015,1.925
Ingress,1974-10-14 01:57:31.171,1974-10-14 01:57:33.096,1.925
Egress,1974-10-14 02:28:48.927,1974-10-14 02:28:52.737,3.81
Ingress,1974-10-14 09:21:21.304,1974-10-14 09:21:23.229,1.925
Ingress,1974-10-14 13:03:18.308,1974-10-14 13:03:20.233,1.925
Ingress,1974-10-14 16:45:13.345,1974-10-14 16:45:15.270,1.925
Egress,1974-10-14 17:16:42.606,1974-10-14 17:16:44.531,1.925
Ingress,1974-10-14 20:27:04.612,1974-10-14 20:27:10.347,5.735
Egress,1974-10-14 20:58:39.602,1974-10-14 20:58:41.527,1.925
Ingress,1974-10-15 00:08:53.873,1974-10-15 00:08:55.798,1.925
Egress,1974-10-15 00:39:27.467,1974-10-15 00:39:29.392,1.925
Egress,1974-10-15 04:22:06.721,1974-10-15 04:22:47.025,40.304
Ingress,1974-10-15 07:32:44.012,1974-10-15 07:32:45.937,1.925
Ingress,1974-10-15 11:14:37.105,1974-10-15 11:14:40.915,3.81
Ingress,1974-10-15 14:56:34.204,1974-10-15 14:56:38.014,3.81
Egress,1974-10-15 15:28:18.756,1974-10-15 15:28:22.566,3.81
Ingress,1974-10-15 18:38:31.132,1974-10-15 18:38:34.942,3.81
Ingress,1974-10-15 22:20:16.551,1974-10-15 22:20:18.476,1.925
Egress,1974-10-15 22:52:12.724,1974-10-15 22:52:16.534,3.81
Ingress,1974-10-16 02:02:21.220,1974-10-16 02:02:23.145,1.925
Ingress,1974-10-16 05:44:18.216,1974-10-16 05:44:20.141,1.925
Egress,1974-10-16 09:58:03.645,1974-10-16 09:58:07.455,3.81
Ingress,1974-10-16 13:07:23.964,1974-10-16 13:07:25.889,1.925
Egress,1974-10-16 13:40:04.269,1974-10-16 13:40:06.194,1.925
Ingress,1974-10-16 16:50:05.240,1974-10-16 16:50:07.165,1.925
Egress,1974-10-16 17:22:01.370,1974-10-16 17:22:03.295,1.925
Ingress,1974-10-16 20:32:00.296,1974-10-16 20:32:02.221,1.925
Egress,1974-10-16 21:03:58.351,1974-10-16 21:04:00.276,1.925
Ingress,1974-10-17 00:13:57.308,1974-10-17 00:13:59.233,1.925
Egress,1974-10-17 00:45:57.278,1974-10-17 00:45:59.203,1.925
Ingress,1974-10-17 03:54:31.687,1974-10-17 03:55:54.220,82.533
Egress,1974-10-17 04:27:54.190,1974-10-17 04:27:56.115,1.925
Ingress,1974-10-17 11:19:42.309,1974-10-17 11:19:46.119,3.81
