target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-03,random,rv2_coarse,5,2.2,58802,517212,1221444.6882418965,20217259.959698126,18995815.27145623,3.8502389499384932,0.00011800264346506495
Random-03,random,rv2_coarse,6,3.93,58734,516281,3977013.77820981,5602221.666681681,1625207.8884718707,0.5043480463147431,0.6140168199661953
Random-03,random,rv2_coarse,7,4.7,57833,508650,130107313.37000889,73084302.6038386,-57023010.76617029,-1.4748857494661345,0.14024326219982686
Random-03,random,rv2_coarse,8,6.55,57564,508623,209114894.79549372,262063739.61471307,52948844.81921935,1.181592213796382,0.23736754449386632
Random-03,random,rv2_coarse,9,9.18,52994,462554,181748532.16558617,257302326.79280177,75553794.6272156,1.9046653602263828,0.05682358453000114
Random-04,random,rv2_coarse,1,0.45,105448,457455,3320126457.2695236,3768895648.750376,448769191.4808526,2.187147859670174,0.028731731769478408
Random-04,random,rv2_coarse,2,0.7,108343,468136,137956413.9181658,297034286.4443337,159077872.52616787,4.190880129617535,2.778744454068338e-05
Random-04,random,rv2_coarse,3,0.9,108340,468182,37114119.48855801,5211455.427214762,-31902664.061343245,-2.0276708973890885,0.04259384779891051
Random-04,random,rv2_coarse,4,1.31,108338,468661,4409149.909268332,2445823.5933378837,-1963326.315930448,-2.7612764338894324,0.005757592064437933
Random-04,random,rv2_coarse,5,2.2,108209,467805,41752679.15475665,12848125.159364102,-28904553.995392546,-1.6867819536068287,0.09164528675307015
Random-04,random,rv2_coarse,6,3.93,108080,466935,5170305.655975319,5497767.133000626,327461.4770253068,0.091853746290072,0.9268142411476523
Random-04,random,rv2_coarse,7,4.7,105716,460767,33129138.715177037,89408631.14145884,56279492.4262818,3.302748223603411,0.0009574230912163806
Random-04,random,rv2_coarse,8,6.55,106131,460056,249193585.4830701,258407608.67624438,9214023.193174273,0.23585831922572326,0.8135426122698362
Random-04,random,rv2_coarse,9,9.18,96751,418797,290449110.12807715,240084242.07169372,-50364868.05638343,-1.34759695298191,0.17778805114679974
Random-05,random,rv2_coarse,1,0.45,11426,551477,3501963208.8499446,3688616972.31424,186653763.4642954,0.3258543816789529,0.7445345315972394
Random-05,random,rv2_coarse,2,0.7,11551,564928,416976269.7427803,264073583.8553613,-152902685.88741902,-0.7866061997024746,0.431512428897753
Random-05,random,rv2_coarse,3,0.9,11578,564944,15704427.16108136,11114424.566936964,-4590002.5941443965,-0.735106898147257,0.46227439354859357
Random-05,random,rv2_coarse,4,1.31,11646,565353,3776361.47706294,2794645.3068892593,-981716.1701736809,-4.101092680433741,4.112038123293971e-05
Random-05,random,rv2_coarse,5,2.2,11649,564365,7019910.420781827,18510463.81746157,11490553.396679742,2.5369269393905016,0.011183029000577882
Random-05,random,rv2_coarse,6,3.93,11585,563430,904396.870146438,5529398.672070733,4625001.801924296,2.217513160685616,0.02658804472994336
Random-05,random,rv2_coarse,7,4.7,11438,555045,866062.1840575276,80514049.76949434,79647987.5854368,8.488847147727306,0.0
