target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-17,random,rv2_coarse,6,3.93,40412,651420,1211545.0896617863,7181394.415355728,5969849.325693942,2.643728244063958,0.008199846073567496
Random-17,random,rv2_coarse,7,4.7,39819,642707,44253583.04762399,192634069.73979276,148380486.69216877,5.427433069231371,5.717029449847644e-08
Random-17,random,rv2_coarse,8,6.55,39700,642107,172453086.576091,311258495.4465217,138805408.8704307,3.026405600817689,0.0024748008307013958
Random-17,random,rv2_coarse,9,9.18,35982,582681,141920582.0188953,327045681.59292173,185125099.57402644,4.559190374533155,5.135120545451954e-06
Random-18,random,rv2_coarse,1,0.45,136763,541427,2762005694.3587427,3570994155.378087,808988461.0193443,4.773514913371362,1.8103813657077694e-06
Random-18,random,rv2_coarse,2,0.7,140121,553472,149044308.50395393,260216381.95968467,111172073.45573074,3.10641882779916,0.0018936829101858788
Random-18,random,rv2_coarse,3,0.9,140239,553852,4432068.668761454,11063349.569903962,6631280.901142509,1.9125382371079638,0.05580719303406889
Random-18,random,rv2_coarse,4,1.31,140182,554560,3100435.3313500485,2606903.0192260947,-493532.31212395383,-2.9678960980929077,0.002998456692955731
Random-18,random,rv2_coarse,5,2.2,139762,553524,13230264.73818259,16148389.929580085,2918125.1913974956,0.4884848277876972,0.6252064698763025
Random-18,random,rv2_coarse,6,3.93,139134,552698,11774442.57501949,5588657.127367348,-6185785.447652142,-0.925810501313032,0.3545444688173647
Random-18,random,rv2_coarse,7,4.7,137492,545034,567860491.2383022,87137910.33640046,-480722580.9019018,-8.575058642507846,0.0
Random-18,random,rv2_coarse,8,6.55,137102,544705,501444352.4379686,253272179.73912516,-248172172.69884345,-5.027924338573387,4.958174204539034e-07
Random-18,random,rv2_coarse,9,9.18,124155,494508,582726843.5809414,249382092.73390383,-333344750.8470376,-7.05400156543245,1.7383872119580701e-12
Random-19,random,rv2_coarse,1,0.45,138049,540141,2662135487.0328574,3598445027.302271,936309540.2694135,5.778807796593722,7.523180967083931e-09
Random-19,random,rv2_coarse,2,0.7,140594,552999,149884957.33426806,260097745.5952344,110212788.26096633,3.1829524229158705,0.0014578156648952234
Random-19,random,rv2_coarse,3,0.9,140817,553274,3234888.6083161123,11374978.500474695,8140089.892158583,2.3421151419177937,0.019174798351908162
Random-19,random,rv2_coarse,4,1.31,141224,553518,2174552.6840799013,2842202.6667693476,667649.9826894463,4.343865388448184,1.399973186599901e-05
Random-19,random,rv2_coarse,5,2.2,140840,552446,4607047.670740291,18352477.986575518,13745430.315835226,2.922279844548449,0.003474791786659992
Random-19,random,rv2_coarse,6,3.93,140337,551495,2570536.9347187346,7917249.419136742,5346712.484418008,1.998967095929264,0.04561191413898835
Random-19,random,rv2_coarse,7,4.7,138199,544327,50275186.095604554,217923083.0739608,167647896.97835624,8.165843334967203,2.220446049250313e-16
Random-19,random,rv2_coarse,8,6.55,138144,543663,250456991.10174322,316572059.7024098,66115068.60066658,1.9644831829824003,0.0494740846344075
Random-19,random,rv2_coarse,9,9.18,125462,493201,223408608.3023283,339903204.50206393,116494596.19973564,4.0896593582889835,4.320071749930321e-05
Random-20,random,rv2_coarse,1,0.45,145973,532217,4795023229.695824,3027390916.549241,-1767632313.1465826,-8.575242334939997,0.0
Random-20,random,rv2_coarse,2,0.7,149395,544198,353844264.5662509,205888582.8374931,-147955681.72875783,-2.834215453604344,0.004593834845881384
Random-20,random,rv2_coarse,3,0.9,149212,544879,2279327.3913169685,11762068.579107838,9482741.187790869,2.7064758768779313,0.006800152269221593
Random-20,random,rv2_coarse,4,1.31,149418,545324,1680651.5384425458,2987562.939445774,1306911.4010032283,8.650710724703222,0.0
Random-20,random,rv2_coarse,5,2.2,149536,543750,22480541.80719032,13656936.732025288,-8823605.075165033,-0.7376052018405804,0.4607543934632199
Random-20,random,rv2_coarse,6,3.93,149204,542628,3422837.2229969706,7770266.011327098,4347428.7883301275,1.5279489230700345,0.12652522001923283
Random-20,random,rv2_coarse,7,4.7,147700,534826,92001364.47527944,209377997.61161125,117376633.13633181,4.543632744412567,5.52929580566186e-06
Random-20,random,rv2_coarse,8,6.55,147410,534397,246529764.5168234,318801740.43889743,72271975.92207402,2.0542162026224573,0.03995477089411681
Random-20,random,rv2_coarse,9,9.18,133770,484893,217236324.51855022,343601965.892687,126365641.3741368,4.347037934247373,1.3798836141276638e-05
Random-21,random,rv2_coarse,1,0.45,129937,548253,4654212575.708177,3112465263.1024036,-1541747312.605773,-7.158895681844796,8.133493878403897e-13
Random-21,random,rv2_coarse,2,0.7,133061,560532,388400971.9671972,201996847.9532763,-186404124.01392087,-3.2067312647184947,0.0013425234612436387
Random-21,random,rv2_coarse,3,0.9,133067,561024,2267553.6230940935,11491969.338325322,9224415.715231229,2.7106854272936367,0.006714429379368836
Random-21,random,rv2_coarse,4,1.31,133182,561560,1681576.1870040307,2949557.8107838253,1267981.6237797947,8.632187773084697,0.0
Random-21,random,rv2_coarse,5,2.2,133045,560241,24864934.356797043,13350423.221825426,-11514511.134971617,-0.8657733264646462,0.3866144793909587
Random-21,random,rv2_coarse,6,3.93,132759,559073,3488005.982895529,7626912.270725313,4138906.2878297837,1.4735507865790411,0.1406025801868327
Random-21,random,rv2_coarse,7,4.7,131316,551210,98550072.45278479,204329016.47179207,105778944.01900728,3.863942657739037,0.0001115714237547305
Random-21,random,rv2_coarse,8,6.55,131070,550737,239498556.75410485,318330837.4759458,78832280.72184092,2.1476277063746414,0.03174334258767697
Random-21,random,rv2_coarse,9,9.18,119083,499580,187758721.0736114,346913446.0883947,159154725.0147833,5.640317418741796,1.6973696670419258e-08
