event_key,event_time,event_type,planet,channel_start,channel_end,run_length,channels,min_delta_db,max_delta_db,mean_delta_db
1974-11-23 01:29:04.369|1974-11-23 01:29:08.178|REAPPEARANCE,1974-11-23 01:29:08.178,REAPPEARANCE,Saturn,1,3,3,"1,2,3",0.810698556786065,3.561690428425785,1.832711665731983
1974-11-23 19:11:03.650|1974-11-23 19:11:05.575|DISAPPEARANCE,1974-11-23 19:11:05.575,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",1.8188751684013524,4.964271814930713,3.212039991892476
1974-11-25 02:40:28.003|1974-11-25 02:40:29.928|REAPPEARANCE,1974-11-25 02:40:29.928,REAPPEARANCE,Saturn,1,3,3,"1,2,3",0.6499011624701179,2.401406554798723,1.6062575832402652
1974-11-25 17:28:07.619|1974-11-25 17:28:09.544|REAPPEARANCE,1974-11-25 17:28:09.544,REAPPEARANCE,Saturn,6,8,3,"6,7,8",0.666179607962814,1.8746244903049434,1.082067808978841
1974-11-26 14:52:38.256|1974-11-26 14:52:40.181|DISAPPEARANCE,1974-11-26 14:52:40.181,DISAPPEARANCE,Saturn,6,8,3,"6,7,8",1.5201884150381844,2.290202453040516,1.9542003482399115
1974-11-26 15:39:32.931|1974-11-26 15:39:34.856|REAPPEARANCE,1974-11-26 15:39:34.856,REAPPEARANCE,Saturn,6,9,4,"6,7,8,9",0.6636500417163906,26.69184221907617,7.415624947484876
1974-11-28 12:02:02.158|1974-11-28 12:02:04.083|REAPPEARANCE,1974-11-28 12:02:04.083,REAPPEARANCE,Saturn,1,3,3,"1,2,3",1.2924976299683069,2.2950169290079208,1.8355458392264739
1974-11-29 02:03:14.012|1974-11-29 02:03:15.937|DISAPPEARANCE,1974-11-29 02:03:15.937,DISAPPEARANCE,Saturn,6,9,4,"6,7,8,9",1.4203879028453628,3.1885725122000617,2.237661397010167
1974-11-30 22:26:12.025|1974-11-30 22:26:13.950|DISAPPEARANCE,1974-11-30 22:26:13.950,DISAPPEARANCE,Saturn,3,5,3,"3,4,5",2.8608758652456387,5.660995569752167,4.106531942788551
1974-12-04 04:52:56.361|1974-12-04 04:52:58.286|REAPPEARANCE,1974-12-04 04:52:58.286,REAPPEARANCE,Saturn,2,4,3,"2,3,4",0.7539442198359779,3.8135326342792997,2.2578609696547187
1974-12-04 12:15:35.056|1974-12-04 12:16:55.664|REAPPEARANCE,1974-12-04 12:16:55.664,REAPPEARANCE,Saturn,2,4,3,"2,3,4",1.2582981919713583,9.284577602414645,4.057333650778155
1974-12-04 23:22:26.939|1974-12-04 23:22:30.749|REAPPEARANCE,1974-12-04 23:22:30.749,REAPPEARANCE,Saturn,6,8,3,"6,7,8",0.7516321586099315,6.581016106631498,3.200575051674291
1974-12-20 01:49:07.022|1974-12-20 01:49:08.947|REAPPEARANCE,1974-12-20 01:49:08.947,REAPPEARANCE,Saturn,7,9,3,"7,8,9",0.6600214145058491,1.5572633140412229,1.156428735880938
1974-12-20 05:31:01.922|1974-12-20 05:31:03.847|REAPPEARANCE,1974-12-20 05:31:03.847,REAPPEARANCE,Saturn,1,3,3,"1,2,3",0.9307544495469228,1.3048170379748534,1.1214220851162577
1974-12-31 14:26:32.676|1974-12-31 14:26:34.601|DISAPPEARANCE,1974-12-31 14:26:34.601,DISAPPEARANCE,Saturn,7,9,3,"7,8,9",0.627939179902752,1.347714418344198,0.8730970003318941
1975-01-01 02:22:58.459|1975-01-01 02:22:59.063|DISAPPEARANCE,1975-01-01 02:22:59.063,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.6424688324814829,1.1692495777247427,0.9415608748577164
1975-01-01 02:34:31.566|1975-01-01 02:34:32.164|DISAPPEARANCE,1975-01-01 02:34:32.164,DISAPPEARANCE,Saturn,6,9,4,"6,7,8,9",0.5927878020132256,1.7157469097421338,0.9169542623557633
1975-01-01 02:34:46.926|1975-01-01 02:34:47.523|DISAPPEARANCE,1975-01-01 02:34:47.523,DISAPPEARANCE,Saturn,7,9,3,"7,8,9",0.613298586306223,1.17268929940581,0.9172635837252251
1975-01-01 02:35:02.285|1975-01-01 02:35:02.882|DISAPPEARANCE,1975-01-01 02:35:02.882,DISAPPEARANCE,Saturn,7,9,3,"7,8,9",0.8054191939923606,1.17268929940581,0.9713706919672811
1975-01-01 02:35:48.364|1975-01-01 02:35:48.961|DISAPPEARANCE,1975-01-01 02:35:48.961,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.9902484079889788,2.952602738386748,1.7859503417708502
1975-01-01 02:36:03.724|1975-01-01 02:36:04.320|DISAPPEARANCE,1975-01-01 02:36:04.320,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.9902484079889788,2.906492544844524,2.114016031536981
1975-01-01 02:38:21.960|1975-01-01 02:38:22.555|DISAPPEARANCE,1975-01-01 02:38:22.555,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.7592514175966416,2.8265321912715042,1.4686639434045234
1975-01-01 02:40:24.837|1975-01-01 02:40:25.431|DISAPPEARANCE,1975-01-01 02:40:25.431,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.599068896261667,3.953986629737764,2.5775434799449415
1975-01-01 02:40:40.197|1975-01-01 02:40:40.791|DISAPPEARANCE,1975-01-01 02:40:40.791,DISAPPEARANCE,Saturn,1,3,3,"1,2,3",0.599068896261667,4.7380345625293545,2.5171345915334857
1975-01-01 23:43:43.946|1975-01-01 23:43:45.871|DISAPPEARANCE,1975-01-01 23:43:45.871,DISAPPEARANCE,Saturn,6,9,4,"6,7,8,9",0.6135838785305312,2.4156645302795856,1.4106722278975192
1975-01-03 00:11:26.085|1975-01-03 00:13:51.482|REAPPEARANCE,1975-01-03 00:13:51.482,REAPPEARANCE,Saturn,1,5,5,"1,2,3,4,5",1.6845704838044955,2.5918777925834693,2.266307796046827
1975-01-08 00:05:59.682|1975-01-08 00:08:26.095|DISAPPEARANCE,1975-01-08 00:08:26.095,DISAPPEARANCE,Saturn,2,5,4,"2,3,4,5",0.543745243576439,1.2961226388755214,0.9804259802799868
1975-01-16 23:59:58.600|1975-01-17 00:00:00.525|REAPPEARANCE,1975-01-17 00:00:00.525,REAPPEARANCE,Saturn,2,4,3,"2,3,4",2.1389185554433814,6.960035604591991,4.47890687551342
1975-01-17 02:11:48.681|1975-01-17 02:11:50.606|DISAPPEARANCE,1975-01-17 02:11:50.606,DISAPPEARANCE,Saturn,2,5,4,"2,3,4,5",0.5165674991750464,6.785967101582358,3.2968656178927254
1975-01-19 17:48:22.837|1975-01-19 17:48:24.762|REAPPEARANCE,1975-01-19 17:48:24.762,REAPPEARANCE,Saturn,1,4,4,"1,2,3,4",1.5734859068550064,10.037314607364847,5.449538766160838
1975-01-23 13:32:26.361|1975-01-23 13:32:28.286|DISAPPEARANCE,1975-01-23 13:32:28.286,DISAPPEARANCE,Saturn,6,8,3,"6,7,8",0.6555477247083064,3.8497245125776525,1.909052045917434
1975-01-23 20:56:15.088|1975-01-23 20:56:18.898|DISAPPEARANCE,1975-01-23 20:56:18.898,DISAPPEARANCE,Saturn,6,8,3,"6,7,8",0.6135838785305312,2.718507385502939,1.3353583749163933
1975-01-24 19:51:15.187|1975-01-24 19:51:17.112|REAPPEARANCE,1975-01-24 19:51:17.112,REAPPEARANCE,Saturn,6,9,4,"6,7,8,9",0.7973968262072605,4.951969181244613,2.0603304901777406
1975-02-06 23:59:53.796|1975-02-06 23:59:55.721|DISAPPEARANCE,1975-02-06 23:59:55.721,DISAPPEARANCE,Saturn,2,9,8,"2,3,4,5,6,7,8,9",0.5613200116590553,3.6615949861665635,1.5900563175399496
1975-02-13 00:00:02.649|1975-02-13 00:00:04.574|DISAPPEARANCE,1975-02-13 00:00:04.574,DISAPPEARANCE,Saturn,1,5,5,"1,2,3,4,5",1.2701384670560165,4.805446450697657,2.2970257463022485
