frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
3,0.9,127,-6.058579757593732,-0.5376120185717498,Random-048,rv2_coarse,random
4,1.31,128,2.7894307954924145,0.246553178892909,Random-048,rv2_coarse,random
5,2.2,131,8.868189730375368,0.7748173342668716,Random-048,rv2_coarse,random
6,3.93,131,-2.606045746874064,-0.22769127408881143,Random-048,rv2_coarse,random
7,4.7,132,-1.232336544254929,-0.10726112848622156,Random-048,rv2_coarse,random
8,6.55,132,-2.7098596364597403,-0.23586300674193555,Random-048,rv2_coarse,random
9,9.18,127,-0.6158611859728655,-0.054648843226975,Random-048,rv2_coarse,random
1,0.45,133,1.8079882077546308,0.15677245997260864,Random-049,rv2_coarse,random
2,0.7,135,6.790360159504571,0.5844211513891454,Random-049,rv2_coarse,random
3,0.9,132,12.15856938284191,1.0582676289699178,Random-049,rv2_coarse,random
4,1.31,128,6.150160915944106,0.5436025611315682,Random-049,rv2_coarse,random
5,2.2,131,-1.9037775446266163,-0.1663338163720465,Random-049,rv2_coarse,random
6,3.93,129,2.7739400353028705,0.2442318018175345,Random-049,rv2_coarse,random
7,4.7,131,-1.568984667326332,-0.13708282686819853,Random-049,rv2_coarse,random
8,6.55,135,-0.07494438442841962,-0.006450185617400793,Random-049,rv2_coarse,random
9,9.18,133,-2.272037319250032,-0.19701062106525583,Random-049,rv2_coarse,random
1,0.45,137,3.0234985556315563,0.25831491440993865,Random-050,rv2_coarse,random
2,0.7,144,-2.4332393210195913,-0.20276994341829926,Random-050,rv2_coarse,random
3,0.9,147,1.3988102074157924,0.11537192139952915,Random-050,rv2_coarse,random
4,1.31,149,3.214940544325387,0.26337819164822157,Random-050,rv2_coarse,random
5,2.2,146,0.3766577783517558,0.031172419535179862,Random-050,rv2_coarse,random
6,3.93,148,1.685515160136875,0.13854849270716468,Random-050,rv2_coarse,random
7,4.7,144,-2.260732613915287,-0.18839438449294058,Random-050,rv2_coarse,random
8,6.55,143,-1.660470696554486,-0.13885553528445974,Random-050,rv2_coarse,random
9,9.18,140,-0.36066019707456404,-0.030481350006879307,Random-050,rv2_coarse,random
1,0.45,138,-0.28785255534930604,-0.02450363676366909,Random-051,rv2_coarse,random
2,0.7,137,1.1688082212149773,0.09985802541973218,Random-051,rv2_coarse,random
3,0.9,139,-4.891044085560247,-0.4148529447948897,Random-051,rv2_coarse,random
4,1.31,139,-2.7931066494113215,-0.23690821394461983,Random-051,rv2_coarse,random
5,2.2,143,-6.089157162652522,-0.5092009024945618,Random-051,rv2_coarse,random
6,3.93,143,-4.497464848835068,-0.37609690451260736,Random-051,rv2_coarse,random
7,4.7,141,-2.2052819486316992,-0.18571824295335018,Random-051,rv2_coarse,random
8,6.55,138,1.4797524509417677,0.12596489377704445,Random-051,rv2_coarse,random
9,9.18,135,1.8563119641863435,0.15976589605909527,Random-051,rv2_coarse,random
1,0.45,155,-4.182188999885298,-0.33592150418312827,Random-052,rv2_coarse,random
2,0.7,150,-7.8688416179173775,-0.6424882276891335,Random-052,rv2_coarse,random
3,0.9,150,-3.75292775715991,-0.3064252682189826,Random-052,rv2_coarse,random
4,1.31,152,-1.3139086339778496,-0.10657206291993282,Random-052,rv2_coarse,random
5,2.2,156,-1.7067264667691178,-0.1366474790870091,Random-052,rv2_coarse,random
6,3.93,155,-0.32713222744895626,-0.026275892819393024,Random-052,rv2_coarse,random
7,4.7,155,-1.405451001619161,-0.11288854103258875,Random-052,rv2_coarse,random
8,6.55,154,-0.9684586506793658,-0.0780406220426467,Random-052,rv2_coarse,random
9,9.18,153,-0.9584371974783873,-0.07748505491616398,Random-052,rv2_coarse,random
1,0.45,141,-2.732070126579957,-0.23008181055877583,Random-053,rv2_coarse,random
2,0.7,143,2.3710064803493065,0.19827352248671418,Random-053,rv2_coarse,random
3,0.9,144,-0.7676333674948653,-0.06396944729123878,Random-053,rv2_coarse,random
4,1.31,145,5.958013558448656,0.49478609493645753,Random-053,rv2_coarse,random
5,2.2,143,4.414296142305155,0.369141987880781,Random-053,rv2_coarse,random
6,3.93,142,2.867975304633568,0.24067514117037583,Random-053,rv2_coarse,random
7,4.7,143,3.4800921252539396,0.2910199233832203,Random-053,rv2_coarse,random
8,6.55,141,-0.5139252915179551,-0.043280317153651666,Random-053,rv2_coarse,random
9,9.18,137,-0.0822492604211731,-0.007027028548236934,Random-053,rv2_coarse,random
1,0.45,141,-5.58138469969434,-0.4700373847058864,Random-054,rv2_coarse,random
2,0.7,145,-1.9407203603976406,-0.16116805359114525,Random-054,rv2_coarse,random
3,0.9,142,-1.0601476684764948,-0.08896561604271729,Random-054,rv2_coarse,random
4,1.31,141,1.9585459816597703,0.16493932609518866,Random-054,rv2_coarse,random
5,2.2,142,3.59654193256588,0.3018150944141634,Random-054,rv2_coarse,random
6,3.93,146,-1.5501064994288365,-0.12828772668881083,Random-054,rv2_coarse,random
7,4.7,149,2.881682976567407,0.23607666792203416,Random-054,rv2_coarse,random
8,6.55,146,0.5620625373723953,0.04651662656921829,Random-054,rv2_coarse,random
9,9.18,143,2.1128913942989627,0.1766888546495249,Random-054,rv2_coarse,random
1,0.45,143,1.8860005326423017,0.15771528762912423,Random-055,rv2_coarse,random
2,0.7,140,2.6060151701564234,0.22024848089447602,Random-055,rv2_coarse,random
3,0.9,140,-3.186521753539048,-0.26931024177885,Random-055,rv2_coarse,random
4,1.31,140,0.7649281126021318,0.06464822489271455,Random-055,rv2_coarse,random
5,2.2,142,-1.387612521515225,-0.11644585605946402,Random-055,rv2_coarse,random
6,3.93,142,-4.445975478099253,-0.3730979740665103,Random-055,rv2_coarse,random
7,4.7,142,-2.8640088902775758,-0.24034228707169292,Random-055,rv2_coarse,random
8,6.55,141,-0.34328546545386524,-0.028909851420618676,Random-055,rv2_coarse,random
9,9.18,139,1.1017314900859045,0.09344764533706827,Random-055,rv2_coarse,random
1,0.45,136,-0.8668093125419404,-0.07432828534464676,Random-056,rv2_coarse,random
2,0.7,134,8.120056855301547,0.7014660731220477,Random-056,rv2_coarse,random
3,0.9,131,0.6906253272591639,0.060340215005918844,Random-056,rv2_coarse,random
4,1.31,135,4.017652234932593,0.3457844488165987,Random-056,rv2_coarse,random
5,2.2,139,5.785305792266828,0.4907032327814137,Random-056,rv2_coarse,random
6,3.93,143,0.47468320108130824,0.03969500341888332,Random-056,rv2_coarse,random
7,4.7,140,-0.1909821861410216,-0.016140940719443796,Random-056,rv2_coarse,random
8,6.55,142,-0.975618345778002,-0.08187207285891526,Random-056,rv2_coarse,random
9,9.18,141,0.7309835043295877,0.06155991624390983,Random-056,rv2_coarse,random
1,0.45,147,3.7788574815254274,0.3116749120268481,Random-057,rv2_coarse,random
2,0.7,145,-0.8753847033149542,-0.07269674274341417,Random-057,rv2_coarse,random
3,0.9,146,0.30666317102066254,0.025379624615417536,Random-057,rv2_coarse,random
4,1.31,146,4.7218875833491145,0.3907861969298132,Random-057,rv2_coarse,random
5,2.2,148,6.645513857337778,0.5462578741350246,Random-057,rv2_coarse,random
6,3.93,144,2.798889202569463,0.2332407668807886,Random-057,rv2_coarse,random
7,4.7,144,-0.8261846379531562,-0.0688487198294297,Random-057,rv2_coarse,random
8,6.55,147,-2.134492537229425,-0.1760499772789508,Random-057,rv2_coarse,random
9,9.18,145,-0.5386311350943942,-0.044730881078078606,Random-057,rv2_coarse,random
1,0.45,126,3.4802144501366366,0.31004214535502755,Random-058,rv2_coarse,random
2,0.7,127,1.3508126985168472,0.11986524410308706,Random-058,rv2_coarse,random
3,0.9,125,2.9352842455118395,0.2625398042499462,Random-058,rv2_coarse,random
4,1.31,126,3.7374906262202026,0.33296212879988535,Random-058,rv2_coarse,random
5,2.2,127,-0.44908686835926426,-0.03985001559318905,Random-058,rv2_coarse,random
6,3.93,128,-5.872073437222389,-0.5190228683856688,Random-058,rv2_coarse,random
7,4.7,127,0.8275906575306436,0.07343679570917783,Random-058,rv2_coarse,random
8,6.55,125,-3.793516136532879,-0.3393023982011957,Random-058,rv2_coarse,random
9,9.18,122,0.6856612428605975,0.062076852154824676,Random-058,rv2_coarse,random
1,0.45,138,5.467106763026443,0.4653910336381582,Random-059,rv2_coarse,random
2,0.7,131,0.49170640768732904,0.04296058830826456,Random-059,rv2_coarse,random
3,0.9,129,4.951047889220862,0.4359154601326075,Random-059,rv2_coarse,random
4,1.31,131,1.0161255100633204,0.08877929802190894,Random-059,rv2_coarse,random
5,2.2,135,-2.976175161543541,-0.25614837413454006,Random-059,rv2_coarse,random
6,3.93,138,1.1557727055560962,0.09838590636773352,Random-059,rv2_coarse,random
7,4.7,133,-1.1137297525502206,-0.09657261717919274,Random-059,rv2_coarse,random
8,6.55,133,-0.5576444759014272,-0.048353908450418044,Random-059,rv2_coarse,random
9,9.18,131,-2.258891136679824,-0.19736023496728256,Random-059,rv2_coarse,random
1,0.45,142,2.1301444831104943,0.17875775407048633,Random-060,rv2_coarse,random
2,0.7,148,4.113846216387458,0.3381560759520369,Random-060,rv2_coarse,random
3,0.9,150,2.1813313191225023,0.17810495639340898,Random-060,rv2_coarse,random
4,1.31,150,-2.1290110825726654,-0.17383302696778177,Random-060,rv2_coarse,random
5,2.2,152,-4.773086102085959,-0.3871484053299381,Random-060,rv2_coarse,random
6,3.93,149,5.976999901731479,0.48965491084375956,Random-060,rv2_coarse,random
7,4.7,149,0.7581871423226202,0.062113110871780314,Random-060,rv2_coarse,random
8,6.55,147,2.2923291697765364,0.18906812332024497,Random-060,rv2_coarse,random
9,9.18,144,-0.32937445272193094,-0.027447871060160913,Random-060,rv2_coarse,random
1,0.45,156,7.105121122494457,0.5688649639532829,Random-061,rv2_coarse,random
2,0.7,156,-8.697314051194173,-0.6963424210403831,Random-061,rv2_coarse,random
3,0.9,153,-1.8737746791554917,-0.1514857043287438,Random-061,rv2_coarse,random
4,1.31,152,-4.865602869894673,-0.39465250610611524,Random-061,rv2_coarse,random
5,2.2,154,-1.9968025948656682,-0.16090693855682234,Random-061,rv2_coarse,random
