event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
DISAPPEARANCE,1975-05-04 00:11:46.301,1975-05-04 00:11:48.119,1975-05-04 00:11:48.119,1975-05-04 00:11:46.301|1975-05-04 00:11:48.119|DISAPPEARANCE,neptune,77.23478021588251,128.53341665981765,100.91440085679311,106.61582760813073,59.70659873111926,114.53946711221569,140.38335040314237,39.63693761172831,0.0
REAPPEARANCE,1975-05-04 00:11:51.969,1975-05-04 00:11:52.076,1975-05-04 00:11:52.076,1975-05-04 00:11:51.969|1975-05-04 00:11:52.076|REAPPEARANCE,neptune,75.14771920833601,128.50142679748026,100.89868660101644,102.2120596365726,59.69891507453882,114.53780293309887,140.38224275759487,39.636585881189234,0.0
REAPPEARANCE,1975-05-04 00:11:59.735,1975-05-04 00:12:01.660,1975-05-04 00:12:01.660,1975-05-04 00:11:59.735|1975-05-04 00:12:01.660|REAPPEARANCE,neptune,77.66210411827886,128.53887282825056,100.91727754097356,107.49534050711075,59.70823843984233,114.53981418214421,140.3835667642292,39.637006850460835,0.0
DISAPPEARANCE,1975-05-04 00:12:01.660,1975-05-04 00:12:03.478,1975-05-04 00:12:03.478,1975-05-04 00:12:01.660|1975-05-04 00:12:03.478|DISAPPEARANCE,neptune,77.2346425348253,128.53240625678845,100.91411412945529,106.61551306135418,59.7067083043515,114.5394822235521,140.3833447688969,39.63693639194849,0.0
REAPPEARANCE,1975-05-04 00:12:07.328,1975-05-04 00:12:07.435,1975-05-04 00:12:07.435,1975-05-04 00:12:07.328|1975-05-04 00:12:07.435|REAPPEARANCE,neptune,75.1466644760775,128.50040134064068,100.89839291823945,102.20983833929232,59.69902120964982,114.53781729242687,140.38223663809333,39.63658450366644,0.0
REAPPEARANCE,1975-05-04 00:12:15.095,1975-05-04 00:12:17.020,1975-05-04 00:12:17.020,1975-05-04 00:12:15.095|1975-05-04 00:12:17.020|REAPPEARANCE,neptune,77.66218325639483,128.5378654399014,100.91699230468943,107.49543591430249,59.70834874648158,114.53982947305231,140.38356122486633,39.63700566640539,0.0
DISAPPEARANCE,1975-05-04 00:12:17.020,1975-05-04 00:12:18.837,1975-05-04 00:12:18.837,1975-05-04 00:12:17.020|1975-05-04 00:12:18.837|DISAPPEARANCE,neptune,77.23452751922966,128.53139591925247,100.91382750942941,106.6152278823726,59.70681791251245,114.53949736040484,140.38333913302367,39.6369351760188,0.0
REAPPEARANCE,1975-05-04 00:12:22.687,1975-05-04 00:12:22.795,1975-05-04 00:12:22.795,1975-05-04 00:12:22.687|1975-05-04 00:12:22.795|REAPPEARANCE,neptune,75.14562051107352,128.49937585398607,100.89809926818104,102.20763211142774,59.69912736870954,114.53783166489607,140.38223051748207,39.63658312790217,0.0
REAPPEARANCE,1975-05-04 00:12:30.454,1975-05-04 00:12:32.379,1975-05-04 00:12:32.379,1975-05-04 00:12:30.454|1975-05-04 00:12:32.379|REAPPEARANCE,neptune,77.66226400661691,128.53685813439026,100.91670709590508,107.4955336115527,59.70845904953046,114.53984476458675,140.38355568605365,39.637004482696604,0.0
DISAPPEARANCE,1975-05-04 00:12:32.379,1975-05-04 00:12:34.196,1975-05-04 00:12:34.196,1975-05-04 00:12:32.379|1975-05-04 00:12:34.196|DISAPPEARANCE,neptune,77.23441401815406,128.5303855977369,100.91354089774512,106.61494489713978,59.70692752400581,114.53951249878769,140.3833334973188,39.636933960342866,0.0
REAPPEARANCE,1975-05-04 00:12:38.046,1975-05-04 00:12:38.154,1975-05-04 00:12:38.154,1975-05-04 00:12:38.046|1975-05-04 00:12:38.154|REAPPEARANCE,neptune,75.14457760399911,128.49835044347756,100.89780564234773,102.20542750566231,59.69923352274524,114.53784603747368,140.38222439730134,39.63658175239318,0.0
REAPPEARANCE,1975-05-04 00:12:45.813,1975-05-04 00:12:47.738,1975-05-04 00:12:47.738,1975-05-04 00:12:45.813|1975-05-04 00:12:47.738|REAPPEARANCE,neptune,77.66234321483313,128.53585082156752,100.91642187868102,107.49562911329157,59.7085693492486,114.539860054559,140.3835501470793,39.63700329872984,0.0
DISAPPEARANCE,1975-05-04 00:12:47.738,1975-05-04 00:12:49.556,1975-05-04 00:12:49.556,1975-05-04 00:12:47.738|1975-05-04 00:12:49.556|DISAPPEARANCE,neptune,77.23429905223496,128.52937520400312,100.91325425943396,106.61465978875553,59.70703713950394,114.539527636672,140.3833278610994,39.6369327443431,0.0
REAPPEARANCE,1975-05-04 00:12:53.406,1975-05-04 00:12:53.513,1975-05-04 00:12:53.513,1975-05-04 00:12:53.406|1975-05-04 00:12:53.513|REAPPEARANCE,neptune,75.14353363979326,128.4973250303382,100.89751201056038,102.20322118547217,59.699339674465854,114.53786040892625,140.38221827701753,39.63658037669971,0.0
REAPPEARANCE,1975-05-04 00:13:01.173,1975-05-04 00:13:03.098,1975-05-04 00:13:03.098,1975-05-04 00:13:01.173|1975-05-04 00:13:03.098|REAPPEARANCE,neptune,77.6624250107799,128.53484347063548,100.91613665892184,107.49572916188986,59.708679663152466,114.5398753479307,140.38354460842365,39.63700211511614,0.0
DISAPPEARANCE,1975-05-04 00:13:03.098,1975-05-04 00:13:04.915,1975-05-04 00:13:04.915,1975-05-04 00:13:03.098|1975-05-04 00:13:04.915|DISAPPEARANCE,neptune,77.23418404592789,128.52836489491085,100.912967643123,106.61437579662852,59.70714675058882,114.53954277306835,140.38332222604552,39.636931528408624,0.0
REAPPEARANCE,1975-05-04 00:13:08.765,1975-05-04 00:13:08.873,1975-05-04 00:13:08.873,1975-05-04 00:13:08.765|1975-05-04 00:13:08.873|REAPPEARANCE,neptune,75.14247662535657,128.4962995269257,100.89721830017396,102.2009972223651,59.6994458147827,114.53787476634106,140.38221215778483,39.63657899869661,0.0
REAPPEARANCE,1975-05-04 00:13:16.532,1975-05-04 00:13:18.457,1975-05-04 00:13:18.457,1975-05-04 00:13:16.532|1975-05-04 00:13:18.457|REAPPEARANCE,neptune,78.09427232375015,128.540198155195,100.91898836032944,108.37621290181106,59.71033672154407,114.54022521431274,140.38376089501142,39.637071416939406,0.0
DISAPPEARANCE,1975-05-04 02:57:10.213,1975-05-04 02:57:12.138,1975-05-04 02:57:12.138,1975-05-04 02:57:10.213|1975-05-04 02:57:12.138|DISAPPEARANCE,neptune,77.4189401009726,127.88258782753202,100.73062777764935,106.85394239650492,59.77796111927767,114.54951932561737,140.3797305158706,39.63619592615842,0.0
REAPPEARANCE,1975-05-04 14:49:52.374,1975-05-04 14:49:54.299,1975-05-04 14:49:54.299,1975-05-04 14:49:52.374|1975-05-04 14:49:54.299|REAPPEARANCE,neptune,74.57072522832593,125.05748597460388,99.9143734332925,101.03824035428411,60.0743321752272,114.58955495356858,140.36284585143392,39.632382194370564,0.0
REAPPEARANCE,1975-05-04 18:31:48.870,1975-05-04 18:31:50.795,1975-05-04 18:31:50.795,1975-05-04 18:31:48.870|1975-05-04 18:31:50.795|REAPPEARANCE,neptune,73.69107419010628,124.18476123851349,99.66013649787931,99.21079551307065,60.16663135030191,114.60199817773506,140.35759510650263,39.631191265924365,0.0
REAPPEARANCE,1975-05-04 22:13:47.570,1975-05-04 22:13:49.495,1975-05-04 22:13:49.495,1975-05-04 22:13:47.570|1975-05-04 22:13:49.495|REAPPEARANCE,neptune,72.81116710930887,123.31552576803017,99.40587350837853,97.3844159206333,60.25898772289299,114.6144225178354,140.35235921205577,39.62999811773068,0.0
REAPPEARANCE,1975-05-05 00:07:34.167,1975-05-05 00:07:36.092,1975-05-05 00:07:36.092,1975-05-05 00:07:34.167|1975-05-05 00:07:36.092|REAPPEARANCE,neptune,66.70686145241082,122.79354866755565,99.2340549447544,84.59992356470426,60.28725629777052,114.61526070692848,140.34749361394623,39.62834252375544,0.0
DISAPPEARANCE,1975-05-05 01:08:57.209,1975-05-05 01:09:01.059,1975-05-05 01:09:01.059,1975-05-05 01:08:57.209|1975-05-05 01:09:01.059|DISAPPEARANCE,neptune,72.14969886761632,122.6307199481578,99.20502217200425,95.91854511079248,60.33168171869664,114.6242862502939,140.3481600348541,39.629059910675224,0.0
REAPPEARANCE,1975-05-05 01:55:46.116,1975-05-05 01:55:48.041,1975-05-05 01:55:48.041,1975-05-05 01:55:46.116|1975-05-05 01:55:48.041|REAPPEARANCE,neptune,71.93092541718684,122.44995984056054,99.15163153935477,95.55882010684115,60.35138644793807,114.62682633987878,140.347139318724,39.62880307045351,0.0
DISAPPEARANCE,1975-05-05 04:50:55.741,1975-05-05 04:50:57.666,1975-05-05 04:50:57.666,1975-05-05 04:50:55.741|1975-05-05 04:50:57.666|DISAPPEARANCE,neptune,71.27078233697955,121.76822253777618,98.95083842036654,94.10010892333487,60.42410356616317,114.63667280957367,140.34295368896065,39.62786364005901,0.0
REAPPEARANCE,1975-05-05 05:37:42.646,1975-05-05 05:37:44.571,1975-05-05 05:37:44.571,1975-05-05 05:37:42.646|1975-05-05 05:37:44.571|REAPPEARANCE,neptune,71.05027039376621,121.58820783915915,98.89744842563525,93.73373361021441,60.443816216038684,114.6392085074566,140.34193638984232,39.627606406451406,0.0
REAPPEARANCE,1975-05-05 16:43:37.089,1975-05-05 16:43:40.898,1975-05-05 16:43:40.898,1975-05-05 16:43:37.089|1975-05-05 16:43:40.898|REAPPEARANCE,neptune,68.40446254174422,119.02487854317685,98.13493415514708,88.25852762731286,60.721448594826754,114.67625004987364,140.32642601917925,39.62400654270031,0.0
DISAPPEARANCE,1975-05-06 03:02:43.874,1975-05-06 03:02:45.799,1975-05-06 03:02:45.799,1975-05-06 03:02:43.874|1975-05-06 03:02:45.799|DISAPPEARANCE,neptune,65.98103756356906,116.67125147914352,97.4261870038804,83.18330779975282,60.979758826923515,114.7106208574605,140.3120699903334,39.62065477370807,0.0
REAPPEARANCE,1975-05-06 03:49:03.947,1975-05-06 03:49:05.872,1975-05-06 03:49:05.872,1975-05-06 03:49:03.947|1975-05-06 03:49:05.872|REAPPEARANCE,neptune,65.75075407056985,116.49745573681597,97.37331267992788,82.77766136914884,60.99934280487255,114.7131077888238,140.31108468462043,39.62039798840006,0.0
DISAPPEARANCE,1975-05-06 06:44:40.399,1975-05-06 06:44:42.324,1975-05-06 06:44:42.324,1975-05-06 06:44:40.399|1975-05-06 06:44:42.324|DISAPPEARANCE,neptune,65.09614754609471,115.83512313317077,97.17224104260934,81.36099073159437,61.07255530315908,114.722887789399,140.30698567795696,39.61944967482035,0.0
DISAPPEARANCE,1975-05-06 17:50:35.610,1975-05-06 17:50:37.535,1975-05-06 17:50:37.535,1975-05-06 17:50:35.610|1975-05-06 17:50:37.535|DISAPPEARANCE,neptune,62.43279866089427,113.3494285257379,96.41059027616345,75.88176074063703,61.35136462672154,114.75961134956897,140.29184326350122,39.61583017229179,0.0
DISAPPEARANCE,1975-05-07 08:38:31.108,1975-05-07 08:38:33.033,1975-05-07 08:38:33.033,1975-05-07 08:38:31.108|1975-05-07 08:38:33.033|DISAPPEARANCE,neptune,58.85963933169457,110.08919459336052,95.39584487724733,68.54161291359846,61.72409404610718,114.80841623481241,140.27192533265398,39.61100108712067,0.0
DISAPPEARANCE,1975-05-07 19:44:25.774,1975-05-07 19:44:27.699,1975-05-07 19:44:27.699,1975-05-07 19:44:25.774|1975-05-07 19:44:27.699|DISAPPEARANCE,neptune,56.1606144446872,107.68495942023542,94.63557138059815,63.00338625922666,62.00443151969895,114.84492659256274,140.2572004706297,39.607382692779375,0.0
DISAPPEARANCE,1975-05-08 03:07:31.178,1975-05-08 03:07:33.103,1975-05-08 03:07:33.103,1975-05-08 03:07:31.178|1975-05-08 03:07:33.103|DISAPPEARANCE,neptune,54.350179728709136,106.10458716566416,94.13008107128695,59.29059024327577,62.191370580740035,114.86918525966823,140.247506920898,39.60497822456175,0.0
REAPPEARANCE,1975-05-08 07:37:08.603,1975-05-08 07:37:12.413,1975-05-08 07:37:12.413,1975-05-08 07:37:08.603|1975-05-08 07:37:12.413|REAPPEARANCE,neptune,53.189681316827446,105.15111328441739,93.8227718916281,56.935649176119355,62.30553480074775,114.88387631585319,140.24172682823357,39.60351362134935,0.0
DISAPPEARANCE,1975-05-08 21:38:08.436,1975-05-08 21:38:10.361,1975-05-08 21:38:10.361,1975-05-08 21:38:08.436|1975-05-08 21:38:10.361|DISAPPEARANCE,neptune,49.78839389447884,102.21164400246599,92.8648320874356,49.94023892439938,62.6615543711269,114.9299607235028,140.2235852686451,39.598977957566085,0.0
REAPPEARANCE,1975-05-08 22:25:01.153,1975-05-08 22:25:03.078,1975-05-08 22:25:03.078,1975-05-08 22:25:01.153|1975-05-08 22:25:03.078|REAPPEARANCE,neptune,49.527770197899315,102.04997418004457,92.81156924610826,49.42153372649383,62.68166090915383,114.93245319004181,140.22266504271678,39.5987208564442,0.0
DISAPPEARANCE,1975-05-09 12:25:57.176,1975-05-09 12:25:59.101,1975-05-09 12:25:59.101,1975-05-09 12:25:57.176|1975-05-09 12:25:59.101|DISAPPEARANCE,neptune,46.0952882210804,99.16944726659216,91.8554059732001,42.37142542533747,63.039169798358465,114.9785601803671,140.20485594038837,39.59421693892068,0.0
REAPPEARANCE,1975-05-09 13:12:49.893,1975-05-09 13:12:51.818,1975-05-09 13:12:51.818,1975-05-09 13:12:49.893|1975-05-09 13:12:51.818|REAPPEARANCE,neptune,45.82740369595871,99.01092130697674,91.80223072114326,41.831914282991654,63.059360320123844,114.98105618291899,140.20395409518974,39.593961948411454,0.0
REAPPEARANCE,1975-05-11 17:00:00.065,1975-05-11 17:00:01.990,1975-05-11 17:00:01.990,1975-05-11 17:00:00.065|1975-05-11 17:00:01.990|REAPPEARANCE,neptune,32.56584073860107,88.85414039811342,88.28809280527415,14.614338805658674,64.39537936208467,115.15245972200918,140.14118764425146,39.57774028081176,0.0
REAPPEARANCE,1975-05-11 20:41:56.613,1975-05-11 20:41:58.538,1975-05-11 20:41:58.538,1975-05-11 20:41:56.613|1975-05-11 20:41:58.538|REAPPEARANCE,neptune,31.60123613415688,88.15655850937863,88.03836737732904,12.632467003575517,64.49171536469184,115.1648389686476,140.13685655141919,39.5766158468189,0.0
DISAPPEARANCE,1975-05-14 23:59:56.649,1975-05-14 23:59:58.574,1975-05-14 23:59:58.574,1975-05-14 23:59:56.649|1975-05-14 23:59:58.574|DISAPPEARANCE,neptune,8.553457347951753,74.73980485413387,83.01456124862516,36.84234889935328,66.49150714464743,115.42410579333101,140.0545356639373,39.55536484520091,0.0
REAPPEARANCE,1975-05-16 07:59:18.480,1975-05-16 07:59:20.405,1975-05-16 07:59:20.405,1975-05-16 07:59:18.480|1975-05-16 07:59:20.405|REAPPEARANCE,neptune,4.007685843428348,69.42112581545715,80.88537692179861,47.192566033392865,67.33682571250219,115.53866036715975,140.01639860686976,39.54676604275145,0.0
REAPPEARANCE,1975-05-16 11:41:18.486,1975-05-16 11:41:20.411,1975-05-16 11:41:20.411,1975-05-16 11:41:18.486|1975-05-16 11:41:20.411|REAPPEARANCE,neptune,3.4118280331270885,68.82302576063213,80.64180630831578,49.31923475562104,67.43638404137606,115.55216404984097,140.01228682454757,39.54583665153455,0.0
REAPPEARANCE,1975-05-16 15:23:17.080,1975-05-16 15:23:19.005,1975-05-16 15:23:19.005,1975-05-16 15:23:17.080|1975-05-16 15:23:19.005|REAPPEARANCE,neptune,3.033259120852138,68.22792103739029,80.39844631569575,51.44930927032307,67.53599372400446,115.56570931759168,140.00816783372403,39.54491348137191,0.0
DISAPPEARANCE,1975-05-19 16:35:49.041,1975-05-19 16:35:50.966,1975-05-19 16:35:50.966,1975-05-19 16:35:49.041|1975-05-19 16:35:50.966|DISAPPEARANCE,neptune,17.91760614928934,57.012957139302976,75.61305824310689,94.31340157864882,69.51267543179486,115.84177582827984,139.92353103478484,39.52764064178186,0.0
DISAPPEARANCE,1975-05-20 07:23:42.106,1975-05-20 07:23:45.916,1975-05-20 07:23:45.916,1975-05-20 07:23:42.106|1975-05-20 07:23:45.916|DISAPPEARANCE,neptune,20.84062352675462,54.86370590400049,74.64999856710398,103.13909344390942,69.91160950956827,115.89900309013099,139.90539007864706,39.52428379552221,0.0
REAPPEARANCE,1975-05-20 08:09:54.446,1975-05-20 08:09:56.371,1975-05-20 08:09:56.371,1975-05-20 08:09:54.446|1975-05-20 08:09:56.371|REAPPEARANCE,neptune,20.9302373967992,54.75203009705625,74.59974005392188,103.56401541978032,69.93249427996997,115.90191636824473,139.9045132259404,39.52410530898439,0.0
REAPPEARANCE,1975-05-20 15:34:30.153,1975-05-20 15:34:32.078,1975-05-20 15:34:32.078,1975-05-20 15:34:30.153|1975-05-20 15:34:32.078|REAPPEARANCE,neptune,22.08568230379724,53.69002409500887,74.1176221828218,107.97319899091009,70.13185702979577,115.93068207781559,139.8952501486494,39.522426345013926,0.0
REAPPEARANCE,1975-05-21 06:22:21.563,1975-05-21 06:22:23.488,1975-05-21 06:22:23.488,1975-05-21 06:22:21.563|1975-05-21 06:22:23.488|REAPPEARANCE,neptune,23.76951012988273,51.5945433172007,73.15476296976082,116.80450518544559,70.52909850561116,115.9882739630272,139.87640431578396,39.51906623913977,0.0
REAPPEARANCE,1975-05-21 10:04:20.124,1975-05-21 10:04:22.049,1975-05-21 10:04:22.049,1975-05-21 10:04:20.124|1975-05-21 10:04:22.049|REAPPEARANCE,neptune,24.219575542256315,51.07572680970693,72.91396032211944,119.01412833108714,70.628199823956,116.00269097387786,139.87161882891886,39.51822259988695,0.0
REAPPEARANCE,1975-05-22 08:16:04.886,1975-05-22 08:16:08.695,1975-05-22 08:16:08.695,1975-05-22 08:16:04.886|1975-05-22 08:16:08.695|REAPPEARANCE,neptune,61.53079292090127,48.00331380434508,71.4679287394206,132.26580596931393,71.22066571387847,116.08919301511384,139.84228537221964,39.5131073759335,0.0
REAPPEARANCE,1975-05-22 11:58:01.424,1975-05-22 11:58:05.234,1975-05-22 11:58:05.234,1975-05-22 11:58:01.424|1975-05-22 11:58:05.234|REAPPEARANCE,neptune,76.81528731519653,47.497724273376214,71.22665117969879,134.4708469508917,71.31901807353303,116.10359149089373,139.83729454903218,39.512243231465526,0.0
DISAPPEARANCE,1975-05-22 14:53:13.153,1975-05-22 14:53:15.078,1975-05-22 14:53:15.078,1975-05-22 14:53:13.153|1975-05-22 14:53:15.078|DISAPPEARANCE,neptune,87.08520180330291,47.10097498723829,71.0364206206122,136.34495823179805,71.39641932067985,116.11502284907193,139.8332584452565,39.511563155159195,0.0
REAPPEARANCE,1975-05-22 15:39:57.982,1975-05-22 15:40:01.791,1975-05-22 15:40:01.791,1975-05-22 15:39:57.982|1975-05-22 15:40:01.791|REAPPEARANCE,neptune,89.26164955823714,46.99389164217544,70.98526806915535,136.6742050457277,71.41725356262296,116.11797999888503,139.83227521596734,39.51137500916285,0.0
DISAPPEARANCE,1975-05-23 00:10:42.123,1975-05-23 00:10:44.048,1975-05-23 00:10:44.048,1975-05-23 00:10:42.123|1975-05-23 00:10:44.048|DISAPPEARANCE,neptune,113.99016635540288,45.923248192521,70.46728802709312,156.0909800996479,71.64947484789494,116.15826170194879,139.8182420281498,39.51027766537433,0.0
DISAPPEARANCE,1975-05-23 09:22:49.243,1975-05-23 09:22:51.168,1975-05-23 09:22:51.168,1975-05-23 09:22:49.243|1975-05-23 09:22:51.168|DISAPPEARANCE,neptune,111.36724028849035,44.60567961061642,69.8279503476074,147.34722532949542,71.88585386053867,116.1867611732541,139.80778155796787,39.507157773233594,0.0
DISAPPEARANCE,1975-05-24 14:58:34.441,1975-05-24 14:58:36.366,1975-05-24 14:58:36.366,1975-05-24 14:58:34.441|1975-05-24 14:58:36.366|DISAPPEARANCE,neptune,112.7704087623791,40.69377608007569,67.88621530349829,164.73997135968332,72.66249725205621,116.30044073087305,139.76572705941072,39.49981709561055,0.0
REAPPEARANCE,1975-05-24 15:45:15.718,1975-05-24 15:45:19.528,1975-05-24 15:45:19.528,1975-05-24 15:45:15.718|1975-05-24 15:45:19.528|REAPPEARANCE,neptune,112.84898771487546,40.59103551406093,67.83467356659713,165.03089379706825,72.68294558781892,116.30333420388095,139.7646775001337,39.49961385289066,0.0
REAPPEARANCE,1975-05-24 19:27:16.302,1975-05-24 19:27:18.227,1975-05-24 19:27:18.227,1975-05-24 19:27:16.302|1975-05-24 19:27:18.227|REAPPEARANCE,neptune,112.3051851962613,40.108815108185574,67.59113173103101,167.17895383562512,72.77942375695841,116.31740972864323,139.75932206483472,39.49866628488623,0.0
