Receiver,Date,Channel_Freq,Time_Offset_Min,Actual_Time,Log_Cal_Temp
RAE-B BURST RECEIVER 1,75/5/3,0.067,41.3147,1975-05-03 01:41:18,8.1176
RAE-B BURST RECEIVER 1,75/5/3,0.067,41.4346,1975-05-03 01:41:26,8.1412
RAE-B BURST RECEIVER 1,75/5/3,0.067,41.5996,1975-05-03 01:41:35,8.1412
RAE-B BURST RECEIVER 1,75/5/3,0.067,41.7196,1975-05-03 01:41:43,8.1647
RAE-B BURST RECEIVER 1,75/5/3,0.067,41.8245,1975-05-03 01:41:49,7.8824
RAE-B BURST RECEIVER 1,75/5/3,0.067,41.9295,1975-05-03 01:41:55,8.1647
RAE-B BURST RECEIVER 1,75/5/3,0.067,42.0945,1975-05-03 01:42:05,8.2824
RAE-B BURST RECEIVER 1,75/5/3,0.067,42.1995,1975-05-03 01:42:11,7.8588
RAE-B BURST RECEIVER 1,75/5/3,0.067,42.5894,1975-05-03 01:42:35,7.6235
RAE-B BURST RECEIVER 1,75/5/3,0.067,42.7243,1975-05-03 01:42:43,8.4471
RAE-B BURST RECEIVER 1,75/5/3,0.067,42.8443,1975-05-03 01:42:50,8.7294
RAE-B BURST RECEIVER 1,75/5/3,0.067,42.9643,1975-05-03 01:42:57,8.7059
RAE-B BURST RECEIVER 1,75/5/3,0.067,43.0992,1975-05-03 01:43:05,8.8
RAE-B BURST RECEIVER 1,75/5/3,0.067,43.4891,1975-05-03 01:43:29,9.7647
RAE-B BURST RECEIVER 1,75/5/3,0.067,43.5941,1975-05-03 01:43:35,8.8
RAE-B BURST RECEIVER 1,75/5/3,0.067,43.864,1975-05-03 01:43:51,6.2824
RAE-B BURST RECEIVER 1,75/5/3,0.067,44.104,1975-05-03 01:44:06,8.8
RAE-B BURST RECEIVER 1,75/5/3,0.067,44.6288,1975-05-03 01:44:37,9.4824
RAE-B BURST RECEIVER 1,75/5/3,0.067,45.0187,1975-05-03 01:45:01,9.5529
RAE-B BURST RECEIVER 1,75/5/3,0.067,45.1387,1975-05-03 01:45:08,8.7765
RAE-B BURST RECEIVER 1,75/5/3,0.067,45.2587,1975-05-03 01:45:15,8.1412
RAE-B BURST RECEIVER 1,75/5/3,0.067,45.3937,1975-05-03 01:45:23,7.7412
RAE-B BURST RECEIVER 1,75/5/3,0.067,45.5136,1975-05-03 01:45:30,7.6706
RAE-B BURST RECEIVER 1,75/5/3,0.067,45.7836,1975-05-03 01:45:47,7.8824
RAE-B BURST RECEIVER 1,75/5/3,0.067,45.8885,1975-05-03 01:45:53,8.3059
RAE-B BURST RECEIVER 1,75/5/3,0.067,46.0685,1975-05-03 01:46:04,8.6824
RAE-B BURST RECEIVER 1,75/5/3,0.067,46.2784,1975-05-03 01:46:16,8.3765
RAE-B BURST RECEIVER 1,75/5/3,0.067,46.4134,1975-05-03 01:46:24,7.8824
RAE-B BURST RECEIVER 1,75/5/3,0.067,46.5484,1975-05-03 01:46:32,7.5529
RAE-B BURST RECEIVER 1,75/5/3,0.067,46.6683,1975-05-03 01:46:40,7.3176
RAE-B BURST RECEIVER 1,75/5/3,0.067,46.7883,1975-05-03 01:46:47,7.7176
RAE-B BURST RECEIVER 1,75/5/3,0.067,46.9233,1975-05-03 01:46:55,7.8824
RAE-B BURST RECEIVER 1,75/5/3,0.067,47.0582,1975-05-03 01:47:03,7.7176
RAE-B BURST RECEIVER 1,75/5/3,0.067,47.1782,1975-05-03 01:47:10,7.7647
RAE-B BURST RECEIVER 1,75/5/3,0.067,47.2982,1975-05-03 01:47:17,7.4824
RAE-B BURST RECEIVER 1,75/5/3,0.067,47.4331,1975-05-03 01:47:25,7.8824
RAE-B BURST RECEIVER 1,75/5/3,0.067,47.5681,1975-05-03 01:47:34,8.5647
RAE-B BURST RECEIVER 1,75/5/3,0.067,48.093,1975-05-03 01:48:05,8.6588
RAE-B BURST RECEIVER 1,75/5/3,0.067,48.198,1975-05-03 01:48:11,8.4
RAE-B BURST RECEIVER 1,75/5/3,0.067,48.3329,1975-05-03 01:48:19,8.6588
RAE-B BURST RECEIVER 1,75/5/3,0.067,48.5729,1975-05-03 01:48:34,8.3529
RAE-B BURST RECEIVER 1,75/5/3,0.067,48.7528,1975-05-03 01:48:45,8.1882
RAE-B BURST RECEIVER 1,75/5/3,0.067,48.8728,1975-05-03 01:48:52,8.1647
RAE-B BURST RECEIVER 1,75/5/3,0.067,48.9628,1975-05-03 01:48:57,7.5294
RAE-B BURST RECEIVER 1,75/5/3,0.067,49.2027,1975-05-03 01:49:12,8.2118
RAE-B BURST RECEIVER 1,75/5/3,0.067,49.3677,1975-05-03 01:49:22,7.8824
RAE-B BURST RECEIVER 1,75/5/3,0.067,49.4876,1975-05-03 01:49:29,7.8353
RAE-B BURST RECEIVER 1,75/5/3,0.067,49.5926,1975-05-03 01:49:35,7.1765
RAE-B BURST RECEIVER 1,75/5/3,0.067,49.7426,1975-05-03 01:49:44,7.3176
RAE-B BURST RECEIVER 1,75/5/3,0.067,49.8625,1975-05-03 01:49:51,7.1765
RAE-B BURST RECEIVER 1,75/5/3,0.067,50.2374,1975-05-03 01:50:14,7.2941
RAE-B BURST RECEIVER 1,75/5/3,0.067,50.3724,1975-05-03 01:50:22,7.6471
RAE-B BURST RECEIVER 1,75/5/3,0.067,50.4924,1975-05-03 01:50:29,7.5529
RAE-B BURST RECEIVER 1,75/5/3,0.067,50.6273,1975-05-03 01:50:37,7.2235
RAE-B BURST RECEIVER 1,75/5/3,0.067,50.7473,1975-05-03 01:50:44,7.3176
RAE-B BURST RECEIVER 1,75/5/3,0.067,50.8673,1975-05-03 01:50:52,7.8118
RAE-B BURST RECEIVER 1,75/5/3,0.067,50.9873,1975-05-03 01:50:59,7.7176
RAE-B BURST RECEIVER 1,75/5/3,0.067,51.1372,1975-05-03 01:51:08,7.4353
RAE-B BURST RECEIVER 1,75/5/3,0.067,51.2572,1975-05-03 01:51:15,7.2
RAE-B BURST RECEIVER 1,75/5/3,0.067,51.3772,1975-05-03 01:51:22,7.2471
RAE-B BURST RECEIVER 1,75/5/3,0.067,51.5121,1975-05-03 01:51:30,7.3647
RAE-B BURST RECEIVER 1,75/5/3,0.067,51.6321,1975-05-03 01:51:37,7.3176
RAE-B BURST RECEIVER 1,75/5/3,0.067,51.7671,1975-05-03 01:51:46,7.7647
RAE-B BURST RECEIVER 1,75/5/3,0.067,51.872,1975-05-03 01:51:52,7.3412
RAE-B BURST RECEIVER 1,75/5/3,0.067,52.052,1975-05-03 01:52:03,7.1294
RAE-B BURST RECEIVER 1,75/5/3,0.067,52.5319,1975-05-03 01:52:31,6.7059
RAE-B BURST RECEIVER 1,75/5/3,0.067,52.7118,1975-05-03 01:52:42,6.0706
RAE-B BURST RECEIVER 1,75/5/3,0.067,52.7868,1975-05-03 01:52:47,6.7059
RAE-B BURST RECEIVER 1,75/5/3,0.067,53.0567,1975-05-03 01:53:03,7.3412
RAE-B BURST RECEIVER 1,75/5/3,0.067,53.1767,1975-05-03 01:53:10,7.2706
RAE-B BURST RECEIVER 1,75/5/3,0.067,54.8263,1975-05-03 01:54:49,7.6
RAE-B BURST RECEIVER 1,75/5/3,0.067,54.9463,1975-05-03 01:54:56,7.7176
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.0812,1975-05-03 01:55:04,7.8824
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.2012,1975-05-03 01:55:12,7.6941
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.2312,1975-05-03 01:55:13,6.0706
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.3212,1975-05-03 01:55:19,7.7412
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.3512,1975-05-03 01:55:21,6.0471
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.4561,1975-05-03 01:55:27,6.0706
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.4561,1975-05-03 01:55:27,8.4471
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.5761,1975-05-03 01:55:34,8.2118
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.6211,1975-05-03 01:55:37,6.0706
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.7111,1975-05-03 01:55:42,7.8824
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.7411,1975-05-03 01:55:44,6.0706
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.831,1975-05-03 01:55:49,8.2588
RAE-B BURST RECEIVER 1,75/5/3,0.067,55.936,1975-05-03 01:55:56,4.4
RAE-B BURST RECEIVER 1,75/5/3,0.067,56.056,1975-05-03 01:56:03,8.2118
RAE-B BURST RECEIVER 1,75/5/3,0.067,56.176,1975-05-03 01:56:10,8.1647
RAE-B BURST RECEIVER 1,75/5/3,0.067,56.3409,1975-05-03 01:56:20,7.5059
RAE-B BURST RECEIVER 1,75/5/3,0.067,56.4609,1975-05-03 01:56:27,7.6
RAE-B BURST RECEIVER 1,75/5/3,0.067,56.5959,1975-05-03 01:56:35,7.5294
RAE-B BURST RECEIVER 1,75/5/3,0.067,56.7158,1975-05-03 01:56:42,7.7882
RAE-B BURST RECEIVER 1,75/5/3,0.067,56.8358,1975-05-03 01:56:50,7.9059
RAE-B BURST RECEIVER 1,75/5/3,0.067,56.9708,1975-05-03 01:56:58,7.7882
RAE-B BURST RECEIVER 1,75/5/3,0.067,57.0907,1975-05-03 01:57:05,7.7176
RAE-B BURST RECEIVER 1,75/5/3,0.067,57.4806,1975-05-03 01:57:28,8.5647
RAE-B BURST RECEIVER 1,75/5/3,0.067,57.6156,1975-05-03 01:57:36,8.3059
RAE-B BURST RECEIVER 1,75/5/3,0.067,57.7356,1975-05-03 01:57:44,8.2824
RAE-B BURST RECEIVER 1,75/5/3,0.067,57.8405,1975-05-03 01:57:50,8.6588
RAE-B BURST RECEIVER 1,75/5/3,0.067,58.0055,1975-05-03 01:58:00,8.6118
RAE-B BURST RECEIVER 1,75/5/3,0.067,58.1255,1975-05-03 01:58:07,8.1412
RAE-B BURST RECEIVER 1,75/5/3,0.067,58.2454,1975-05-03 01:58:14,8.5647
RAE-B BURST RECEIVER 1,75/5/3,0.067,58.3654,1975-05-03 01:58:21,8.5882
RAE-B BURST RECEIVER 1,75/5/3,0.067,58.6353,1975-05-03 01:58:38,8.7765
RAE-B BURST RECEIVER 1,75/5/3,0.067,58.7553,1975-05-03 01:58:45,8.6353
RAE-B BURST RECEIVER 1,75/5/3,0.067,58.8753,1975-05-03 01:58:52,8.4706
RAE-B BURST RECEIVER 1,75/5/3,0.067,58.9953,1975-05-03 01:58:59,8.3765
RAE-B BURST RECEIVER 1,75/5/3,0.067,59.2502,1975-05-03 01:59:15,8.4471
RAE-B BURST RECEIVER 1,75/5/3,0.067,59.3852,1975-05-03 01:59:23,8.7294
RAE-B BURST RECEIVER 1,75/5/3,0.067,59.5501,1975-05-03 01:59:33,6.0706
RAE-B BURST RECEIVER 1,75/5/3,0.067,59.6251,1975-05-03 01:59:37,8.1647
RAE-B BURST RECEIVER 1,75/5/3,0.067,59.7001,1975-05-03 01:59:42,6.0471
RAE-B BURST RECEIVER 1,75/5/3,0.067,59.7751,1975-05-03 01:59:46,7.7882
RAE-B BURST RECEIVER 1,75/5/3,0.067,59.835,1975-05-03 01:59:50,8.0
RAE-B BURST RECEIVER 1,75/5/3,0.083,0.3,1975-05-03 01:00:18,8.7485
RAE-B BURST RECEIVER 1,75/5/3,0.083,0.42,1975-05-03 01:00:25,8.6784
RAE-B BURST RECEIVER 1,75/5/3,0.083,0.54,1975-05-03 01:00:32,8.4444
RAE-B BURST RECEIVER 1,75/5/3,0.083,0.66,1975-05-03 01:00:39,8.4912
RAE-B BURST RECEIVER 1,75/5/3,0.083,0.795,1975-05-03 01:00:47,8.4444
RAE-B BURST RECEIVER 1,75/5/3,0.083,0.915,1975-05-03 01:00:54,8.4211
RAE-B BURST RECEIVER 1,75/5/3,0.083,1.065,1975-05-03 01:01:03,8.5848
RAE-B BURST RECEIVER 1,75/5/3,0.083,1.2,1975-05-03 01:01:12,8.117
RAE-B BURST RECEIVER 1,75/5/3,0.083,1.32,1975-05-03 01:01:19,8.0936
RAE-B BURST RECEIVER 1,75/5/3,0.083,1.455,1975-05-03 01:01:27,8.2105
RAE-B BURST RECEIVER 1,75/5/3,0.083,1.575,1975-05-03 01:01:34,8.117
RAE-B BURST RECEIVER 1,75/5/3,0.083,1.71,1975-05-03 01:01:42,7.4854
RAE-B BURST RECEIVER 1,75/5/3,0.083,1.83,1975-05-03 01:01:49,8.117
RAE-B BURST RECEIVER 1,75/5/3,0.083,1.965,1975-05-03 01:01:57,7.7661
RAE-B BURST RECEIVER 1,75/5/3,0.083,2.19,1975-05-03 01:02:11,8.2105
RAE-B BURST RECEIVER 1,75/5/3,0.083,2.34,1975-05-03 01:02:20,7.8363
RAE-B BURST RECEIVER 1,75/5/3,0.083,2.475,1975-05-03 01:02:28,7.5322
RAE-B BURST RECEIVER 1,75/5/3,0.083,2.61,1975-05-03 01:02:36,5.3099
RAE-B BURST RECEIVER 1,75/5/3,0.083,2.61,1975-05-03 01:02:36,8.117
RAE-B BURST RECEIVER 1,75/5/3,0.083,2.73,1975-05-03 01:02:43,8.117
RAE-B BURST RECEIVER 1,75/5/3,0.083,2.865,1975-05-03 01:02:51,8.1404
RAE-B BURST RECEIVER 1,75/5/3,0.083,2.985,1975-05-03 01:02:59,8.7719
RAE-B BURST RECEIVER 1,75/5/3,0.083,3.105,1975-05-03 01:03:06,8.1871
RAE-B BURST RECEIVER 1,75/5/3,0.083,3.24,1975-05-03 01:03:14,8.3743
RAE-B BURST RECEIVER 1,75/5/3,0.083,3.345,1975-05-03 01:03:20,7.8363
RAE-B BURST RECEIVER 1,75/5/3,0.083,3.48,1975-05-03 01:03:28,7.4854
RAE-B BURST RECEIVER 1,75/5/3,0.083,3.6,1975-05-03 01:03:36,7.6491
RAE-B BURST RECEIVER 1,75/5/3,0.083,3.87,1975-05-03 01:03:52,8.3509
RAE-B BURST RECEIVER 1,75/5/3,0.083,3.975,1975-05-03 01:03:58,7.1345
RAE-B BURST RECEIVER 1,75/5/3,0.083,4.245,1975-05-03 01:04:14,6.7368
RAE-B BURST RECEIVER 1,75/5/3,0.083,4.38,1975-05-03 01:04:22,6.386
RAE-B BURST RECEIVER 1,75/5/3,0.083,4.515,1975-05-03 01:04:30,6.6199
RAE-B BURST RECEIVER 1,75/5/3,0.083,4.635,1975-05-03 01:04:38,7.2982
RAE-B BURST RECEIVER 1,75/5/3,0.083,4.755,1975-05-03 01:04:45,6.6667
RAE-B BURST RECEIVER 1,75/5/3,0.083,4.905,1975-05-03 01:04:54,7.1345
RAE-B BURST RECEIVER 1,75/5/3,0.083,5.025,1975-05-03 01:05:01,6.8304
RAE-B BURST RECEIVER 1,75/5/3,0.083,5.145,1975-05-03 01:05:08,6.7368
RAE-B BURST RECEIVER 1,75/5/3,0.083,5.265,1975-05-03 01:05:15,7.2515
RAE-B BURST RECEIVER 1,75/5/3,0.083,5.385,1975-05-03 01:05:23,6.4327
RAE-B BURST RECEIVER 1,75/5/3,0.083,5.505,1975-05-03 01:05:30,6.5029
RAE-B BURST RECEIVER 1,75/5/3,0.083,5.64,1975-05-03 01:05:38,6.4094
RAE-B BURST RECEIVER 1,75/5/3,0.083,5.76,1975-05-03 01:05:45,6.7368
RAE-B BURST RECEIVER 1,75/5/3,0.083,5.895,1975-05-03 01:05:53,7.3918
RAE-B BURST RECEIVER 1,75/5/3,0.083,6.165,1975-05-03 01:06:09,7.6257
RAE-B BURST RECEIVER 1,75/5/3,0.083,6.285,1975-05-03 01:06:17,6.269
RAE-B BURST RECEIVER 1,75/5/3,0.083,6.42,1975-05-03 01:06:25,6.5731
RAE-B BURST RECEIVER 1,75/5/3,0.083,6.525,1975-05-03 01:06:31,7.6257
RAE-B BURST RECEIVER 1,75/5/3,0.083,6.66,1975-05-03 01:06:39,7.2281
RAE-B BURST RECEIVER 1,75/5/3,0.083,6.915,1975-05-03 01:06:54,6.7368
RAE-B BURST RECEIVER 1,75/5/3,0.083,7.035,1975-05-03 01:07:02,6.7368
RAE-B BURST RECEIVER 1,75/5/3,0.083,7.17,1975-05-03 01:07:10,7.1345
RAE-B BURST RECEIVER 1,75/5/3,0.083,7.29,1975-05-03 01:07:17,6.4327
RAE-B BURST RECEIVER 1,75/5/3,0.083,7.56,1975-05-03 01:07:33,6.8304
RAE-B BURST RECEIVER 1,75/5/3,0.083,7.695,1975-05-03 01:07:41,7.1345
RAE-B BURST RECEIVER 1,75/5/3,0.083,7.8,1975-05-03 01:07:48,6.6199
RAE-B BURST RECEIVER 1,75/5/3,0.083,7.935,1975-05-03 01:07:56,6.386
RAE-B BURST RECEIVER 1,75/5/3,0.083,8.115,1975-05-03 01:08:06,6.1988
RAE-B BURST RECEIVER 1,75/5/3,0.083,8.19,1975-05-03 01:08:11,6.7368
RAE-B BURST RECEIVER 1,75/5/3,0.083,8.31,1975-05-03 01:08:18,6.5263
RAE-B BURST RECEIVER 1,75/5/3,0.083,8.835,1975-05-03 01:08:50,6.269
RAE-B BURST RECEIVER 1,75/5/3,0.083,8.955,1975-05-03 01:08:57,6.6433
RAE-B BURST RECEIVER 1,75/5/3,0.083,9.09,1975-05-03 01:09:05,6.2222
RAE-B BURST RECEIVER 1,75/5/3,0.083,9.225,1975-05-03 01:09:13,6.4327
RAE-B BURST RECEIVER 1,75/5/3,0.083,9.33,1975-05-03 01:09:19,7.2982
RAE-B BURST RECEIVER 1,75/5/3,0.083,9.465,1975-05-03 01:09:27,6.269
RAE-B BURST RECEIVER 1,75/5/3,0.083,9.6,1975-05-03 01:09:36,6.7602
RAE-B BURST RECEIVER 1,75/5/3,0.083,9.72,1975-05-03 01:09:43,7.1579
RAE-B BURST RECEIVER 1,75/5/3,0.083,9.84,1975-05-03 01:09:50,7.1579
RAE-B BURST RECEIVER 1,75/5/3,0.083,9.975,1975-05-03 01:09:58,7.1579
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.155,1975-05-03 01:10:09,7.3216
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.275,1975-05-03 01:10:16,7.3216
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.365,1975-05-03 01:10:21,7.1111
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.47,1975-05-03 01:10:28,6.8304
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.605,1975-05-03 01:10:36,7.5322
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.725,1975-05-03 01:10:43,9.5906
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.74,1975-05-03 01:10:44,7.1111
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.875,1975-05-03 01:10:52,7.3216
RAE-B BURST RECEIVER 1,75/5/3,0.083,10.995,1975-05-03 01:10:59,6.8304
RAE-B BURST RECEIVER 1,75/5/3,0.083,11.115,1975-05-03 01:11:06,6.7602
RAE-B BURST RECEIVER 1,75/5/3,0.083,11.25,1975-05-03 01:11:15,6.8538
RAE-B BURST RECEIVER 1,75/5/3,0.083,11.37,1975-05-03 01:11:22,6.6667
RAE-B BURST RECEIVER 1,75/5/3,0.083,11.505,1975-05-03 01:11:30,6.6433
RAE-B BURST RECEIVER 1,75/5/3,0.083,11.625,1975-05-03 01:11:37,7.345
RAE-B BURST RECEIVER 1,75/5/3,0.083,11.745,1975-05-03 01:11:44,6.4327
RAE-B BURST RECEIVER 1,75/5/3,0.083,11.88,1975-05-03 01:11:52,6.8304
RAE-B BURST RECEIVER 1,75/5/3,0.083,12.15,1975-05-03 01:12:09,7.5088
RAE-B BURST RECEIVER 1,75/5/3,0.083,12.27,1975-05-03 01:12:16,8.2573
RAE-B BURST RECEIVER 1,75/5/3,0.083,12.39,1975-05-03 01:12:23,8.1404
RAE-B BURST RECEIVER 1,75/5/3,0.083,12.525,1975-05-03 01:12:31,8.1637
RAE-B BURST RECEIVER 1,75/5/3,0.083,12.645,1975-05-03 01:12:38,8.1637
RAE-B BURST RECEIVER 1,75/5/3,0.083,12.795,1975-05-03 01:12:47,7.7661
RAE-B BURST RECEIVER 1,75/5/3,0.083,12.915,1975-05-03 01:12:54,7.6725
RAE-B BURST RECEIVER 1,75/5/3,0.083,13.035,1975-05-03 01:13:02,7.1813
RAE-B BURST RECEIVER 1,75/5/3,0.083,13.155,1975-05-03 01:13:09,6.7368
RAE-B BURST RECEIVER 1,75/5/3,0.083,13.275,1975-05-03 01:13:16,6.5029
RAE-B BURST RECEIVER 1,75/5/3,0.083,13.395,1975-05-03 01:13:23,6.386
RAE-B BURST RECEIVER 1,75/5/3,0.083,13.545,1975-05-03 01:13:32,6.6433
RAE-B BURST RECEIVER 1,75/5/3,0.083,13.665,1975-05-03 01:13:39,6.8304
RAE-B BURST RECEIVER 1,75/5/3,0.083,13.8,1975-05-03 01:13:48,7.6257
RAE-B BURST RECEIVER 1,75/5/3,0.083,13.8,1975-05-03 01:13:48,8.6784
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.21,1975-05-03 01:15:12,7.6257
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.33,1975-05-03 01:15:19,6.3626
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.36,1975-05-03 01:15:21,9.0994
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.45,1975-05-03 01:15:27,6.2222
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.585,1975-05-03 01:15:35,6.5029
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.705,1975-05-03 01:15:42,6.3626
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.78,1975-05-03 01:15:46,4.6316
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.84,1975-05-03 01:15:50,6.3626
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.885,1975-05-03 01:15:53,4.7018
RAE-B BURST RECEIVER 1,75/5/3,0.083,15.96,1975-05-03 01:15:57,6.4094
RAE-B BURST RECEIVER 1,75/5/3,0.083,16.11,1975-05-03 01:16:06,6.6433
RAE-B BURST RECEIVER 1,75/5/3,0.083,16.23,1975-05-03 01:16:13,7.3216
RAE-B BURST RECEIVER 1,75/5/3,0.083,16.38,1975-05-03 01:16:22,6.8772
RAE-B BURST RECEIVER 1,75/5/3,0.083,16.5,1975-05-03 01:16:30,6.8538
RAE-B BURST RECEIVER 1,75/5/3,0.083,16.605,1975-05-03 01:16:36,7.6257
RAE-B BURST RECEIVER 1,75/5/3,0.083,16.755,1975-05-03 01:16:45,7.8129
RAE-B BURST RECEIVER 1,75/5/3,0.083,16.86,1975-05-03 01:16:51,7.4854
RAE-B BURST RECEIVER 1,75/5/3,0.083,16.98,1975-05-03 01:16:58,7.3216
RAE-B BURST RECEIVER 1,75/5/3,0.083,17.115,1975-05-03 01:17:06,7.6023
RAE-B BURST RECEIVER 1,75/5/3,0.083,17.235,1975-05-03 01:17:14,7.6257
RAE-B BURST RECEIVER 1,75/5/3,0.083,17.37,1975-05-03 01:17:22,7.6257
RAE-B BURST RECEIVER 1,75/5/3,0.083,17.505,1975-05-03 01:17:30,7.1813
RAE-B BURST RECEIVER 1,75/5/3,0.083,17.775,1975-05-03 01:17:46,6.9006
RAE-B BURST RECEIVER 1,75/5/3,0.083,17.895,1975-05-03 01:17:53,7.8363
RAE-B BURST RECEIVER 1,75/5/3,0.083,18.09,1975-05-03 01:18:05,7.5789
RAE-B BURST RECEIVER 1,75/5/3,0.083,18.27,1975-05-03 01:18:16,7.462
RAE-B BURST RECEIVER 1,75/5/3,0.083,18.405,1975-05-03 01:18:24,7.8596
RAE-B BURST RECEIVER 1,75/5/3,0.083,18.51,1975-05-03 01:18:30,7.3216
RAE-B BURST RECEIVER 1,75/5/3,0.083,18.765,1975-05-03 01:18:45,7.5789
RAE-B BURST RECEIVER 1,75/5/3,0.083,18.885,1975-05-03 01:18:53,7.3918
RAE-B BURST RECEIVER 1,75/5/3,0.083,19.02,1975-05-03 01:19:01,7.5088
RAE-B BURST RECEIVER 1,75/5/3,0.083,19.14,1975-05-03 01:19:08,7.5789
RAE-B BURST RECEIVER 1,75/5/3,0.083,19.29,1975-05-03 01:19:17,7.8596
RAE-B BURST RECEIVER 1,75/5/3,0.083,19.425,1975-05-03 01:19:25,7.1345
RAE-B BURST RECEIVER 1,75/5/3,0.083,19.56,1975-05-03 01:19:33,6.8772
RAE-B BURST RECEIVER 1,75/5/3,0.083,19.665,1975-05-03 01:19:39,7.6959
RAE-B BURST RECEIVER 1,75/5/3,0.083,19.785,1975-05-03 01:19:47,7.6257
RAE-B BURST RECEIVER 1,75/5/3,0.083,19.92,1975-05-03 01:19:55,7.8363
RAE-B BURST RECEIVER 1,75/5/3,0.083,20.1,1975-05-03 01:20:06,7.5789
RAE-B BURST RECEIVER 1,75/5/3,0.083,20.19,1975-05-03 01:20:11,8.3275
RAE-B BURST RECEIVER 1,75/5/3,0.083,20.31,1975-05-03 01:20:18,8.4912
RAE-B BURST RECEIVER 1,75/5/3,0.083,20.43,1975-05-03 01:20:25,7.5556
RAE-B BURST RECEIVER 1,75/5/3,0.083,20.55,1975-05-03 01:20:33,7.6023
RAE-B BURST RECEIVER 1,75/5/3,0.083,20.835,1975-05-03 01:20:50,6.8772
RAE-B BURST RECEIVER 1,75/5/3,0.083,20.955,1975-05-03 01:20:57,7.7895
RAE-B BURST RECEIVER 1,75/5/3,0.083,21.09,1975-05-03 01:21:05,7.1813
RAE-B BURST RECEIVER 1,75/5/3,0.083,21.24,1975-05-03 01:21:14,8.1404
RAE-B BURST RECEIVER 1,75/5/3,0.083,21.48,1975-05-03 01:21:28,8.1871
RAE-B BURST RECEIVER 1,75/5/3,0.083,21.6,1975-05-03 01:21:36,7.8129
RAE-B BURST RECEIVER 1,75/5/3,0.083,21.735,1975-05-03 01:21:44,8.1871
RAE-B BURST RECEIVER 1,75/5/3,0.083,21.855,1975-05-03 01:21:51,8.1404
RAE-B BURST RECEIVER 1,75/5/3,0.083,21.945,1975-05-03 01:21:56,7.8596
RAE-B BURST RECEIVER 1,75/5/3,0.083,22.11,1975-05-03 01:22:06,7.2515
RAE-B BURST RECEIVER 1,75/5/3,0.083,22.23,1975-05-03 01:22:13,8.2573
RAE-B BURST RECEIVER 1,75/5/3,0.083,22.38,1975-05-03 01:22:22,7.1813
RAE-B BURST RECEIVER 1,75/5/3,0.083,22.5,1975-05-03 01:22:30,8.5614
RAE-B BURST RECEIVER 1,75/5/3,0.083,22.62,1975-05-03 01:22:37,7.2515
RAE-B BURST RECEIVER 1,75/5/3,0.083,22.74,1975-05-03 01:22:44,7.2281
RAE-B BURST RECEIVER 1,75/5/3,0.083,22.86,1975-05-03 01:22:51,7.7427
RAE-B BURST RECEIVER 1,75/5/3,0.083,22.965,1975-05-03 01:22:57,6.6433
RAE-B BURST RECEIVER 1,75/5/3,0.083,23.25,1975-05-03 01:23:15,7.7193
RAE-B BURST RECEIVER 1,75/5/3,0.083,23.37,1975-05-03 01:23:22,7.8363
RAE-B BURST RECEIVER 1,75/5/3,0.083,23.52,1975-05-03 01:23:31,8.117
RAE-B BURST RECEIVER 1,75/5/3,0.083,23.64,1975-05-03 01:23:38,8.8187
RAE-B BURST RECEIVER 1,75/5/3,0.083,23.775,1975-05-03 01:23:46,8.5614
RAE-B BURST RECEIVER 1,75/5/3,0.083,23.895,1975-05-03 01:23:53,8.1404
RAE-B BURST RECEIVER 1,75/5/3,0.083,24.09,1975-05-03 01:24:05,8.5848
RAE-B BURST RECEIVER 1,75/5/3,0.083,24.165,1975-05-03 01:24:09,8.2105
RAE-B BURST RECEIVER 1,75/5/3,0.083,24.285,1975-05-03 01:24:17,8.7251
RAE-B BURST RECEIVER 1,75/5/3,0.083,24.42,1975-05-03 01:24:25,8.1637
