target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-12,random,rv2_coarse,9,9.18,1072,4038,252687065.0343473,354817946.97242796,102130881.93808067,0.35244221960075905,0.7245066439199888
Random-13,random,rv2_coarse,1,0.45,758,4336,596789645.3849769,2164676971.747665,1567887326.362688,2.4248400532798486,0.015315132627307992
Random-13,random,rv2_coarse,2,0.7,675,4038,11148067.531916955,351590088.15725607,340442020.6253391,1.2830044503421554,0.19949051692478292
Random-13,random,rv2_coarse,3,0.9,686,4041,2006144.6891399417,11856316.044574363,9850171.355434421,1.1326767346855462,0.25735003124045
Random-13,random,rv2_coarse,4,1.31,670,4001,1674041.8708022388,2166603.805876656,492561.93507441715,1.9262848388713636,0.05406881745108194
Random-13,random,rv2_coarse,5,2.2,720,4137,1908249.99296875,2869467.5846779067,961217.5917091568,2.9311325067867884,0.0033772869149326645
Random-13,random,rv2_coarse,6,3.93,680,3968,1882903.502757353,1557441.9284746724,-325461.57428268064,-1.4330584490338811,0.15184113450529546
Random-13,random,rv2_coarse,7,4.7,719,4013,361316.7231397775,2619173.504466563,2257856.7813267857,1.521767959768225,0.12806723232741746
Random-13,random,rv2_coarse,8,6.55,671,3865,1104648.794721032,184832316.4867733,183727667.69205227,1.032611918707703,0.30178554823087955
Random-13,random,rv2_coarse,9,9.18,758,4352,95938277.77219039,374750502.99636126,278812225.22417086,1.56399504805248,0.11781873135254561
Random-14,random,rv2_coarse,1,0.45,20,5074,10373448.778125,1938943325.1328588,1928569876.3547337,4.179865467930974,2.916816019538082e-05
Random-14,random,rv2_coarse,2,0.7,18,4695,5194311.777777778,303972784.6541095,298778472.8763317,1.309061107032683,0.19051365236157825
Random-14,random,rv2_coarse,3,0.9,18,4709,1049841.1805555555,10462665.37515927,9412824.194603713,1.263717091885846,0.2063315881540797
Random-14,random,rv2_coarse,4,1.31,15,4656,1583345.6666666667,2097603.027437715,514257.3607710481,2.617441035377548,0.008859179292597164
Random-14,random,rv2_coarse,5,2.2,18,4839,1145779.15625,2732858.7245169454,1587079.5682669454,6.577785272479802,4.775069228912798e-11
Random-14,random,rv2_coarse,6,3.93,15,4633,512927.9625,1608592.7119846751,1095664.749484675,11.181944045651539,0.0
Random-14,random,rv2_coarse,7,4.7,21,4711,302801.8630952381,2284901.5406998126,1982099.6776045745,1.5682390368629096,0.11682535727722043
Random-14,random,rv2_coarse,8,6.55,16,4520,821973.40625,158209064.37790635,157387090.97165635,1.0344557154430638,0.30092316931707797
Random-14,random,rv2_coarse,9,9.18,30,5080,31354872.372916665,335176133.3504521,303821260.9775355,2.2543185728753468,0.02417613373389349
Random-15,random,rv2_coarse,1,0.45,18,5076,13010515.114583334,1938174096.025931,1925163580.9113476,4.173416129732932,3.000661530538906e-05
Random-15,random,rv2_coarse,2,0.7,18,4695,2232708.8333333335,303984139.0423949,301751430.20906156,1.322223527657906,0.1860937287344191
Random-15,random,rv2_coarse,3,0.9,14,4713,1364352.2276785714,10453742.30037927,9089390.0727007,1.221256170178208,0.22198904280154474
Random-15,random,rv2_coarse,4,1.31,20,4651,1658616.05,2097832.1994732316,439216.1494732315,2.098008810209927,0.03590436710932865
Random-15,random,rv2_coarse,5,2.2,20,4837,1042632.765625,2733941.4383786437,1691308.6727536437,6.980486318265001,2.9416469260468148e-12
Random-15,random,rv2_coarse,6,3.93,23,4625,536973.1684782609,1610368.3397162163,1073395.1712379553,10.673668858029176,0.0
Random-15,random,rv2_coarse,7,4.7,18,4714,266458.9375,2283778.900400258,2017319.9629002581,1.597114615874842,0.1102401607591772
Random-15,random,rv2_coarse,8,6.55,21,4515,759971.4378720238,158383646.32612213,157623674.8882501,1.0348648481859142,0.3007320329080563
Random-15,random,rv2_coarse,9,9.18,30,5080,1632834.7979166666,335351657.194399,333718822.39648235,2.538448373473362,0.011134522952353398
Random-16,random,rv2_coarse,1,0.45,857,4237,1940096550.7738478,1929606598.2266934,-10489952.547154427,-0.0070865189572690765,0.9943458232584801
Random-16,random,rv2_coarse,2,0.7,789,3924,12481529.332065906,361212485.96331394,348730956.63124806,1.2771403525413656,0.2015527007456015
Random-16,random,rv2_coarse,3,0.9,753,3974,6549565.850099602,11161491.018558128,4611925.168458526,0.49074335040715233,0.6236079815302107
Random-16,random,rv2_coarse,4,1.31,761,3910,2356441.597897503,2045252.640601023,-311188.95729647996,-1.184488466927923,0.236219758984906
Random-16,random,rv2_coarse,5,2.2,801,4056,2379818.800561798,2795535.6344921105,415716.83393031266,1.3451788454286682,0.17856748604548
Random-16,random,rv2_coarse,6,3.93,756,3892,1641838.736607143,1597912.0938302928,-43926.642776850145,-0.20186586901703663,0.8400215853208302
Random-16,random,rv2_coarse,7,4.7,751,3981,2016687.8481191744,2325043.311586113,308355.4634669388,0.13990146233124062,0.8887378458802411
Random-16,random,rv2_coarse,8,6.55,721,3815,2186434.5983822383,187035833.08445692,184849398.4860747,1.0254742107727461,0.3051394878654685
Random-16,random,rv2_coarse,9,9.18,825,4285,180996962.1056534,362733467.87732095,181736505.77166754,0.8421606483422853,0.39969803737331056
Random-17,random,rv2_coarse,1,0.45,314,4780,1478420266.5465765,1961125928.2435277,482705661.69695115,0.3493220742193201,0.7268475281837885
Random-17,random,rv2_coarse,2,0.7,270,4443,10054203.92962963,320623697.1645384,310569493.23490876,1.287813680941299,0.1978108287672693
Random-17,random,rv2_coarse,3,0.9,278,4449,3256092.510791367,10874892.037508428,7618799.526717061,0.9652491820996694,0.3344200183463153
Random-17,random,rv2_coarse,4,1.31,241,4430,2473233.5684647304,2075426.7699209931,-397806.79854373727,-1.1587654055549852,0.24655182229144534
Random-17,random,rv2_coarse,5,2.2,235,4622,8791925.428723404,2418612.0547382087,-6373313.3739851955,-1.6081805980412105,0.10779563117076063
Random-17,random,rv2_coarse,6,3.93,245,4403,1270948.3892857144,1623647.8761497843,352699.48686406994,1.3990470653723628,0.16179886983366054
Random-17,random,rv2_coarse,7,4.7,257,4475,9514548.740029182,1860400.2170221936,-7654148.523006989,-0.8372458007668139,0.4024544176882334
Random-17,random,rv2_coarse,8,6.55,239,4297,3237125.028242678,166242599.41375068,163005474.385508,1.0184835767969107,0.30844820174500365
Random-17,random,rv2_coarse,9,9.18,247,4863,1871131.9911437246,350230975.5273847,348359843.536241,2.536682870037299,0.011190827813384985
Random-18,random,rv2_coarse,1,0.45,868,4226,2947223094.955861,1722720363.0567913,-1224502731.8990698,-0.7466923241225971,0.4552493041944241
Random-18,random,rv2_coarse,2,0.7,809,3904,12702466.131025959,362953234.23746,350250768.10643405,1.2761664360143259,0.20189669065591742
Random-18,random,rv2_coarse,3,0.9,780,3947,6510394.223477564,11200780.567155434,4690386.34367787,0.49816375421226666,0.618368627399809
Random-18,random,rv2_coarse,4,1.31,778,3893,2464574.3984575835,2022283.8424736706,-442290.5559839129,-1.6567619895874595,0.09756760461572367
Random-18,random,rv2_coarse,5,2.2,820,4037,2535697.720045732,2765829.8891039137,230132.1690581818,0.74075182798452,0.4588439281436818
Random-18,random,rv2_coarse,6,3.93,783,3865,1622031.0913952745,1601618.0102199223,-20413.081175352214,-0.09616034769979323,0.9233932227768566
Random-18,random,rv2_coarse,7,4.7,760,3972,2008860.1178453946,2327239.7552364846,318379.6373910899,0.14526288414431668,0.8845033180082433
Random-18,random,rv2_coarse,8,6.55,744,3792,2492031.0925686746,188097059.976204,185605028.88363534,1.0234572265292061,0.30609171384254275
Random-18,random,rv2_coarse,9,9.18,828,4282,179676390.25344393,363116149.57067555,183439759.31723163,0.8512834908218906,0.3946118934470162
Random-19,random,rv2_coarse,1,0.45,874,4220,704585423.1820652,2185449820.1039248,1480864396.9218595,2.0479014091926717,0.04056966076876045
Random-19,random,rv2_coarse,2,0.7,813,3900,11228025.148831489,363619830.0300113,352391804.8811798,1.2825277973431113,0.19965756020637837
Random-19,random,rv2_coarse,3,0.9,766,3961,47755779.98156005,3207942.6728098965,-44547837.30875015,-0.9761006185542256,0.3290146048750524
Random-19,random,rv2_coarse,4,1.31,764,3907,1928741.2117146596,2128648.987714359,199907.7759996995,0.802439311205804,0.42229888095520796
Random-19,random,rv2_coarse,5,2.2,853,4004,2259275.296673505,2826614.7763954797,567339.4797219746,1.8348486617788968,0.06652811615669663
Random-19,random,rv2_coarse,6,3.93,774,3874,1505280.9259528425,1624991.3570921528,119710.43113931036,0.6981438403140134,0.4850872435041689
Random-19,random,rv2_coarse,7,4.7,783,3949,3349569.169220945,2063260.9110817465,-1286308.2581391984,-0.3915750686402512,0.6953722120967092
Random-19,random,rv2_coarse,8,6.55,743,3793,2454301.295266235,188055517.18962666,185601215.89436042,1.0237069928435705,0.3059736914683824
Random-19,random,rv2_coarse,9,9.18,868,4242,84164945.45113587,384389493.3851717,300224547.93403584,1.7054981157940248,0.08810156339315678
Random-20,random,rv2_coarse,1,0.45,1317,3777,1981649404.8889048,1913839987.9430766,-67809416.9458282,-0.07425302481639359,0.9408090545586707
Random-20,random,rv2_coarse,2,0.7,1218,3495,15466231.900692895,402977925.9250358,387511694.0243429,1.2640180568579769,0.20622354595174497
Random-20,random,rv2_coarse,3,0.9,1227,3500,2062815.9779441727,13359003.767982142,11296187.79003797,1.1267782603364254,0.2598362442451987
Random-20,random,rv2_coarse,4,1.31,1184,3487,1662688.5157305743,2243064.7198523087,580376.2041217345,2.146807614696071,0.031808600874862814
Random-20,random,rv2_coarse,5,2.2,1188,3669,2330420.904040404,2855379.492709185,524958.5886687809,1.4780136452721833,0.13940412597000784
Random-20,random,rv2_coarse,6,3.93,1189,3459,1701902.619796047,1571766.9092584562,-130135.71053759078,-0.6795311602364389,0.49680137091083587
Random-20,random,rv2_coarse,7,4.7,1255,3477,386145.07470119523,2958273.7787206834,2572128.7040194883,1.5020834952684086,0.13307554679851474
Random-20,random,rv2_coarse,8,6.55,1180,3356,583827541.5809785,7807396.751216338,-576020144.8297622,-0.9888291066018834,0.3227467608223502
Random-20,random,rv2_coarse,9,9.18,1294,3816,286472063.6898546,349303079.9729593,62831016.28310466,0.19627260710551958,0.844396800742822
Random-21,random,rv2_coarse,1,0.45,1166,3928,2194106236.854256,1853380353.494813,-340725883.3594432,-0.34954888364596126,0.7266772784803401
Random-21,random,rv2_coarse,2,0.7,1084,3629,16578955.426239802,388336768.7740424,371757813.34780264,1.2590848991541606,0.20799966819383875
Random-21,random,rv2_coarse,3,0.9,1101,3626,2086315.258855586,12959336.8154647,10873021.556609113,1.1234253854760234,0.2612568734295295
Random-21,random,rv2_coarse,4,1.31,1057,3614,1681676.838103122,2217116.066097122,535439.2279940001,2.0239267616260026,0.04297768791823797
Random-21,random,rv2_coarse,5,2.2,1067,3790,2322573.3481724462,2840828.926187335,518255.5780148888,1.4577507134241563,0.14490926791148273
Random-21,random,rv2_coarse,6,3.93,1056,3592,1579576.7133641099,1612547.5904092428,32970.87704513292,0.17562032576888265,0.8605922328838942
Random-21,random,rv2_coarse,7,4.7,1101,3631,384765.23626248864,2849601.617250569,2464836.3809880805,1.5031375403405467,0.13280357999509373
Random-21,random,rv2_coarse,8,6.55,1046,3490,658554426.6641297,7527275.722623792,-651027150.9415059,-0.9907371900426848,0.32181392624145877
Random-21,random,rv2_coarse,9,9.18,1177,3933,315550071.9702501,338732003.27548945,23181931.30523932,0.06743787209222335,0.9462331202289884
Random-22,random,rv2_coarse,1,0.45,830,4264,4020194171.603012,1524775970.5134118,-2495418201.0896006,-1.2754743607456878,0.20214139348573834
