frequency_band,frequency_mhz,n_events,combined_z,mean_z,target,data_col,kind
7,4.7,2018,4.145609273960572,0.09228429232907326,Random-061,rv2_coarse,random
8,6.55,2009,0.35148964902573393,0.00784192296475067,Random-061,rv2_coarse,random
9,9.18,2007,-4.25909989855301,-0.09507014153553457,Random-061,rv2_coarse,random
1,0.45,2415,-5.061723402615016,-0.1030006207233312,Random-062,rv2_coarse,random
2,0.7,2451,11.557363504191786,0.2334463657864656,Random-062,rv2_coarse,random
3,0.9,2420,42.09394347819892,0.8556810823480612,Random-062,rv2_coarse,random
4,1.31,2450,28.227612071538857,0.5702838832139535,Random-062,rv2_coarse,random
5,2.2,2461,8.630984258112843,0.17398207960676781,Random-062,rv2_coarse,random
6,3.93,2458,7.60567444175552,0.15340757059286445,Random-062,rv2_coarse,random
7,4.7,2435,0.6254998651916863,0.012675868864910915,Random-062,rv2_coarse,random
8,6.55,2433,-6.260110214047995,-0.12691440700129986,Random-062,rv2_coarse,random
9,9.18,2428,1.1657563580261296,0.023658295478017507,Random-062,rv2_coarse,random
1,0.45,2400,1.1166800496117244,0.022794136062454413,Random-063,rv2_coarse,random
2,0.7,2422,1.4679004770115942,0.02982699780161423,Random-063,rv2_coarse,random
3,0.9,2426,-37.124694466929064,-0.7537329303416859,Random-063,rv2_coarse,random
4,1.31,2432,-17.052190999605145,-0.3457788321686431,Random-063,rv2_coarse,random
5,2.2,2450,-5.164842371638193,-0.10434557327842792,Random-063,rv2_coarse,random
6,3.93,2446,-5.002969593609579,-0.10115786088444678,Random-063,rv2_coarse,random
7,4.7,2437,-3.1959531910181416,-0.0647399925778012,Random-063,rv2_coarse,random
8,6.55,2435,-4.760405511978806,-0.09647048604103275,Random-063,rv2_coarse,random
9,9.18,2421,-3.9738291064713773,-0.08076287893311056,Random-063,rv2_coarse,random
1,0.45,2214,-5.3439712371256265,-0.11357305386905261,Random-064,rv2_coarse,random
2,0.7,2270,-1.9704636157409623,-0.041357615521883315,Random-064,rv2_coarse,random
3,0.9,2244,14.092035227338208,0.29748309681645224,Random-064,rv2_coarse,random
4,1.31,2276,-8.334019481612419,-0.17469013581207696,Random-064,rv2_coarse,random
5,2.2,2299,-24.215475604776188,-0.5050373733540378,Random-064,rv2_coarse,random
6,3.93,2272,0.7973275002446877,0.016727559366566017,Random-064,rv2_coarse,random
7,4.7,2262,-4.545791127874061,-0.09557915273625349,Random-064,rv2_coarse,random
8,6.55,2245,-4.768653111042038,-0.10064392345756083,Random-064,rv2_coarse,random
9,9.18,2239,1.609691551956439,0.03401853586926793,Random-064,rv2_coarse,random
1,0.45,2368,-6.750232334796719,-0.13871641998955725,Random-065,rv2_coarse,random
2,0.7,2385,-12.767708513568476,-0.26143803310147934,Random-065,rv2_coarse,random
3,0.9,2369,-0.8000431206976257,-0.016437314505009508,Random-065,rv2_coarse,random
4,1.31,2395,-18.6357586506457,-0.3807977016151385,Random-065,rv2_coarse,random
5,2.2,2405,-1.1433473987959373,-0.023314208050460125,Random-065,rv2_coarse,random
6,3.93,2410,-1.7460870738970098,-0.03556783052578967,Random-065,rv2_coarse,random
7,4.7,2374,-6.081704749106985,-0.12482022903678165,Random-065,rv2_coarse,random
8,6.55,2353,-8.38590370730923,-0.17287767280006933,Random-065,rv2_coarse,random
9,9.18,2364,-4.850401837488642,-0.09975943565479378,Random-065,rv2_coarse,random
1,0.45,1953,-0.9684463369067609,-0.021914140369057568,Random-066,rv2_coarse,random
2,0.7,2000,17.573789383820756,0.39296187684487355,Random-066,rv2_coarse,random
3,0.9,1971,49.06449389014899,1.1051570824608956,Random-066,rv2_coarse,random
4,1.31,1986,9.377511759818763,0.21042531955192395,Random-066,rv2_coarse,random
5,2.2,2021,-44.651717487593245,-0.993241853134637,Random-066,rv2_coarse,random
6,3.93,2012,-7.3770307010223135,-0.1644627707541379,Random-066,rv2_coarse,random
7,4.7,2005,-8.8654436929216,-0.19799001444928382,Random-066,rv2_coarse,random
8,6.55,2000,0.030358136136349297,0.0006788285607106985,Random-066,rv2_coarse,random
9,9.18,1983,1.3344652278486215,0.029967181951570693,Random-066,rv2_coarse,random
1,0.45,2484,-7.81934704381115,-0.15688979407381545,Random-067,rv2_coarse,random
2,0.7,2514,-13.82066422830957,-0.27564256289402966,Random-067,rv2_coarse,random
3,0.9,2500,-14.56483753235829,-0.2912967506471658,Random-067,rv2_coarse,random
4,1.31,2513,-20.267406497333358,-0.40429831730850924,Random-067,rv2_coarse,random
5,2.2,2542,0.5660021836786684,0.01122613688944996,Random-067,rv2_coarse,random
6,3.93,2519,-13.510326756335,-0.2691855661446576,Random-067,rv2_coarse,random
7,4.7,2510,-6.863499594611587,-0.13699627279257323,Random-067,rv2_coarse,random
8,6.55,2500,-4.126063660917833,-0.08252127321835664,Random-067,rv2_coarse,random
9,9.18,2493,-4.823903920826969,-0.0966134320353383,Random-067,rv2_coarse,random
1,0.45,2108,-8.372989281238816,-0.18236657089018488,Random-068,rv2_coarse,random
2,0.7,2129,-22.95791165982396,-0.4975589580734867,Random-068,rv2_coarse,random
3,0.9,2123,-37.90629759554746,-0.8226902886689991,Random-068,rv2_coarse,random
4,1.31,2123,-32.98300128625655,-0.7158387014971274,Random-068,rv2_coarse,random
5,2.2,2164,-12.022188496415778,-0.2584371272207866,Random-068,rv2_coarse,random
6,3.93,2158,-5.467350897189189,-0.11769316115268105,Random-068,rv2_coarse,random
7,4.7,2185,-4.888042330357911,-0.10457051275977597,Random-068,rv2_coarse,random
8,6.55,2166,0.5774026467275908,0.012406507549255198,Random-068,rv2_coarse,random
9,9.18,2140,0.03713379949592786,0.0008027170754835049,Random-068,rv2_coarse,random
1,0.45,1889,6.2948406973376345,0.14483341301326325,Random-069,rv2_coarse,random
2,0.7,1923,3.1745914010472904,0.07239326988397987,Random-069,rv2_coarse,random
3,0.9,1926,-12.491405596411505,-0.2846316358154675,Random-069,rv2_coarse,random
4,1.31,1938,-11.388151642390547,-0.2586880428707411,Random-069,rv2_coarse,random
5,2.2,1921,18.72492246114037,0.4272246921983886,Random-069,rv2_coarse,random
6,3.93,1899,11.923737880358859,0.2736213227184327,Random-069,rv2_coarse,random
7,4.7,1907,6.526225868245455,0.14944684597217506,Random-069,rv2_coarse,random
8,6.55,1911,-1.5873991911421441,-0.03631247168989717,Random-069,rv2_coarse,random
9,9.18,1886,1.0112209792352478,0.02328494556012106,Random-069,rv2_coarse,random
1,0.45,1251,3.1510097789851508,0.08908838706161788,Random-070,rv2_coarse,random
2,0.7,1275,2.925768968468131,0.08193792034026195,Random-070,rv2_coarse,random
3,0.9,1269,-14.390940852102826,-0.40397861615176806,Random-070,rv2_coarse,random
4,1.31,1276,-13.582294828272882,-0.38023125779722083,Random-070,rv2_coarse,random
5,2.2,1267,-9.00714804690039,-0.25304571860719427,Random-070,rv2_coarse,random
6,3.93,1272,-3.1488848243721432,-0.08829034629754576,Random-070,rv2_coarse,random
7,4.7,1268,-5.739878557493184,-0.16119184901323158,Random-070,rv2_coarse,random
8,6.55,1257,3.5595383818479847,0.10039822653655658,Random-070,rv2_coarse,random
9,9.18,1246,-2.8643400676067974,-0.08114570858392482,Random-070,rv2_coarse,random
1,0.45,1876,-6.158744050497885,-0.1421921885544251,Random-071,rv2_coarse,random
2,0.7,1902,-10.096295846420393,-0.23150310040830344,Random-071,rv2_coarse,random
3,0.9,1890,-21.289410698413196,-0.4897029700556534,Random-071,rv2_coarse,random
4,1.31,1907,3.0222741663678248,0.06920835272106285,Random-071,rv2_coarse,random
5,2.2,1928,0.18827881350132575,0.004287932479032791,Random-071,rv2_coarse,random
6,3.93,1933,3.809516703072415,0.08664708468566881,Random-071,rv2_coarse,random
7,4.7,1933,4.01077953919935,0.09122478820168277,Random-071,rv2_coarse,random
8,6.55,1919,-7.810753340822659,-0.17830168027163265,Random-071,rv2_coarse,random
9,9.18,1901,-6.840189276377619,-0.15688342458446153,Random-071,rv2_coarse,random
1,0.45,2172,-7.161590702264731,-0.1536666367854173,Random-072,rv2_coarse,random
2,0.7,2187,-31.604461445420178,-0.675809049003944,Random-072,rv2_coarse,random
3,0.9,2174,-53.72444644675756,-1.1522379619991683,Random-072,rv2_coarse,random
4,1.31,2196,-46.69664069004684,-0.9964820295501853,Random-072,rv2_coarse,random
5,2.2,2220,-14.872205170116553,-0.31564497577285994,Random-072,rv2_coarse,random
6,3.93,2219,-1.5440147141969163,-0.03277727038136734,Random-072,rv2_coarse,random
7,4.7,2207,0.10573260098058719,0.0022506488930006496,Random-072,rv2_coarse,random
8,6.55,2191,-0.5648740600976043,-0.012067864992700284,Random-072,rv2_coarse,random
9,9.18,2186,0.4003367080164551,0.008562495077444374,Random-072,rv2_coarse,random
1,0.45,2081,6.185106603420301,0.13558484507555812,Random-073,rv2_coarse,random
2,0.7,2122,3.02121629473031,0.06558569553481935,Random-073,rv2_coarse,random
3,0.9,2107,36.438766952269276,0.7938371235577181,Random-073,rv2_coarse,random
4,1.31,2109,27.728117702686408,0.6037846934641979,Random-073,rv2_coarse,random
5,2.2,2111,-2.7110901570402057,-0.05900649844821362,Random-073,rv2_coarse,random
6,3.93,2129,2.2570854725345875,0.04891704056699573,Random-073,rv2_coarse,random
7,4.7,2114,-2.6529812217891395,-0.05770078006768205,Random-073,rv2_coarse,random
8,6.55,2091,2.2736847291790165,0.04972253115151875,Random-073,rv2_coarse,random
9,9.18,2084,4.12407163004,0.090339429269077,Random-073,rv2_coarse,random
1,0.45,2221,1.6587615599975127,0.03519732701956996,Random-074,rv2_coarse,random
2,0.7,2244,12.697767914971777,0.26805009078279773,Random-074,rv2_coarse,random
3,0.9,2224,42.55562121484734,0.9023801702521907,Random-074,rv2_coarse,random
4,1.31,2232,35.43663373512977,0.7500761641367859,Random-074,rv2_coarse,random
5,2.2,2276,24.24080457830412,0.5081136963167587,Random-074,rv2_coarse,random
6,3.93,2266,9.294632045773442,0.19525503821881698,Random-074,rv2_coarse,random
7,4.7,2264,0.7379524900118176,0.015509228381191805,Random-074,rv2_coarse,random
8,6.55,2233,-4.007400297557613,-0.08480439584860111,Random-074,rv2_coarse,random
9,9.18,2228,-0.05848117588336493,-0.0012389634742155774,Random-074,rv2_coarse,random
1,0.45,2101,-8.315190085079433,-0.18140913621700575,Random-075,rv2_coarse,random
2,0.7,2142,-45.58479011659636,-0.9849410230307221,Random-075,rv2_coarse,random
3,0.9,2120,-58.95303895435439,-1.2803781874150755,Random-075,rv2_coarse,random
4,1.31,2158,-62.449864710151,-1.3443296633976038,Random-075,rv2_coarse,random
5,2.2,2165,-25.07409553902072,-0.5388852865028044,Random-075,rv2_coarse,random
6,3.93,2171,-0.5158772256039472,-0.011071754408934785,Random-075,rv2_coarse,random
7,4.7,2157,0.9541264762857439,0.02054380455932276,Random-075,rv2_coarse,random
8,6.55,2165,-0.791311063828486,-0.017006630954262802,Random-075,rv2_coarse,random
9,9.18,2136,-2.2372672210410034,-0.048408010654019354,Random-075,rv2_coarse,random
1,0.45,2403,-4.532806679215404,-0.09246775459185308,Random-076,rv2_coarse,random
2,0.7,2433,-8.268530191053184,-0.16763212948151685,Random-076,rv2_coarse,random
3,0.9,2429,10.929104857673087,0.22175367983504649,Random-076,rv2_coarse,random
4,1.31,2439,-7.528854649301752,-0.15244844984691308,Random-076,rv2_coarse,random
5,2.2,2459,8.793665220723435,0.17733345005039372,Random-076,rv2_coarse,random
6,3.93,2449,-1.4145810032047297,-0.02858468620206631,Random-076,rv2_coarse,random
7,4.7,2421,-2.0859092285834038,-0.04239337676076607,Random-076,rv2_coarse,random
8,6.55,2403,-10.214221503091409,-0.20836673481476797,Random-076,rv2_coarse,random
9,9.18,2388,-5.407872137363093,-0.11066473629159139,Random-076,rv2_coarse,random
1,0.45,1795,5.488061024227545,0.12953487351745907,Random-077,rv2_coarse,random
2,0.7,1816,4.565047738349411,0.1071241530672679,Random-077,rv2_coarse,random
3,0.9,1821,10.859802599806025,0.2544877946393558,Random-077,rv2_coarse,random
4,1.31,1835,-0.00923205607700991,-0.00021551643748870576,Random-077,rv2_coarse,random
5,2.2,1844,9.712396388380075,0.2261756986072232,Random-077,rv2_coarse,random
6,3.93,1841,6.6910181632869525,0.1559427952286479,Random-077,rv2_coarse,random
7,4.7,1814,-2.0314275480271458,-0.0476960809995351,Random-077,rv2_coarse,random
8,6.55,1799,-6.524956020466789,-0.15383742685584137,Random-077,rv2_coarse,random
9,9.18,1817,-1.4520897863860691,-0.034065597212487635,Random-077,rv2_coarse,random
1,0.45,1698,0.35827406376366033,0.008694538338370215,Random-078,rv2_coarse,random
2,0.7,1730,0.4426095525150875,0.010641374590072762,Random-078,rv2_coarse,random
3,0.9,1712,-8.064911697816637,-0.19491611048026397,Random-078,rv2_coarse,random
4,1.31,1719,9.04931032407846,0.2182617048637903,Random-078,rv2_coarse,random
5,2.2,1732,30.63235650669606,0.736048554177644,Random-078,rv2_coarse,random
6,3.93,1725,11.752835774021506,0.2829750321665051,Random-078,rv2_coarse,random
7,4.7,1711,3.67222426197321,0.08877776162212651,Random-078,rv2_coarse,random
8,6.55,1705,-2.154959216236609,-0.05218874623717521,Random-078,rv2_coarse,random
9,9.18,1707,-0.6273813609469201,-0.015185001928733344,Random-078,rv2_coarse,random
1,0.45,752,9.777931357838698,0.35656446859453456,Random-079,rv2_coarse,random
2,0.7,746,2.5777288450303484,0.09437735845464207,Random-079,rv2_coarse,random
3,0.9,753,4.323435986084278,0.15755476598278187,Random-079,rv2_coarse,random
4,1.31,758,12.9443348385249,0.47015941327836935,Random-079,rv2_coarse,random
5,2.2,765,10.061902062034674,0.3637888368072771,Random-079,rv2_coarse,random
6,3.93,767,5.875088211672524,0.21213714013691082,Random-079,rv2_coarse,random
7,4.7,762,-1.8892648391725297,-0.06844084397536203,Random-079,rv2_coarse,random
8,6.55,760,-3.335116015367413,-0.12097737302552974,Random-079,rv2_coarse,random
9,9.18,753,-1.7185562615865229,-0.06262767171620404,Random-079,rv2_coarse,random
1,0.45,1675,-12.861364491242044,-0.31425315071179094,Random-080,rv2_coarse,random
2,0.7,1688,-27.87179380051798,-0.6783888468443913,Random-080,rv2_coarse,random
3,0.9,1678,-34.97837908951828,-0.8538934889218632,Random-080,rv2_coarse,random
4,1.31,1700,-34.14551884087527,-0.8281504754261567,Random-080,rv2_coarse,random
5,2.2,1720,-4.5401579134892,-0.10947292826501806,Random-080,rv2_coarse,random
6,3.93,1724,1.244119483919347,0.029963563432375263,Random-080,rv2_coarse,random
7,4.7,1720,1.4747738295647088,0.03555995468161757,Random-080,rv2_coarse,random
8,6.55,1716,-3.800902723403448,-0.09175465636951094,Random-080,rv2_coarse,random
9,9.18,1709,-2.2844114156182953,-0.05525903422563714,Random-080,rv2_coarse,random
1,0.45,2467,2.8760588599403833,0.05790461722806017,Random-081,rv2_coarse,random
2,0.7,2504,-22.281113958893474,-0.4452662085823161,Random-081,rv2_coarse,random
3,0.9,2478,-20.477723253807206,-0.4113684860798102,Random-081,rv2_coarse,random
4,1.31,2502,-20.168138615926683,-0.40320152395217873,Random-081,rv2_coarse,random
5,2.2,2525,2.386050880617608,0.0474841872789563,Random-081,rv2_coarse,random
6,3.93,2508,-13.194371501583648,-0.26346622077669074,Random-081,rv2_coarse,random
7,4.7,2487,-3.0344280636135945,-0.06084696959243681,Random-081,rv2_coarse,random
8,6.55,2489,-2.5903939131384406,-0.05192223310459955,Random-081,rv2_coarse,random
9,9.18,2470,-3.797119014214637,-0.07640217689871465,Random-081,rv2_coarse,random
1,0.45,2099,-3.686443867630471,-0.08046396069392053,Random-082,rv2_coarse,random
2,0.7,2126,-20.67027997558075,-0.448295860861882,Random-082,rv2_coarse,random
3,0.9,2115,-37.32667758242584,-0.8116413220276988,Random-082,rv2_coarse,random
4,1.31,2135,-7.3636928907955115,-0.1593663873862651,Random-082,rv2_coarse,random
5,2.2,2168,-0.3008118390461235,-0.006460487430284133,Random-082,rv2_coarse,random
6,3.93,2155,-3.663330404209392,-0.07891370849009004,Random-082,rv2_coarse,random
7,4.7,2160,-0.04146400750483085,-0.0008921633918512734,Random-082,rv2_coarse,random
8,6.55,2137,-2.7896239779102623,-0.06034529382416874,Random-082,rv2_coarse,random
9,9.18,2134,-6.2464877713045635,-0.13521930099405285,Random-082,rv2_coarse,random
1,0.45,2236,7.2248866150094555,0.15279007222859806,Random-083,rv2_coarse,random
2,0.7,2265,4.906975479772957,0.10310501378278966,Random-083,rv2_coarse,random
3,0.9,2247,50.80954704626786,1.071874124754262,Random-083,rv2_coarse,random
4,1.31,2272,20.19258368095001,0.42363099502247964,Random-083,rv2_coarse,random
5,2.2,2285,-38.102445066153265,-0.7970943732290171,Random-083,rv2_coarse,random
6,3.93,2267,-13.879566183629658,-0.2915077679215501,Random-083,rv2_coarse,random
7,4.7,2289,-12.662991557847077,-0.2646753042615338,Random-083,rv2_coarse,random
8,6.55,2284,5.479643668732278,0.11465797523759828,Random-083,rv2_coarse,random
9,9.18,2262,9.063010373250897,0.19055755716614084,Random-083,rv2_coarse,random
1,0.45,1285,-7.3547792603406625,-0.20517199384192694,Random-084,rv2_coarse,random
2,0.7,1291,-4.122983279835818,-0.11474887924168864,Random-084,rv2_coarse,random
3,0.9,1281,4.085163721192028,0.11413922031931141,Random-084,rv2_coarse,random
4,1.31,1300,-3.856065765362174,-0.10694802183518931,Random-084,rv2_coarse,random
5,2.2,1309,-1.2939073913694517,-0.03576295287942319,Random-084,rv2_coarse,random
6,3.93,1296,-1.2980801677515779,-0.03605778243754383,Random-084,rv2_coarse,random
7,4.7,1299,-2.7570594651655016,-0.07649649870707066,Random-084,rv2_coarse,random
8,6.55,1299,-2.9929260202366392,-0.08304077744062978,Random-084,rv2_coarse,random
9,9.18,1282,-5.781502362251681,-0.16147180306855569,Random-084,rv2_coarse,random
1,0.45,975,6.7540197861173565,0.21630174382280035,Random-085,rv2_coarse,random
2,0.7,973,-5.290152707468845,-0.16959450965881268,Random-085,rv2_coarse,random
3,0.9,968,-3.442644084266708,-0.11065077169076097,Random-085,rv2_coarse,random
4,1.31,981,7.2825042874262405,0.23251246762441946,Random-085,rv2_coarse,random
5,2.2,990,3.3179629512329067,0.10545178488344915,Random-085,rv2_coarse,random
6,3.93,985,5.8073811838150196,0.18503855055638777,Random-085,rv2_coarse,random
7,4.7,981,2.840589026033534,0.09069302782152228,Random-085,rv2_coarse,random
8,6.55,978,-2.6795800307170636,-0.0856835211015608,Random-085,rv2_coarse,random
9,9.18,969,-1.6377717764205628,-0.052612809574383954,Random-085,rv2_coarse,random
1,0.45,1851,6.199209823395046,0.1440897628914427,Random-086,rv2_coarse,random
2,0.7,1880,14.905601126933195,0.3437720553506598,Random-086,rv2_coarse,random
3,0.9,1869,21.958405392784314,0.5079209753216284,Random-086,rv2_coarse,random
4,1.31,1882,-7.954276333533141,-0.1833542009686758,Random-086,rv2_coarse,random
5,2.2,1884,-19.86060192631182,-0.457564115491212,Random-086,rv2_coarse,random
6,3.93,1888,-2.4334072320193614,-0.056003323320181,Random-086,rv2_coarse,random
7,4.7,1877,-5.436515686216224,-0.12548404480883218,Random-086,rv2_coarse,random
8,6.55,1875,2.8404967535028307,0.0655984626106847,Random-086,rv2_coarse,random
9,9.18,1849,3.8833863529864496,0.0903113105345686,Random-086,rv2_coarse,random
1,0.45,1088,-2.740709033179001,-0.08308994730059911,Random-087,rv2_coarse,random
2,0.7,1092,-3.209471362746557,-0.09712302170231386,Random-087,rv2_coarse,random
3,0.9,1085,-0.03635150656140292,-0.0011035894637087462,Random-087,rv2_coarse,random
4,1.31,1103,-2.845798590521317,-0.08568728919858697,Random-087,rv2_coarse,random
5,2.2,1120,-3.3353405693013642,-0.09966236175756636,Random-087,rv2_coarse,random
6,3.93,1118,-2.4793057535694074,-0.07414966383808402,Random-087,rv2_coarse,random
7,4.7,1108,-2.1071364718304575,-0.06330278017088123,Random-087,rv2_coarse,random
8,6.55,1101,-4.17163918732802,-0.12572252042822485,Random-087,rv2_coarse,random
9,9.18,1091,-5.708329274951807,-0.17282105077902538,Random-087,rv2_coarse,random
1,0.45,1411,0.11881449539244025,0.0031630490089241863,Random-088,rv2_coarse,random
2,0.7,1427,-8.019538004543655,-0.2122938256277456,Random-088,rv2_coarse,random
3,0.9,1414,16.84097565153685,0.44786027582146704,Random-088,rv2_coarse,random
4,1.31,1426,6.274682481315201,0.1661621072673655,Random-088,rv2_coarse,random
5,2.2,1434,6.299348753167639,0.16634933817434414,Random-088,rv2_coarse,random
6,3.93,1411,1.2922115460386234,0.03440092420135735,Random-088,rv2_coarse,random
7,4.7,1418,2.181066904386896,0.057920309300680414,Random-088,rv2_coarse,random
8,6.55,1416,-3.677149317078032,-0.09771914059136447,Random-088,rv2_coarse,random
9,9.18,1410,-3.8551685376907723,-0.1026676952168272,Random-088,rv2_coarse,random
1,0.45,2214,-1.1278805297153196,-0.023970345362134344,Random-089,rv2_coarse,random
2,0.7,2243,15.292644322340298,0.3228999300943398,Random-089,rv2_coarse,random
3,0.9,2217,47.83487757239728,1.01592540374076,Random-089,rv2_coarse,random
4,1.31,2215,44.621359166185435,0.948103892221693,Random-089,rv2_coarse,random
5,2.2,2234,27.706457383826674,0.5861913626797192,Random-089,rv2_coarse,random
6,3.93,2223,5.7009013206866275,0.12091322151937964,Random-089,rv2_coarse,random
7,4.7,2225,2.605029519584688,0.05522651536227512,Random-089,rv2_coarse,random
8,6.55,2220,-2.6695396926734376,-0.05665782457814167,Random-089,rv2_coarse,random
9,9.18,2223,-1.305830811225395,-0.02769600827356727,Random-089,rv2_coarse,random
1,0.45,918,-1.6788289894108677,-0.05540961329810612,Random-090,rv2_coarse,random
2,0.7,921,-10.48374499943662,-0.34545114283814204,Random-090,rv2_coarse,random
3,0.9,920,-3.2285617847284795,-0.1064425299000906,Random-090,rv2_coarse,random
4,1.31,930,1.129534446675905,0.03703889362689951,Random-090,rv2_coarse,random
5,2.2,937,0.19377287283260466,0.006330283826598481,Random-090,rv2_coarse,random
6,3.93,929,-0.00880563847917258,-0.00028890362706778585,Random-090,rv2_coarse,random
7,4.7,924,0.37604201717862223,0.012370874128938253,Random-090,rv2_coarse,random
8,6.55,914,-1.0748733231178487,-0.03555364949014769,Random-090,rv2_coarse,random
9,9.18,901,-5.450591632878148,-0.18158553491677526,Random-090,rv2_coarse,random
1,0.45,2277,-17.118963721207713,-0.3587533426524504,Random-091,rv2_coarse,random
2,0.7,2312,-8.463264947765607,-0.1760127069277492,Random-091,rv2_coarse,random
3,0.9,2302,30.302994876145853,0.6315865788873565,Random-091,rv2_coarse,random
4,1.31,2308,9.76110864630721,0.20318013497027604,Random-091,rv2_coarse,random
5,2.2,2343,8.088185924058022,0.1670955874859954,Random-091,rv2_coarse,random
6,3.93,2331,4.55213697981126,0.09428534299835772,Random-091,rv2_coarse,random
7,4.7,2294,0.9141638849532978,0.019086546435072547,Random-091,rv2_coarse,random
8,6.55,2303,-0.9444369611320649,-0.019680041329403715,Random-091,rv2_coarse,random
9,9.18,2271,-2.5618462523164562,-0.05375817232992186,Random-091,rv2_coarse,random
1,0.45,2049,-3.7484086358021957,-0.08280869690758158,Random-092,rv2_coarse,random
2,0.7,2085,-8.744423365540118,-0.19150413084912837,Random-092,rv2_coarse,random
3,0.9,2079,-27.536625012608088,-0.603925636683902,Random-092,rv2_coarse,random
4,1.31,2095,-11.699258783858394,-0.2556032278114488,Random-092,rv2_coarse,random
5,2.2,2128,-4.322772474883939,-0.09370797772390792,Random-092,rv2_coarse,random
6,3.93,2140,-8.998971987470172,-0.19452974309650678,Random-092,rv2_coarse,random
7,4.7,2126,-0.20771507103556508,-0.004504912690775461,Random-092,rv2_coarse,random
8,6.55,2124,0.36250683734293687,0.007865728396129935,Random-092,rv2_coarse,random
9,9.18,2094,1.4669995420919266,0.032058384957496806,Random-092,rv2_coarse,random
1,0.45,888,11.01779397286949,0.36973295699959696,Random-093,rv2_coarse,random
2,0.7,886,-4.5942152584586795,-0.1543456801643275,Random-093,rv2_coarse,random
3,0.9,882,-4.351024022997008,-0.1465065996079408,Random-093,rv2_coarse,random
4,1.31,893,6.010028865087134,0.20111794759709262,Random-093,rv2_coarse,random
5,2.2,901,4.959277923492593,0.1652175020976276,Random-093,rv2_coarse,random
6,3.93,894,5.639615405947831,0.18861695476029486,Random-093,rv2_coarse,random
7,4.7,894,2.8849648358679976,0.09648765789207245,Random-093,rv2_coarse,random
8,6.55,889,-0.6908569544799942,-0.023170598577027354,Random-093,rv2_coarse,random
9,9.18,882,-1.185466127399126,-0.03991672083575608,Random-093,rv2_coarse,random
1,0.45,1272,-0.1385581187646188,-0.003884976736328829,Random-094,rv2_coarse,random
2,0.7,1285,-1.889418960895383,-0.05270802041605962,Random-094,rv2_coarse,random
3,0.9,1270,-11.44941259095359,-0.3212782646996442,Random-094,rv2_coarse,random
4,1.31,1269,-3.957768214982171,-0.11110140351277475,Random-094,rv2_coarse,random
5,2.2,1271,6.998674272872024,0.19631026354568396,Random-094,rv2_coarse,random
6,3.93,1276,4.290262645394705,0.12010429625950735,Random-094,rv2_coarse,random
7,4.7,1288,5.258952253056431,0.14653497558012063,Random-094,rv2_coarse,random
8,6.55,1279,-0.8736305982364589,-0.02442826171519596,Random-094,rv2_coarse,random
9,9.18,1272,-2.362300556479808,-0.06623561858350083,Random-094,rv2_coarse,random
1,0.45,1898,-8.059880300807778,-0.185003731434116,Random-095,rv2_coarse,random
2,0.7,1944,4.999444526034183,0.11338970450124294,Random-095,rv2_coarse,random
3,0.9,1910,4.86161716226099,0.11124079215354393,Random-095,rv2_coarse,random
4,1.31,1910,-17.520539092077563,-0.40089513067569915,Random-095,rv2_coarse,random
5,2.2,1928,-11.669820701918326,-0.26577288374452435,Random-095,rv2_coarse,random
6,3.93,1924,4.244111653251127,0.09675741717409941,Random-095,rv2_coarse,random
7,4.7,1920,-1.5911878459373787,-0.03631372818533155,Random-095,rv2_coarse,random
8,6.55,1916,-0.5940765630003634,-0.013572025499221792,Random-095,rv2_coarse,random
9,9.18,1895,-3.3640517942524286,-0.07727839019233808,Random-095,rv2_coarse,random
1,0.45,2226,-11.862951965311234,-0.2514375821966899,Random-096,rv2_coarse,random
2,0.7,2240,-12.7831633426092,-0.27009362219739425,Random-096,rv2_coarse,random
3,0.9,2205,-13.36031933386004,-0.2845198307772929,Random-096,rv2_coarse,random
4,1.31,2230,-19.538536418336474,-0.4137515151751269,Random-096,rv2_coarse,random
5,2.2,2250,-1.0723595139059376,-0.022607323563291794,Random-096,rv2_coarse,random
6,3.93,2250,-9.308872906606524,-0.19624827222605667,Random-096,rv2_coarse,random
7,4.7,2240,-0.5786806945623347,-0.012226861278465258,Random-096,rv2_coarse,random
8,6.55,2233,-7.96639310634237,-0.16858439494741112,Random-096,rv2_coarse,random
9,9.18,2217,-7.870027489821225,-0.167145005084348,Random-096,rv2_coarse,random
1,0.45,2206,-6.042222956243395,-0.12864532027383122,Random-097,rv2_coarse,random
2,0.7,2255,13.954034219918231,0.2938505517940111,Random-097,rv2_coarse,random
3,0.9,2222,18.76705631417494,0.39812929044209605,Random-097,rv2_coarse,random
4,1.31,2249,32.4553955010269,0.6843719138481946,Random-097,rv2_coarse,random
5,2.2,2257,8.216009748321824,0.1729398851974927,Random-097,rv2_coarse,random
6,3.93,2240,-7.730134265301055,-0.16332889659854707,Random-097,rv2_coarse,random
7,4.7,2227,0.21725275074934225,0.004603680499260423,Random-097,rv2_coarse,random
8,6.55,2220,-4.117649677406303,-0.0873922473365025,Random-097,rv2_coarse,random
9,9.18,2218,-3.165501599537489,-0.06721431336369725,Random-097,rv2_coarse,random
1,0.45,2232,3.927574373586034,0.08313374070801999,Random-098,rv2_coarse,random
2,0.7,2265,3.2865274500341313,0.06905627701424023,Random-098,rv2_coarse,random
