target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-70,random,rv1_coarse,6,3.93,3468,571547,1169358.3983564014,2944495.286622243,1775136.8882658416,28.49409683487503,0.0
Random-70,random,rv1_coarse,7,4.7,3380,563103,488006.5812430658,663323.5867648353,175317.00552176946,8.07380881883267,6.661338147750939e-16
Random-70,random,rv1_coarse,8,6.55,3342,562845,869646.862382342,1455217.4127365684,585570.5503542264,2.443035513798458,0.014564304006601247
Random-70,random,rv1_coarse,9,9.18,3024,512524,2243825.7888080254,1839491.1233181122,-404334.6654899132,-0.6655584397951692,0.5056933782977482
Random-71,random,rv1_coarse,1,0.45,60966,501937,64258505.905470595,65793825.21313797,1535319.3076673746,1.8008255111590048,0.07173038656303254
Random-71,random,rv1_coarse,2,0.7,61990,514489,18888874.550475698,22965491.616824232,4076617.066348534,10.324948386972657,0.0
Random-71,random,rv1_coarse,3,0.9,62089,514433,1649092.2797504012,2970825.0973655856,1321732.8176151845,24.222009629778633,0.0
Random-71,random,rv1_coarse,4,1.31,62118,514881,1849570.1521801099,2471801.998999697,622231.8468195873,21.950362182146,0.0
Random-71,random,rv1_coarse,5,2.2,62074,513940,1422337.149169123,1580277.0192959225,157939.87012679945,6.266931569776513,3.6823188942491925e-10
Random-71,random,rv1_coarse,6,3.93,61840,513175,4461973.265485464,2749635.808001095,-1712337.4574843687,-11.013318951764097,0.0
Random-71,random,rv1_coarse,7,4.7,60431,506052,799675.2243542819,645869.9707533752,-153805.2536009067,-4.073695460030862,4.627298160753135e-05
Random-71,random,rv1_coarse,8,6.55,60787,505400,2779058.5682570226,1292120.2439595489,-1486938.3242974738,-17.16170637253439,0.0
Random-71,random,rv1_coarse,9,9.18,55878,459670,3115018.0499628517,1687096.6107795232,-1427921.4391833285,-8.903513931774384,0.0
Random-72,random,rv1_coarse,1,0.45,97772,465131,69567228.60179019,64799405.41951734,-4767823.1822728515,-6.380295882354369,1.7674617325269537e-10
Random-72,random,rv1_coarse,2,0.7,100158,476321,20208874.652225308,23014592.433284875,2805717.781059567,8.739590084117813,0.0
Random-72,random,rv1_coarse,3,0.9,100260,476262,2648858.9047338893,2866292.847386258,217433.94265236892,2.8496082232494926,0.004377311097658598
Random-72,random,rv1_coarse,4,1.31,100553,476446,2396345.9040618604,2406601.6171170603,10255.713055199943,0.20750048823035966,0.8356190114170066
Random-72,random,rv1_coarse,5,2.2,100208,475806,1508749.0173123193,1574736.3546647953,65987.33735247608,2.1166561617975126,0.03428903992789545
Random-72,random,rv1_coarse,6,3.93,99986,475029,2590659.5371477497,3006012.4708751007,415352.933727351,4.137515651370677,3.510865075728731e-05
Random-72,random,rv1_coarse,7,4.7,98695,467788,531698.9658851405,689827.3031471664,158128.33726202592,5.037351423698382,4.7201769115545744e-07
Random-72,random,rv1_coarse,8,6.55,98482,467705,1252859.0002738568,1493642.6688207858,240783.66854692902,5.7064689874250085,1.153439099788045e-08
Random-72,random,rv1_coarse,9,9.18,90125,425423,1842395.8006253901,1841749.8728124346,-645.9278129555751,-0.005534199900076994,0.9955843698831985
Random-73,random,rv1_coarse,1,0.45,23782,539121,82484849.86917458,64883921.4526072,-17600928.416567385,-11.395109343857728,0.0
Random-73,random,rv1_coarse,2,0.7,24384,552095,21960281.147796,22552159.781060155,591878.6332641542,0.968926863375007,0.332581681170236
Random-73,random,rv1_coarse,3,0.9,24612,551910,2188366.071528111,2857025.4065301293,668659.3350020181,11.133227009966816,0.0
Random-73,random,rv1_coarse,4,1.31,24652,552347,1889150.6609326198,2427829.139411957,538678.4784793372,15.881595307222693,0.0
Random-73,random,rv1_coarse,5,2.2,24586,551428,1364609.7614103965,1572113.5522687174,207503.7908583209,4.671197279870845,2.9944916501989383e-06
Random-73,random,rv1_coarse,6,3.93,24379,550636,3382347.078006109,2913929.6070250985,-468417.4709810107,-2.015905081987759,0.04380990211018476
Random-73,random,rv1_coarse,7,4.7,23971,542512,614055.4289624621,664408.2365643183,50352.807601856184,0.6022896382303359,0.5469813569187256
Random-73,random,rv1_coarse,8,6.55,23789,542398,1411972.6982537946,1453506.0711268038,41533.37287300918,0.6248551718287024,0.5320661163051574
Random-73,random,rv1_coarse,9,9.18,22151,493397,2961980.2926381,1791575.2471349058,-1170405.0455031944,-4.106161882372036,4.0228760255445195e-05
Random-74,random,rv1_coarse,1,0.45,114747,448156,58592581.72590811,67428788.95236698,8836207.22645887,13.50562996767049,0.0
Random-74,random,rv1_coarse,2,0.7,116917,459562,25285078.406421773,21825474.338149477,-3459604.0682722963,-10.327227449677677,0.0
Random-74,random,rv1_coarse,3,0.9,116656,459866,2493079.3005425525,2913562.4268513033,420483.1263087508,4.19113325274655,2.77564574255873e-05
Random-74,random,rv1_coarse,4,1.31,117060,459939,2536810.4489428373,2371219.7761156117,-165590.67282722564,-2.6442242882905433,0.00818783812813595
Random-74,random,rv1_coarse,5,2.2,116907,459107,1755004.122952722,1514430.101245323,-240574.02170739905,-2.453936611323614,0.014130188720913983
Random-74,random,rv1_coarse,6,3.93,116652,458363,3668363.5241077626,2746842.220454889,-921521.3036528737,-7.563115992104409,3.930189507173054e-14
Random-74,random,rv1_coarse,7,4.7,114850,451633,768428.1420430287,635283.4974614317,-133144.64458159707,-4.673946491262409,2.954663424148407e-06
Random-74,random,rv1_coarse,8,6.55,114888,451299,1885690.1596692267,1341294.869746482,-544395.2899227447,-10.133894415861878,0.0
Random-74,random,rv1_coarse,9,9.18,104557,410991,2089688.3182167904,1778815.4392311624,-310872.878985628,-3.0223927749473023,0.0025078491221057764
Random-75,random,rv1_coarse,1,0.45,84479,478424,68964748.7848665,65038263.7669578,-3926485.0179087,-4.989676536327729,6.048048029061448e-07
Random-75,random,rv1_coarse,2,0.7,86818,489661,18942859.134238955,23162622.723712746,4219763.589473791,13.292272665131044,0.0
Random-75,random,rv1_coarse,3,0.9,86978,489544,3806449.142185557,2654722.812211933,-1151726.329973624,-8.96150711159037,0.0
Random-75,random,rv1_coarse,4,1.31,87081,489918,2950088.076877336,2307894.1046002223,-642193.9722771137,-7.717769830567914,1.176836406102666e-14
Random-75,random,rv1_coarse,5,2.2,86590,489424,1587193.6850106113,1559021.6791767494,-28172.005833861884,-0.6821113773318311,0.49516852697665303
Random-75,random,rv1_coarse,6,3.93,86397,488618,2691843.614518227,2976569.7738213735,284726.1593031464,2.7924902951477817,0.005230403655010818
Random-75,random,rv1_coarse,7,4.7,85058,481425,552506.3360097766,681671.8699575657,129165.53394778911,3.565886782848355,0.00036262790722041416
Random-75,random,rv1_coarse,8,6.55,84646,481541,1369205.1549277597,1466272.7886966644,97067.63376890472,1.9918378813957875,0.04638884841465818
Random-75,random,rv1_coarse,9,9.18,77667,437881,2352533.20754124,1751285.123224671,-601248.0843165689,-4.144110719861258,3.411349056747781e-05
Random-76,random,rv1_coarse,1,0.45,89213,473690,61953523.298616834,66319490.897000685,4365967.598383851,6.0128957714555815,1.822382245109111e-09
Random-76,random,rv1_coarse,2,0.7,91017,485462,24951416.976005744,22072605.128572684,-2878811.8474330604,-7.820586583912898,5.329070518200751e-15
Random-76,random,rv1_coarse,3,0.9,91052,485470,2506845.775976823,2888803.914302123,381958.1383252996,3.7573595332895446,0.0001717156984577528
Random-76,random,rv1_coarse,4,1.31,91290,485709,2494749.5686880243,2387910.8594540292,-106838.70923399506,-1.7084288441030833,0.08755679899073199
Random-76,random,rv1_coarse,5,2.2,91107,484907,1732955.909645021,1531372.6414228734,-201583.2682221476,-1.6278546318338973,0.10355571319101942
Random-76,random,rv1_coarse,6,3.93,90815,484200,4262099.760727423,2684655.499252627,-1577444.261474796,-12.688514651759645,0.0
Random-76,random,rv1_coarse,7,4.7,88897,477586,826457.9894306968,631717.278220509,-194740.71121018787,-5.987741369980971,2.12775042029989e-09
Random-76,random,rv1_coarse,8,6.55,89182,477005,2444589.02466073,1266139.4871930114,-1178449.5374677184,-18.258209388709876,0.0
Random-76,random,rv1_coarse,9,9.18,81737,433811,2925354.327239538,1637715.482150682,-1287638.845088856,-10.064199005855375,0.0
Random-77,random,rv1_coarse,1,0.45,143616,419287,63633472.709741116,66310556.9701841,2677084.260442987,4.32986005136868,1.4920413311081404e-05
Random-77,random,rv1_coarse,2,0.7,146929,429550,22403961.580997873,22569252.656728733,165291.07573086023,0.5594194555931206,0.5758754865011759
Random-77,random,rv1_coarse,3,0.9,146943,429579,2595588.1886891974,2908143.6538097453,312555.4651205479,3.481338750198882,0.0004989140803772774
Random-77,random,rv1_coarse,4,1.31,147099,429900,2560562.017907514,2351522.1481458703,-209039.86976164347,-3.940945598364029,8.116103309596667e-05
Random-77,random,rv1_coarse,5,2.2,147031,428983,1723574.4649213096,1508308.83821183,-215265.6267094796,-5.450762470498324,5.015432114063856e-08
Random-77,random,rv1_coarse,6,3.93,146697,428318,2521715.406962759,3074922.5982876443,553207.1913248855,5.690707985596341,1.265137061778887e-08
Random-77,random,rv1_coarse,7,4.7,144986,421497,619564.0875157554,676970.0499175114,57405.96240175597,1.7419160288461537,0.08152313875884487
Random-77,random,rv1_coarse,8,6.55,144727,421460,1123238.8140562824,1564573.6739996015,441334.8599433191,11.695246641217901,0.0
Random-77,random,rv1_coarse,9,9.18,131508,384040,1251885.5653797856,2043890.5081264526,792004.942746667,10.527928707394702,0.0
Random-78,random,rv1_coarse,1,0.45,145177,417726,67953732.05938621,64819092.797322266,-3134639.262063943,-4.934170423178877,8.049213595651139e-07
Random-78,random,rv1_coarse,2,0.7,148807,427672,24928712.616962984,21691500.054808024,-3237212.56215496,-10.588808998422783,0.0
Random-78,random,rv1_coarse,3,0.9,148697,427825,2718449.315728735,2866722.8422125345,148273.52648379933,1.3776983518422636,0.16829644044114467
Random-78,random,rv1_coarse,4,1.31,148725,428274,1934426.4748448662,2568164.0872170255,633737.6123721593,11.95856610997919,0.0
Random-78,random,rv1_coarse,5,2.2,148372,427642,1349745.3946714029,1637335.2098163534,287589.8151449505,7.658049386814064,1.887379141862766e-14
Random-78,random,rv1_coarse,6,3.93,148227,426788,2660090.8300104104,3028846.8725658404,368756.04255543,3.9290150486829036,8.529450233152325e-05
Random-78,random,rv1_coarse,7,4.7,146095,420388,660168.6687396609,663010.4148146947,2841.7460750337923,0.048740748872936036,0.9611259015453837
Random-78,random,rv1_coarse,8,6.55,146441,419746,1232470.4172210654,1528267.1046716957,295796.68745063036,7.187920080248315,6.579181643928678e-13
Random-78,random,rv1_coarse,9,9.18,132816,382732,1423776.7256382008,1986947.3889836345,563170.6633454338,6.49956981201671,8.055001110562898e-11
Random-79,random,rv1_coarse,1,0.45,91616,471287,69584921.97489911,64858243.71431293,-4726678.26058618,-6.2734771587387925,3.5307268220208243e-10
Random-79,random,rv1_coarse,2,0.7,93954,482525,25908243.508972347,21868775.79232222,-4039467.7166501284,-10.879841013912982,0.0
Random-79,random,rv1_coarse,3,0.9,93964,482558,2758390.129353673,2842127.9675311674,83737.83817749424,0.6897729759134208,0.4903369656494263
Random-79,random,rv1_coarse,4,1.31,93864,483135,1893344.1586005427,2504183.3600488603,610839.2014483176,10.064818498901762,0.0
Random-79,random,rv1_coarse,5,2.2,93659,482355,1376989.2415253546,1599424.266613692,222435.02508833748,5.1636068872727785,2.422361533582773e-07
Random-79,random,rv1_coarse,6,3.93,93571,481444,2665953.5773931863,2985844.3356201868,319890.7582270005,2.951549170669949,0.0031618419975452117
Random-79,random,rv1_coarse,7,4.7,92543,473940,619081.1871025681,670712.1864046244,51630.99930205627,1.5072776595710828,0.1317395014818319
Random-79,random,rv1_coarse,8,6.55,92590,473597,1200211.6978077416,1500939.8357375085,300728.1379297669,6.589456169687419,4.41440217713307e-11
Random-79,random,rv1_coarse,9,9.18,83993,431555,1380698.237348369,1931618.6595526552,550920.4222042861,5.749956811183744,8.926624994742838e-09
Random-80,random,rv1_coarse,1,0.45,54620,508283,72351269.35417847,64905009.58110841,-7446259.77307006,-7.704223683721783,1.3100631690576847e-14
Random-80,random,rv1_coarse,2,0.7,55999,520480,20614484.10234825,22732907.42119748,2118423.318849232,5.067603108602345,4.028562923252821e-07
Random-80,random,rv1_coarse,3,0.9,56099,520423,2020004.1806439173,2915629.676898504,895625.4962545868,17.296067866332464,0.0
Random-80,random,rv1_coarse,4,1.31,56093,520906,1750920.5780087812,2475227.960088462,724307.3820796809,26.521480998138344,0.0
Random-80,random,rv1_coarse,5,2.2,56005,520009,1205988.9839095995,1601734.4208477417,395745.4369381422,15.819015494238727,0.0
Random-80,random,rv1_coarse,6,3.93,55857,519158,3458339.3357649054,2877352.024298504,-580987.3114664014,-3.976661115148446,6.988965269583147e-05
Random-80,random,rv1_coarse,7,4.7,55006,511477,500333.8433666611,679693.5161002626,179359.67273360153,6.2287868676170355,4.700606570651189e-10
Random-80,random,rv1_coarse,8,6.55,54616,511571,1429729.884202527,1454113.069603614,24383.18540108693,0.4444192714578429,0.6567394829000128
Random-80,random,rv1_coarse,9,9.18,50123,465425,2436842.963725407,1777787.6087490767,-659055.3549763304,-3.8132351640671938,0.00013715948967352176
Random-81,random,rv1_coarse,1,0.45,137947,424956,59828258.528298445,67510072.89657417,7681814.368275724,12.382030588978125,0.0
Random-81,random,rv1_coarse,2,0.7,141014,435465,23426647.862536997,22235837.158312317,-1190810.7042246796,-3.9356047070961138,8.29874720165158e-05
Random-81,random,rv1_coarse,3,0.9,140902,435620,2633441.550674097,2891565.5307318578,258123.9800577606,2.4984055117101183,0.01247533952530211
Random-81,random,rv1_coarse,4,1.31,141121,435878,2565728.7702906136,2352716.2966883057,-213012.47360230796,-3.52826812158791,0.00041828823885148303
Random-81,random,rv1_coarse,5,2.2,141029,434985,1824921.9233832418,1478420.6663716112,-346501.2570116306,-4.073063695651027,4.639872837475245e-05
Random-81,random,rv1_coarse,6,3.93,140856,434159,2800279.6824556473,2977104.2119514057,176824.52949575847,1.7974844538740082,0.07225874396400878
