event_type,pre_event_time,post_event_time,event_time,event_key,planet,sun_sep_deg,mercury_sep_deg,venus_sep_deg,earth_sep_deg,mars_sep_deg,jupiter_sep_deg,saturn_sep_deg,uranus_sep_deg,neptune_sep_deg
DISAPPEARANCE,1975-01-04 20:02:02.487,1975-01-04 20:02:06.297,1975-01-04 20:02:06.297,1975-01-04 20:02:02.487|1975-01-04 20:02:06.297|DISAPPEARANCE,mars,117.41639019280136,75.41505812931479,76.62543100394727,133.15195225761116,0.0,112.6875246885385,135.78423055375524,32.0683212651806,8.599671798941745
DISAPPEARANCE,1975-01-04 23:43:57.277,1975-01-04 23:43:59.202,1975-01-04 23:43:59.202,1975-01-04 23:43:57.277|1975-01-04 23:43:59.202|DISAPPEARANCE,mars,120.09329846072471,75.88517177869355,76.79490952679159,135.19920951492986,0.0,112.62437336403548,135.85657890616713,32.14484205122666,8.52496003083622
REAPPEARANCE,1975-01-05 00:19:14.955,1975-01-05 00:19:16.880,1975-01-05 00:19:16.880,1975-01-05 00:19:14.955|1975-01-05 00:19:16.880|REAPPEARANCE,mars,121.03070639811148,75.96010342601305,76.82166972596431,135.4036779014655,0.0,112.61392509512349,135.86846278420575,32.15734995958855,8.512887232107124
DISAPPEARANCE,1975-01-05 03:25:50.062,1975-01-05 03:25:51.987,1975-01-05 03:25:51.987,1975-01-05 03:25:50.062|1975-01-05 03:25:51.987|DISAPPEARANCE,mars,121.95020609898094,76.35716540330766,76.96424969272256,137.23956492657638,0.0,112.56125925490083,135.92884847132385,32.22130791989349,8.450348254226771
REAPPEARANCE,1975-01-05 04:01:15.440,1975-01-05 04:01:19.249,1975-01-05 04:01:19.249,1975-01-05 04:01:15.440|1975-01-05 04:01:19.249|REAPPEARANCE,mars,122.72933593124202,76.43272803183514,76.99110688172308,137.43992314071087,0.0,112.55076977438974,135.94077351379528,32.233863697054126,8.438238412380358
DISAPPEARANCE,1975-01-05 07:07:44.771,1975-01-05 07:07:46.696,1975-01-05 07:07:46.696,1975-01-05 07:07:44.771|1975-01-05 07:07:46.696|DISAPPEARANCE,mars,123.21311845426101,76.83112895410245,77.13347141753047,139.2730779855642,0.0,112.49816706181487,136.0010549548104,32.297734506270146,8.375822270363201
REAPPEARANCE,1975-01-05 07:43:12.074,1975-01-05 07:43:15.884,1975-01-05 07:43:15.884,1975-01-05 07:43:12.074|1975-01-05 07:43:15.884|REAPPEARANCE,mars,123.86062559018463,76.9070527533553,77.16032658030285,139.46839832666905,0.0,112.48767279810932,136.01297916209427,32.31029377104536,8.36371839066894
DISAPPEARANCE,1975-01-05 10:49:39.478,1975-01-05 10:49:41.403,1975-01-05 10:49:41.403,1975-01-05 10:49:39.478|1975-01-05 10:49:41.403|DISAPPEARANCE,mars,124.03885764780195,77.30701391445014,77.30254599680885,141.29976609504723,0.0,112.43510146268491,136.07319169803995,32.374113891526484,8.301390754059186
DISAPPEARANCE,1975-01-05 14:31:30.378,1975-01-05 14:31:36.113,1975-01-05 14:31:36.113,1975-01-05 14:31:30.378|1975-01-05 14:31:36.113|DISAPPEARANCE,mars,124.53766410812503,77.78483946697129,77.47146876961388,143.31968542334027,0.0,112.37205747582979,136.14526298223058,32.45044964699189,8.22705130497086
REAPPEARANCE,1975-01-05 15:07:14.925,1975-01-05 15:07:16.850,1975-01-05 15:07:16.850,1975-01-05 15:07:14.925|1975-01-05 15:07:16.850|REAPPEARANCE,mars,124.99327716407997,77.86177684343797,77.49841695126915,143.50692336145136,0.0,112.36151439211355,136.1572299454112,32.463062360455744,8.214915371393753
DISAPPEARANCE,1975-01-05 18:13:26.902,1975-01-05 18:13:30.711,1975-01-05 18:13:30.711,1975-01-05 18:13:26.902|1975-01-05 18:13:30.711|DISAPPEARANCE,mars,124.78786195584888,78.26462090586837,77.64023385098226,145.33290469409076,0.0,112.3090307874,136.21727242148538,32.52674462815994,8.152802272239933
DISAPPEARANCE,1975-01-05 21:55:21.600,1975-01-05 21:55:23.525,1975-01-05 21:55:23.525,1975-01-05 21:55:21.600|1975-01-05 21:55:23.525|DISAPPEARANCE,mars,124.84597797464461,78.74631825708121,77.80881651351937,147.33946881455654,0.0,112.24602491717653,136.28921492725848,32.60299249729021,8.078650934626756
DISAPPEARANCE,1975-01-06 01:37:16.285,1975-01-06 01:37:18.210,1975-01-06 01:37:18.210,1975-01-06 01:37:16.285|1975-01-06 01:37:18.210|DISAPPEARANCE,mars,124.75366257299454,79.23008166817817,77.97725746417767,149.33949245218795,0.0,112.18301674370767,136.36111533448351,32.6792184487511,8.00457421627571
REAPPEARANCE,1975-01-06 02:13:14.252,1975-01-06 02:13:16.177,1975-01-06 02:13:16.177,1975-01-06 02:13:14.252|1975-01-06 02:13:16.177|REAPPEARANCE,mars,125.0279604049332,79.30856903217281,78.00433639376281,149.51581712180183,0.0,112.17239478610746,136.37315078881997,32.69191492921827,7.992388720837375
DISAPPEARANCE,1975-01-06 05:19:12.352,1975-01-06 05:19:14.277,1975-01-06 05:19:14.277,1975-01-06 05:19:12.352|1975-01-06 05:19:14.277|DISAPPEARANCE,mars,124.54179735970837,79.71591473069381,78.1455468305693,151.33304698397708,0.0,112.12000398822464,136.4329751851658,32.75542312127923,7.930572818227423
REAPPEARANCE,1975-01-06 05:55:14.214,1975-01-06 05:55:16.139,1975-01-06 05:55:16.139,1975-01-06 05:55:14.214|1975-01-06 05:55:16.139|REAPPEARANCE,mars,124.77353481056088,79.79486225445457,78.17264537328404,151.50619715820363,0.0,112.10936356026288,136.4450243474322,32.76813763206585,7.91838093636392
DISAPPEARANCE,1975-01-06 09:01:06.849,1975-01-06 09:01:08.774,1975-01-06 09:01:08.774,1975-01-06 09:01:06.849|1975-01-06 09:01:08.774|DISAPPEARANCE,mars,124.23380216695179,80.20373210918322,78.3136448999409,153.3201736949159,0.0,112.05699677567566,136.50478221888767,32.83159258341031,7.856661531240551
REAPPEARANCE,1975-01-06 09:37:12.530,1975-01-06 09:37:14.455,1975-01-06 09:37:14.455,1975-01-06 09:37:12.530|1975-01-06 09:37:14.455|REAPPEARANCE,mars,124.42885724679041,80.28313965930049,78.34076039460857,153.4901540591487,0.0,112.04633716661215,136.5168454929916,32.844325383454326,7.8444632590419605
DISAPPEARANCE,1975-01-06 20:06:47.168,1975-01-06 20:06:50.978,1975-01-06 20:06:50.978,1975-01-06 20:06:47.168|1975-01-06 20:06:50.978|DISAPPEARANCE,mars,122.89444670244991,81.6795919196845,78.81685781785241,159.24387020723304,0.0,111.86792189860272,136.7199751163391,33.05997306877267,7.6354027820638155
REAPPEARANCE,1975-01-06 20:43:08.209,1975-01-06 20:43:12.018,1975-01-06 20:43:12.018,1975-01-06 20:43:08.209|1975-01-06 20:43:12.018|REAPPEARANCE,mars,123.00661375569297,81.76055272181465,78.84406989089418,159.40644188319763,0.0,111.8571814917912,136.732106196117,33.072786757062076,7.62316244090326
DISAPPEARANCE,1975-01-06 23:48:18.872,1975-01-06 23:48:20.797,1975-01-06 23:48:20.797,1975-01-06 23:48:18.872|1975-01-06 23:48:20.797|DISAPPEARANCE,mars,122.34678756769677,82.17487230578007,78.98393282069232,161.2064081824302,0.0,111.80498424138122,136.7915095518933,33.13592733662718,7.56193988409994
REAPPEARANCE,1975-01-06 23:59:51.971,1975-01-06 23:59:53.896,1975-01-06 23:59:53.896,1975-01-06 23:59:51.971|1975-01-06 23:59:53.896|REAPPEARANCE,mars,120.01373834694827,82.21653928482299,79.00488796484505,167.98524387496897,0.0,111.81444442385775,136.7834648871816,33.13003786939646,7.56834689218467
REAPPEARANCE,1975-01-07 00:24:13.041,1975-01-07 00:24:14.966,1975-01-07 00:24:14.966,1975-01-07 00:24:13.041|1975-01-07 00:24:14.966|REAPPEARANCE,mars,122.43745755069901,82.25517637891917,79.01078313371369,161.36760854718725,0.0,111.7943764301406,136.80348350102935,33.14857899898101,7.54987067032841
DISAPPEARANCE,1975-01-07 03:30:21.272,1975-01-07 03:30:23.197,1975-01-07 03:30:23.197,1975-01-07 03:30:21.272|1975-01-07 03:30:23.197|DISAPPEARANCE,mars,121.76448383838336,82.67349474836085,79.15121403003775,163.15837055963033,0.0,111.74184993646463,136.86321334486456,33.21207315369444,7.488354573634004
