target,kind,data_col,frequency_band,frequency_mhz,n_blocked,n_visible,mean_blocked,mean_visible,diff_visible_minus_blocked,z_score,p_value
Random-16,random,rv2_coarse,2,0.7,155,749,26618269.17419355,15025198.913217623,-11593070.260975927,-0.9777955455911518,0.3281754545709106
Random-16,random,rv2_coarse,3,0.9,140,769,20410195.23080357,2139947.583143693,-18270247.64765988,-1.0430815324585336,0.2969105330432704
Random-16,random,rv2_coarse,4,1.31,142,750,3008343.9295774647,1819942.3344166668,-1188401.595160798,-1.9011323817538315,0.057284675109257055
Random-16,random,rv2_coarse,5,2.2,173,773,2324286.239523121,2619753.5087322122,295467.2692090911,0.9316501950692023,0.3515173333602517
Random-16,random,rv2_coarse,6,3.93,156,751,1802108.110576923,1672866.8768308922,-129241.23374603083,-0.21341451164250147,0.8310036625689947
Random-16,random,rv2_coarse,7,4.7,151,767,333440.53766556294,410248.9950293351,76808.45736377215,2.777296844965839,0.005481309369857579
Random-16,random,rv2_coarse,8,6.55,135,775,1413446.59140625,1764207.286219758,350760.6948135081,0.5778798889019795,0.5633452140039648
Random-16,random,rv2_coarse,9,9.18,160,842,773611053.3167969,5497425.468434531,-768113627.8483623,-0.9971830951600184,0.31867564489673406
Random-17,random,rv2_coarse,1,0.45,59,934,6885107688.448093,361609827.7974438,-6523497860.65065,-0.9585298760373829,0.3377956337795691
Random-17,random,rv2_coarse,2,0.7,62,842,7691577.870967742,17699320.52256532,10007742.651597578,1.9031260548463385,0.05702409892018134
Random-17,random,rv2_coarse,3,0.9,51,858,2700520.0,5087786.1349067595,2387266.1349067595,0.8242130371800364,0.40981852056293366
Random-17,random,rv2_coarse,4,1.31,56,836,2788563.5,1956916.3071919857,-831647.1928080143,-0.9705150845106669,0.3317898096602867
Random-17,random,rv2_coarse,5,2.2,44,902,5266005.818181818,2433998.5872366964,-2832007.230945122,-3.647053620752287,0.0002652645841014767
Random-17,random,rv2_coarse,6,3.93,48,859,1538772.6809895833,1703830.9674767172,165058.28648713394,0.2150226521832331,0.8297496577162482
Random-17,random,rv2_coarse,7,4.7,51,867,527749.1409313725,389959.970227797,-137789.17070357554,-1.4483242699515904,0.14752638315990074
Random-17,random,rv2_coarse,8,6.55,51,859,1113888.324754902,1747692.2375991342,633803.9128442323,1.4361332552665458,0.15096442684241884
Random-17,random,rv2_coarse,9,9.18,49,953,1076853.0051020407,134683982.1383624,133607129.13326037,1.0301383840676797,0.30294504891554563
Random-18,random,rv2_coarse,1,0.45,181,812,95240147.34288675,894983332.6504772,799743185.3075905,1.516855060991193,0.12930328179457407
Random-18,random,rv2_coarse,2,0.7,161,743,27642777.89440994,14709580.709286675,-12933197.185123265,-1.0530373689022576,0.2923238656409466
Random-18,random,rv2_coarse,3,0.9,144,765,20104777.513020832,2101907.270424837,-18002870.242595997,-1.0571106493466564,0.29046109154875843
Random-18,random,rv2_coarse,4,1.31,144,748,2999925.6458333335,1818385.4222092247,-1181540.2236241088,-1.9160155435168227,0.055363117248545146
Random-18,random,rv2_coarse,5,2.2,174,772,2556979.5844109193,2567689.810880829,10710.226469909772,0.03235239771756359,0.9741910237144444
Random-18,random,rv2_coarse,6,3.93,156,751,1869833.5236378205,1658798.748418775,-211034.77521904558,-0.3481231485588134,0.7277477003283408
Random-18,random,rv2_coarse,7,4.7,153,765,364405.0285947712,404256.90326797386,39851.874673202634,1.0382621685549933,0.2991480163860962
Random-18,random,rv2_coarse,8,6.55,143,767,3529325.7375163897,1373379.8646614244,-2155945.8728549653,-1.0273114226080446,0.3042738454204508
Random-18,random,rv2_coarse,9,9.18,161,841,768825377.125,5500255.716984988,-763325121.408015,-0.9971405438589034,0.3186962956796697
Random-19,random,rv2_coarse,1,0.45,171,822,2809538604.9119153,320600768.0551247,-2488937836.8567905,-1.0395114391810645,0.2985669407577003
Random-19,random,rv2_coarse,2,0.7,155,749,6781103.935483871,19130353.26835781,12349249.332873939,2.150993336362382,0.03147672564960757
Random-19,random,rv2_coarse,3,0.9,147,762,1955608.9413265307,5532247.387631234,3576638.446304703,1.1016579836218652,0.2706103898815342
Random-19,random,rv2_coarse,4,1.31,172,720,2051561.1962209302,1998990.3653645834,-52570.83085634676,-0.16380720915545974,0.8698829162586548
Random-19,random,rv2_coarse,5,2.2,166,780,2230537.236445783,2637053.5903044874,406516.3538587042,1.1524671269903024,0.2491291705837717
Random-19,random,rv2_coarse,6,3.93,139,768,1384014.720323741,1751398.2338867188,367383.5135629778,0.9719554403978196,0.33107271691734574
Random-19,random,rv2_coarse,7,4.7,147,771,441886.2108843537,389174.0951686122,-52712.11571574153,-0.9811359897601427,0.3265256846830118
Random-19,random,rv2_coarse,8,6.55,143,767,1606841.51486014,1731809.1265125896,124967.6116524497,0.2025762952780982,0.8394662194619629
Random-19,random,rv2_coarse,9,9.18,177,825,962113.4068679379,155437947.5176894,154475834.11082146,1.031160150241586,0.3024657244994371
Random-20,random,rv2_coarse,1,0.45,235,758,272179110.62526596,897101374.3856366,624922263.7603706,1.081933952418828,0.27928187692611317
Random-20,random,rv2_coarse,2,0.7,232,672,27168745.788793102,13506780.78125,-13661965.007543102,-0.8390675769577463,0.40143138929348465
Random-20,random,rv2_coarse,3,0.9,256,653,1473694.9223632812,6318194.676301684,4844499.753938403,1.2801880313993244,0.2004790141899142
Random-20,random,rv2_coarse,4,1.31,207,685,1558338.6567028984,2145351.075729927,587012.4190270286,3.4437403969680394,0.0005737262956249101
Random-20,random,rv2_coarse,5,2.2,195,751,3055585.983974359,2438524.254077896,-617061.729896463,-0.7826648794467562,0.433823931270791
Random-20,random,rv2_coarse,6,3.93,219,688,2138481.083047945,1553960.0763989827,-584521.0066489624,-1.0285532172101466,0.30368967129644897
Random-20,random,rv2_coarse,7,4.7,255,663,423552.6774509804,387638.86519607843,-35913.812254901975,-0.5466386509610591,0.5846270096827253
Random-20,random,rv2_coarse,8,6.55,253,657,1008890.7376482213,1982993.272504043,974102.5348558218,1.8750508308752831,0.06078573093054063
Random-20,random,rv2_coarse,9,9.18,245,757,2008386.4364955358,168975622.32254684,166967235.8860513,1.0227195104871665,0.30644048385929756
Random-21,random,rv2_coarse,1,0.45,199,794,219819215.9852387,881890313.3503621,662071097.3651234,1.1999556011230166,0.23015658418830265
Random-21,random,rv2_coarse,2,0.7,209,695,29906220.66985646,13135691.49352518,-16770529.17633128,-0.9322126844424578,0.35122662144835304
Random-21,random,rv2_coarse,3,0.9,235,674,1493696.2218085106,6160279.542470327,4666583.320661816,1.2727403766921808,0.20311018480566823
Random-21,random,rv2_coarse,4,1.31,186,706,1598339.0235215053,2117352.026115439,519013.0025939336,3.0744065983783715,0.002109217545454678
Random-21,random,rv2_coarse,5,2.2,173,773,3160383.105852601,2432632.217820181,-727750.8880324201,-0.8261385962637003,0.4087254755487053
Random-21,random,rv2_coarse,6,3.93,196,711,1686216.6218112244,1697543.5047468354,11326.882935611065,0.022661932505320552,0.9819199414913642
Random-21,random,rv2_coarse,7,4.7,226,692,419821.27986725664,390362.55942919076,-29458.72043806588,-0.4064916604466177,0.6843813833249444
Random-21,random,rv2_coarse,8,6.55,227,683,1006898.0732378855,1946574.0469035963,939675.9736657108,1.8741116594493714,0.06091503662715447
Random-21,random,rv2_coarse,9,9.18,221,781,2082420.6210583993,163823797.46204287,161741376.84098446,1.0220924111653105,0.30673716459892586
Random-22,random,rv2_coarse,1,0.45,172,821,3548572735.910974,162741074.5487972,-3385831661.362177,-1.3711087147009657,0.17034106872490296
Random-22,random,rv2_coarse,2,0.7,159,745,5657199.427672956,19436524.830872484,13779325.403199527,2.3988974716953084,0.016444518436886213
Random-22,random,rv2_coarse,3,0.9,136,773,1956403.9241727942,5481210.98326326,3524807.0590904653,1.100674148306448,0.2710385014451109
Random-22,random,rv2_coarse,4,1.31,149,743,1997539.4966442953,2011451.149141992,13911.65249769669,0.04032380916725818,0.9678349722427189
Random-22,random,rv2_coarse,5,2.2,172,774,2733776.2143895347,2528373.995881783,-205402.21850775182,-0.3771617722098445,0.706053387379622
